,__exception__,cocreateinstance,coinitializeex,coinitializesecurity,copyfilew,createactctxw,createdirectoryw,createprocessinternalw,createthread,cryptacquirecontextw,drawtextexw,findfirstfileexw,findresourcea,findresourceexa,findresourceexw,findresourcew,findwindoww,getcursorpos,getfileattributesexw,getfileattributesw,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,getnativesysteminfo,getsystemdirectorya,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettemppathw,getvolumenameforvolumemountpointw,getvolumepathnamew,isdebuggerpresent,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupaccountsidw,lookupprivilegevaluew,messageboxtimeoutw,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntduplicateobject,ntenumeratevaluekey,ntfreevirtualmemory,ntgetcontextthread,ntmapviewofsection,ntopendirectoryobject,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntresumethread,ntsetcontextthread,ntterminateprocess,ntunmapviewofsection,ntwritefile,oleinitialize,prf,process32nextw,readprocessmemory,regclosekey,regcreatekeyexa,regcreatekeyexw,regenumkeyexw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,regsetvalueexw,searchpathw,seterrormode,setfilepointer,setunhandledexceptionfilter,sizeofresource,timegettime,writeconsolea,writeconsolew,writeprocessmemory
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997276059919766,0.023339104900384235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997276059919766,0.023339104900384235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997276059919766,0.023339104900384235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997276059919766,0.023339104900384235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997276059919766,0.023339104900384235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04356399461637848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024032255240847535,0.0,0.0,0.0,0.0,0.0,0.0,0.0644383168901384,0.3502160395381713,0.011782995362755328,0.0,0.0,0.8560532414655924,0.0,0.0,0.0,0.0,0.02791282681952874,0.025210100952328566,0.0,0.0,0.0,0.0,0.0,0.3205967811400365,0.0,0.0,0.0,0.0,0.0,0.016804687778110217,0.0,0.0,0.0,0.0,0.04660445671866963,0.11009181981998557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377806734165792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997276059919766,0.023339104900384235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997276059919766,0.023339104900384235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381196383015904,0.0,0.0,0.0,0.0,0.0,0.0,0.06384764374740341,0.38782999830443793,0.0,0.0,0.0,0.8482062385814693,0.0,0.0,0.0,0.0,0.013828482095479594,0.024979012831520476,0.0,0.0,0.0,0.0,0.0,0.3176580341738554,0.0,0.0,0.0,0.0,0.0,0.016650647787284575,0.0,0.0,0.0,0.0,0.0,0.10908266433081672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894788504972983,0.0,0.0,0.0,0.0,0.0910118055646626,0.0,0.0,0.05431657674750162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
