,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,LABEL
Backdoor.Graybird-ada0d13de57259ca50f6c6137799d46819ad67d2730c83da6e11cf07eec1f93f,3752.5,3292.5,3447.5,3309.5,3044.75,3346.25,3598.25,2870.5,3336.5,3327.0,3740.75,4219.25,2761.0,3735.5,3678.5,4003.25,3286.5,3985.75,1
Backdoor.Graybird-ae51172509ee5dc56c8f1c971c67fcf819300950ca16836957b08483d575ed52,4575.5,3093.25,3134.5,2896.75,3069.5,3379.0,3705.0,3191.75,3583.5,2656.5,3110.75,2971.5,3631.75,3576.75,4111.25,3719.0,3377.75,3794.5,1
Backdoor.Graybird-afee8e31fe9fb0951bdb8389508c98a1de93dbf3beb5eab5725263e529f36abb,3932.75,3127.5,4120.25,3469.75,3587.5,3031.5,4152.75,3496.5,3246.75,3914.75,2704.5,3498.5,2532.75,3179.25,3862.5,3866.25,3203.75,3681.0,1
Backdoor.Graybird-b0e89e830426555734cc9364af793e2d18c2da4c2637ba0a4958fdefaf4c4f3b,3666.75,2810.0,3270.75,2896.75,3688.25,3262.75,3874.5,3775.25,2866.5,3297.75,3208.75,2956.75,3196.75,3599.5,3551.5,3359.0,3418.75,3927.75,1
Backdoor.Graybird-b4b202425d9d0632578ac630d5d3399c1e978c392bccc49015d296804c2d050e,4265.25,3769.25,3260.75,3285.5,2740.75,3507.5,3362.5,2947.75,3867.75,3385.75,2772.5,3564.75,2843.75,3566.75,4112.5,4030.25,3264.75,3843.0,1
Backdoor.Graybird-b50c771b0643fcc2080eafe121cb24dc5f21cbdb5ee1d6a80833e7c892d0c42d,4165.25,3007.25,3303.5,3209.75,2661.0,2605.5,3813.0,3579.75,2945.25,2837.75,3100.75,3324.75,3253.75,3605.0,4011.5,4182.5,3239.5,3877.75,1
Backdoor.Graybird-b62439942588e8e2953b38988d69c96093a848cbd09b6c56ff8a90a46acdeee1,4230.5,3547.25,3125.5,3002.75,3447.5,3505.5,3572.25,2868.5,3621.25,3172.5,3554.5,3538.5,3268.75,3538.5,4147.25,3576.5,3264.75,3912.5,1
Backdoor.Graybird-b66dc00d759d7e7bd24d8a7ffea8a7629b7d498777351a92b218c94084490813,4053.5,3420.5,3220.25,3235.0,2686.25,2631.75,3813.0,3545.5,3053.25,2812.5,2711.5,3054.75,3253.75,3605.0,4255.5,4199.0,3135.5,3808.75,1
Backdoor.Graybird-b76eaa093ad34277a7a5edbc5fb0baa5a29e0225f975fff671c4640b229a4b7b,3669.25,3718.5,3319.25,3288.5,2678.25,3041.75,3835.5,3148.25,3188.5,4146.25,2945.25,3853.25,2706.5,3706.25,3775.25,4424.5,3177.5,3641.0,1
Backdoor.Graybird-b7736881b6aa7a0bf18c5e27ba9055755ffde26b3664c0cc2170381946bfa384,3824.25,3461.25,3646.5,3315.75,2786.25,2931.75,3497.25,3486.5,3082.5,3571.0,2923.5,3746.25,2579.75,3632.5,4247.25,4091.75,3264.75,3641.0,1
Backdoor.Graybird-b8c6f42091540caf959c5f816c3b30a2c84f93031292bcd29cc41b3bb4f9bda8,4176.75,2526.75,3377.25,3178.5,2686.25,2708.5,3814.5,3462.75,2871.5,3603.75,3125.5,3402.5,2811.5,3672.0,3938.25,4560.5,3231.0,3843.5,1
Backdoor.Graybird-b8ff0d86c56138a367840fcfdd9fb22a6e81662f2587374bc7da963bd7932695,3690.5,3744.5,3319.25,3693.75,3169.25,2681.75,3807.25,2950.25,2735.25,3027.0,3235.5,3852.25,2999.75,3706.25,3810.0,4090.25,3615.75,3917.75,1
Backdoor.Graybird-ba96f8453e48690995c933fb5c2c66ddda190efb57210194df1d4a39567cb717,4310.75,3211.25,3453.0,3511.75,3082.5,3044.25,3598.5,3195.75,2866.5,3151.75,3715.5,4111.25,2757.0,3397.25,3778.5,3943.0,3110.75,4156.5,1
Backdoor.Graybird-baab9ad8886c8e2217215c04cafec5d183d1e867148ff7dab39ac3b405b0d32e,4214.25,3658.5,3785.75,3486.5,2869.0,3009.0,3389.25,3171.0,3073.5,3359.75,3785.75,4111.25,2628.75,3741.0,3774.0,3882.5,3033.5,4121.75,1
Backdoor.Graybird-bb3bcd7121f8fc69917389f87203921a174bdc227a86543480d0eb1e00424e03,3716.75,3333.25,3312.75,3691.75,2528.25,3649.5,4593.75,3212.75,3117.5,3192.5,3142.75,3779.75,2501.5,3751.5,4300.25,4066.5,3054.75,3390.25,1
Backdoor.Graybird-bb50e9e002128a3c9f93d264af4e428ddb1b17d052fdd7d3382eebd968752ba4,3614.75,2997.75,3303.5,3235.0,2689.25,2605.5,3372.25,3579.75,2945.25,2837.75,3127.5,3432.75,3253.75,3605.0,4011.5,3855.25,3110.25,3877.75,1
Backdoor.Graybird-bbc2b33dd5221c657bc85954d7765dbaeea17c76cd081f0245b310266d729a9e,3742.5,2964.5,3774.75,3511.75,2744.25,3009.0,3389.25,3144.75,3179.5,3359.75,3959.5,4111.25,2655.0,3741.0,4079.5,3882.5,3008.75,4121.75,1
Backdoor.Graybird-bc0d7b7b3bd4174a6a541b3a330761d73e33784bb20ec3af183d87af0b0d22a2,4745.25,3796.5,3260.75,2947.25,2740.75,3507.5,3362.5,2947.75,3867.75,3385.75,2772.5,3564.75,2843.75,3566.75,4112.5,4030.25,3264.75,3877.75,1
Backdoor.Graybird-bd5688c51d6dfccc1039fb219ab892c35ba24d9822d86ab40c97923c9c570d17,4165.25,3017.5,3819.5,3511.75,3116.25,3009.0,3732.5,3037.0,2843.25,3253.75,3681.75,4111.25,2628.75,3397.25,3434.75,4105.25,3252.75,4154.5,1
Packed.Generic.244-405ff75ba460c30acc0c447d5dfacbcf1747e0ccf14d43803f245a093a4606f6,4609.25,2819.0,3612.75,3693.0,2741.25,2713.0,4010.5,2869.0,4316.5,3676.25,3166.25,3622.5,2532.75,3289.25,4249.0,3794.25,3162.75,3691.5,1
Packed.Generic.436-1a23287a403b7120948ca18d5c923b7758751d547e5c517df9d092e0ccc5b513,4155.5,2815.0,3638.5,3075.0,2607.5,4011.5,3820.5,3086.0,3730.25,2964.5,3216.25,4157.75,2576.75,3359.0,2919.5,4172.25,3073.0,3148.25,1
Packed.Generic.442-713be2c25660a73a654e607038b61b1481943a623e14ec83f576aa1ee324f119,4576.5,2657.5,4121.75,3632.25,4050.75,3013.5,3731.25,3228.5,3126.25,3712.5,2736.75,3119.75,3016.5,3279.25,3719.25,3308.5,3319.25,4097.25,1
Packed.Generic.446-5074d2b104067bbdc6d8f63c524208a7118737cda0aa67491218cb93e7c563be,3798.5,3058.75,3258.75,2972.5,3063.5,3649.5,3164.5,3359.5,3599.0,4046.25,3571.75,3854.25,2525.25,4693.5,3566.0,3481.25,3374.25,3093.75,1
Packed.Generic.459-00d6abcff691d6a002415d014f92742dbf7a0e95404045a5ad5236e95867a7cf,4204.5,3339.5,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3959.0,3461.0,2606.0,3134.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-036dfbafa87aad6c64d39188a29fbc2dbd7811174254e16b0e4b41a912b71818,3824.25,3672.25,3418.0,3790.75,3538.5,2656.5,3800.25,2790.25,3993.25,3461.0,2581.25,3159.25,3088.5,3261.25,3612.75,3793.75,3717.5,3949.0,1
Packed.Generic.459-0aaf78909cf5b80e9ffeb0c38d65dcf6c9fef8cfab2ddae8dc49586414184c59,4170.5,3649.5,3418.0,3824.5,3538.5,2632.25,3910.25,2684.25,3959.0,3461.0,2606.0,3108.25,3088.5,3497.25,3646.5,3793.75,3613.5,3977.25,1
Packed.Generic.459-0b3bad40eaa85e5276f7752a2f206367e3c6383cea1665b2ceb38462d9956ba2,3590.5,3120.5,3418.0,3790.75,3538.5,2657.5,3910.25,2790.25,3599.0,3571.0,2606.0,3159.25,3088.5,3153.25,3718.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-0fafa2116d6e4f64b3cdc3b45b6613ecaba5f1d51431ea1e4826009fa3d37e23,4120.5,2919.5,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3959.0,3536.75,2606.0,3134.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-17807b69395a94c87cc26f69d0ef2ef5c6173616faa0b692f119006d42b67351,4215.5,3616.25,3418.0,3824.5,3538.5,2632.25,3910.25,2684.25,3959.0,3461.0,2606.0,3100.75,3088.5,3497.25,3646.5,3793.75,3613.5,3977.25,1
Packed.Generic.459-1a3a3b3721f70b03304d66b058a1207a18a09b04607cb5534c7d21d9a85e9b0b,4401.5,3177.5,3418.0,3813.5,3232.5,2554.5,3910.25,2684.25,3960.5,3426.75,2581.25,3134.5,3213.25,3397.25,3951.0,3549.75,3752.25,3949.0,1
Packed.Generic.459-1ab7a402f531ed3ff0804d08c7e788a30a9b7979a686a772a625de97bf912c45,4678.25,3456.75,3418.0,3790.75,3538.5,2632.25,3910.25,2765.5,3959.0,3571.0,2581.25,3185.5,2982.5,3261.25,3718.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-1b1639aa5b7df9e22ed2831e3dce05b876f516baa8f22acfc45bad67b5a1ee11,3614.75,3272.5,3418.0,3824.5,3538.5,2632.25,3910.25,2659.5,3959.0,3426.75,2581.25,3151.75,3088.5,3505.25,3646.5,4126.5,3613.5,3977.25,1
Packed.Generic.459-1e8b814a4bd850fc21690a66159a742bfcec212ccab3c3153a2c54c88c83ed9d,4182.25,3250.25,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3959.0,3536.75,2606.0,3134.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-1ef7749816a852b040dab62c5014f16fed7ca6eb8bffc17858a0fb1c735e1e4e,4182.25,3217.5,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3959.0,3536.75,2606.0,3134.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-214bddab1ad8db29d7c9decb88020df62597aa4f216c515b79e51a131f1fe472,3768.75,2792.75,3695.25,3699.75,4069.5,3512.25,2764.5,3403.75,3190.0,2713.0,3610.75,3678.75,2530.25,3610.75,4112.5,3370.25,3658.5,3244.5,1
Packed.Generic.459-2f51f383024959bfa2fb84c2ceb25165e8cbea46c80dfb5502372a023787b1e6,4645.5,3253.25,3310.0,3684.75,3559.75,3035.25,3467.5,2990.25,3786.25,3158.25,2581.25,3530.5,3462.75,3538.0,4037.75,3405.0,3696.75,4287.25,1
Packed.Generic.459-3815101cbf0bedf2cec3586347591f304a9e1b2ffe705d6432196d602efe4a4b,4155.5,3373.25,3418.0,3813.5,3538.5,2632.25,3800.25,2790.25,3993.25,3461.0,2581.25,3159.25,3088.5,2928.5,3612.75,3793.75,3752.25,3949.0,1
Packed.Generic.459-3bba14fa351b56736f18336c6c53b73d0c522821d53244b9443a82e1c7f5e0c8,3718.25,3577.5,3418.0,3480.75,3540.5,2632.25,3910.25,2709.5,3926.25,3536.75,2606.0,3108.25,3088.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-3faca97a1e578ff05a6e572f735fd7f3d395d451a590b4902555a6b366b78457,4165.25,3000.75,3418.0,3824.5,3565.25,2632.25,3910.25,2684.25,3926.25,3536.75,2606.0,3100.75,3088.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.459-40eae7ab95d657fb8f92e93893c0b1198fba354d24bbae6e14f9f3d2b67a581b,4188.75,2868.5,3418.0,3480.75,3540.5,2933.25,3910.25,2705.5,4030.25,3536.75,2606.0,3216.25,2982.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.459-4848e5b93db4f8f84c6a42964c9e9f34de6301cde178efa50000dbd0add961f8,4215.5,3300.75,3418.0,3824.5,3538.5,2959.5,3910.25,2684.25,3926.25,3426.75,2606.0,3100.75,3088.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-48d19a47fcd1606c2128e43c511b85107074d1575427277ac5da6c4fb92a910a,3850.5,2946.25,3418.0,3480.75,3538.5,2632.25,3910.25,2576.25,3959.0,3536.75,2606.0,3242.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-4af525d622d718e7e826421a5f0497fce2d7161a1d7a74e1855f08bf54235e48,4711.5,3231.75,2793.25,3000.75,3127.25,3589.25,3237.0,3230.25,3997.5,3700.5,2708.5,3414.0,3631.0,4077.5,4099.25,3631.75,3725.25,4218.25,1
Packed.Generic.459-4c239e4738a92d5619bc54f5c71e1e7d91b52533fb3084d2b59625411f571b8b,4111.5,3815.25,4300.25,3597.75,3109.25,2737.75,3842.75,3683.0,2710.5,2890.75,2797.25,3324.75,2865.5,4078.75,3487.25,3670.5,3607.5,3766.5,1
Packed.Generic.459-4e23ab64fa716f8c029624f913a5528634baba7b503f97039035b373f979150b,4270.5,3204.75,3418.0,3790.75,3538.5,2657.5,3800.25,2682.25,3599.0,3793.75,2681.25,3159.25,3007.25,3261.25,4090.75,4091.75,3613.5,3949.0,1
Packed.Generic.459-505bba216a397c03f8f7b199aa7b8ee855d573acabe4feab68ea754552dc3638,4745.25,3442.25,3418.0,3480.75,3642.5,2632.25,3910.25,2684.25,3926.25,3461.0,2606.0,3074.5,3088.5,3497.25,3984.75,3793.75,3648.25,3977.25,1
Packed.Generic.459-5e36491adc58d36413844bf77dec3cf05f5c54db4f0f3222094cede52dd20250,3849.5,3300.75,3418.0,3824.5,3669.25,2632.25,3910.25,2684.25,3926.25,3426.75,2606.0,3100.75,3088.5,3397.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-5f414bb02294f0206d7faed97ebbdaa73598c5e93089f92f08439c441373080b,4086.75,2919.5,3418.0,3480.75,3538.5,2632.25,3910.25,2576.25,3959.0,3536.75,2606.0,3242.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-63b5427786cff03648827dcfbaabebffe9b95eac300472aa62835c5ee0e79952,4542.25,2659.0,3529.25,3645.5,3725.75,3572.25,2842.25,3548.25,3125.5,2713.0,3317.25,3584.25,2988.75,3559.75,4171.5,3397.5,3627.75,3218.25,1
Packed.Generic.459-6415395860da34f7eccb31a2088e6c85370920f3a94bfe58fd158b1a1696de2a,4162.5,3577.5,3418.0,3480.75,3642.5,2958.5,3910.25,2684.25,4030.25,3426.75,2606.0,3108.25,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-690abd0547a6a385d6889aa9494d4c6572c5bdd0a216ba19d451b27bdb673d03,4086.75,3146.25,2814.0,3263.75,3197.25,3256.5,3664.75,3126.25,4147.75,3318.25,2608.5,3251.25,3571.5,3977.5,3882.5,3793.75,3587.5,4218.25,1
Packed.Generic.459-6a940d6390897ae6b48247fb688b3ab7ec24be63fbfe4d21278f8d0234e259ac,4239.5,3227.5,3310.0,3684.75,3559.75,3035.25,3467.5,2990.25,3786.25,3264.25,2581.25,3530.5,3462.75,3538.0,4037.75,3405.0,3696.75,4287.25,1
Packed.Generic.459-6b6a2c973e26b4df5811a8977314d75c8f16be4f339709396719458d47044927,3932.75,2844.25,3310.0,3790.75,3559.75,3035.25,3467.5,2990.25,3786.25,3264.25,2481.25,3530.5,3462.75,3538.0,4037.75,3405.0,3696.75,4287.25,1
Packed.Generic.459-6bd57c2f8a3f48394a8ad4d86156f170fe3c9216ce5ed181af4b9cd28cf6cd68,4745.25,3428.25,3418.0,3480.75,3538.5,2632.25,3910.25,2790.25,3959.0,3461.0,2581.25,3159.25,3088.5,3261.25,3612.75,3793.75,3752.25,3949.0,1
Packed.Generic.459-6f1c56439369077eb7a71589ac4eaf40b786630541e03f440b5d0ec8573b6f14,3826.75,3339.5,3418.0,3824.5,3538.5,2632.25,3910.25,2790.25,3959.0,3461.0,2581.25,3125.5,2982.5,3497.25,3646.5,3793.75,3613.5,3977.25,1
Packed.Generic.459-6f9871dd1c8d32f573af024b2e1266a45335b25d9dac7da43e13b95d8674b991,4265.25,3394.5,3418.0,3480.75,3538.5,2959.5,3910.25,2790.25,3959.0,3461.0,2581.25,3159.25,3088.5,3153.25,3612.75,3793.75,3752.25,3949.0,1
Packed.Generic.459-6fd527f97246c1dd2f490592e92929cbd220facdaeb51c2ac0746a2d6afa4fdf,4745.25,3706.5,3418.0,3824.5,3565.25,2656.5,3910.25,2684.25,3926.25,3426.75,2606.0,3074.5,3088.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-77499c6177ab8679acc3e56ffe5e259d6d6b25601393288c66edd0abb99d1c8a,4249.25,3540.25,3285.5,3643.5,2839.25,2555.5,4145.75,2707.5,3985.75,3543.75,2608.5,3159.25,2759.5,3739.25,3852.75,3849.75,3887.5,4456.75,1
Packed.Generic.459-7e9042c93369a37c040e5f8e2a82f5c1aa822c2a980ea5b6407ceb95358973ad,3614.75,3333.5,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3959.0,3461.0,2606.0,3134.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-830e78e59168bc9dac1620914be9c3496f14cbe88da845657aad553ccd3166b0,3590.5,3123.5,3418.0,3480.75,3538.5,2632.25,3910.25,2790.25,3959.0,3461.0,2606.0,3100.75,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-89505c4ce4333973404152b4d282a2db465b55695f3f4a3d99302d41e71a37c9,3590.5,3738.25,3418.0,3824.5,3642.5,2632.25,3910.25,2576.25,3959.0,3571.0,2606.0,3074.5,3088.5,3497.25,3646.5,3793.75,3613.5,3977.25,1
Packed.Generic.459-8acdc4645bfb9f66a12ecdf08f10b2521c1c5abe09362da80ace6cf8d2cb97d9,4045.5,2895.75,3418.0,3480.75,3540.5,2933.25,3910.25,2705.5,4030.25,3536.75,2606.0,3216.25,2982.5,3497.25,3984.75,3549.75,3613.5,3977.25,1
Packed.Generic.459-8b33c1d9e943e1e10a16413b9f15224dbba0985a0b7d7c64ba5846ffc456b2eb,3876.75,2991.75,3310.0,3684.75,3592.5,3035.25,3467.5,2990.25,3786.25,3264.25,2581.25,3530.5,3462.75,3538.0,4147.75,3405.0,3696.75,3841.0,1
Packed.Generic.459-94e82f70d4868e71f0a5692ee7427de1ba82023eb29c903f8709f32be68389fa,3822.75,3272.5,3418.0,3480.75,3538.5,2632.25,3910.25,2576.25,4063.0,3536.75,2606.0,3216.25,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-9a0d060554e226aeea332c88eac9a398c0eb2369d18b4ed026e552937e005f7f,4209.5,3544.75,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3926.25,3461.0,2606.0,3108.25,3088.5,3497.25,3984.75,3793.75,3648.25,3977.25,1
Packed.Generic.459-9a21a5ff38c96546fe8cc265e528545c4af6c1c1f9f0425a18b100f6668f15b3,3798.5,3138.5,3391.5,3187.5,2686.25,3051.5,3807.5,2946.75,3393.75,4249.0,3166.5,3819.5,2602.5,3525.5,3903.5,3794.25,3162.75,3260.25,1
Packed.Generic.459-9c31fae7e63fab99afa523523a522406d31efc2fc8911cc66a2a01d3aac7f3ec,4020.75,2997.75,3260.25,3261.75,2678.25,3041.75,3779.25,2946.75,3643.25,4627.0,3058.5,3488.75,2500.5,3659.5,3769.25,3956.5,3172.75,3641.25,1
Packed.Generic.459-9f2f873d5dc70f42e4908fe27e07335d3af9cb66138b8ccc1702e0bb3f19b93c,4189.5,2680.25,4057.0,2927.0,2846.75,3090.5,3339.0,2790.75,3759.75,4113.25,3011.5,3216.25,3249.5,4043.25,3832.5,3827.0,3775.0,3613.5,1
Packed.Generic.459-9fbad03e4fa9ff326f01f4db9c104a6f9eaa45c395c9b18a8e1c20bbfffdf83d,4149.5,3217.5,3418.0,3480.75,3538.5,2632.25,3910.25,2684.25,3959.0,3536.75,2606.0,3134.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-a0d548572e73075a60c4f4b969ebb710715f1548e2793e75b9302d4b112d0c6d,4029.25,3028.5,3418.0,3480.75,3540.5,2632.25,3910.25,2680.25,4063.0,3536.75,2606.0,3182.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-a504e7a61acabbadb0b7da8ad32b371bd3cc96438da513076cc4099a6b893da3,3720.75,3651.5,3310.0,3684.75,3592.5,3035.25,3467.5,2990.25,3786.25,3264.25,2581.25,3530.5,3462.75,3205.25,4147.75,3405.0,3696.75,3949.0,1
Packed.Generic.459-aa780f5d84f401e8d91a82ec648129c76a4cb560e24d31a0e4894bbf59216254,4045.5,3284.5,3418.0,3790.75,3538.5,2657.5,3910.25,2682.25,3926.25,3571.0,2581.25,3267.25,2982.5,3253.25,4057.0,3759.0,3613.5,3977.25,1
Packed.Generic.459-ab53105c89c2b60cd3c71af68b54c9ddf8d67f51ed8e2b8246950a76e71e5b8e,4086.75,2815.5,3418.0,3480.75,3540.5,2933.25,3910.25,2680.25,4063.0,3536.75,2606.0,3216.25,2982.5,3497.25,3740.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-b94ba3366281d25ea57e8a95611f6c0d49e4eba43d31b52e226eb8bd7241bfbb,4676.75,3487.5,3285.5,3322.25,2739.25,3041.75,4187.5,2921.5,3760.25,3517.0,2608.5,2923.5,2657.5,3739.25,3825.5,3849.75,3887.5,4212.75,1
Packed.Generic.459-bb21142319ca5cd9f9421a3c72ff3790214e7a3338a5a4af178ffe163439a987,4215.5,3269.25,3310.0,3684.75,3559.75,3035.25,3467.5,2990.25,3786.25,3264.25,2581.25,3530.5,3462.75,3538.0,4037.75,3405.0,3696.75,4287.25,1
Packed.Generic.459-bee0217c1a15eb06b4e1ec2053b552f6d959bcb7f0e8a4c52f2aa6b08639f808,3960.5,2895.75,3418.0,3480.75,3540.5,2933.25,3910.25,2680.25,4063.0,3536.75,2606.0,3108.25,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-c1277fe78f0ddd35e79823e50d9c5c6818e8d71f35f72be9fa291e57a08231cc,3932.25,3245.25,3418.0,3480.75,3538.5,2632.25,3910.25,2576.25,3959.0,3571.0,2606.0,3134.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-c284808faf0e9c6c3aa49bba3a39113237ebc5dc9373fcb4fe6abeefbd57c475,3769.25,3753.75,4300.25,3597.75,3109.25,2843.75,3732.75,3656.75,2710.5,2998.75,2797.25,3324.75,2865.5,4078.75,3487.25,3670.5,3607.5,3766.5,1
Packed.Generic.459-c6c8c29d4d3ea2021efe4aade2ac785e43617039109e2d0a334bb6e14ed4b02e,4122.75,2983.75,3695.25,3781.5,3736.75,3512.25,2764.5,3403.75,3218.25,2713.0,3610.75,3678.75,2530.25,3644.5,4078.75,3370.25,3658.5,3244.5,1
Packed.Generic.459-cad1d8ddc393f8e5c99fe4b3a229d43c0daad3a05601a04e1015858746a0f72c,4136.75,3090.75,3418.0,3824.5,3538.5,2632.25,3910.25,2684.25,3926.25,3461.0,2606.0,3108.25,3088.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-cbb510a3dc80802cf748aa8a300b68c86dab31b98d376da140424c8caa2ce63f,4610.75,3278.0,3756.25,3346.5,3538.5,2632.25,3882.0,2765.5,3959.0,3536.75,2606.0,3216.25,3188.5,3153.25,4090.75,4091.75,3639.75,3977.25,1
Packed.Generic.459-cc8ba0292c86b520bf40a54725729cd8996b1526565e0d3c13edc5ea926d37f2,3904.5,3153.75,3310.0,3813.5,3565.25,2656.5,3910.25,2684.25,3993.25,3461.0,2581.25,3134.5,3088.5,3064.5,3612.75,3793.75,3752.25,3949.0,1
Packed.Generic.459-cd61577fcc4e233d93257fee3ca48b9a047439a1d4a63c9bcf6bf1e5cae362f9,3690.5,3278.0,3418.0,3790.75,3538.5,2632.25,3910.25,2790.75,3926.25,3571.0,2579.25,3267.25,3088.5,3153.25,3984.75,3759.0,3613.5,3977.25,1
Packed.Generic.459-cee1070329d89c7e8b91fd447637c660ce7c85be47b4e3d397a8a5df1a69543c,4239.5,3187.5,3391.5,3153.75,2814.5,2939.75,3807.5,3257.75,3393.75,4249.0,2958.5,3715.5,2601.5,3525.5,3903.5,3822.5,3162.75,3587.5,1
Packed.Generic.459-d1a1c48eee2997b966866aff1e91e05d606283454a6c4d8a14b4e0608089c575,3743.5,3394.5,3418.0,3480.75,3538.5,2632.25,3800.25,2790.25,3993.25,3461.0,2581.25,3159.25,3088.5,3261.25,3612.75,3793.75,3752.25,3949.0,1
Packed.Generic.459-df81db69dfeea1069747017293171e41ae078264032f6ae322192eca2e0ceb18,4232.75,3149.25,2814.0,3153.75,3233.25,3256.5,3664.75,3126.25,3753.5,3001.25,2608.5,3415.5,3606.25,3977.5,4126.5,3759.0,3587.5,4252.5,1
Packed.Generic.459-e01a6feaf948054fda71f7cc2186c06b8b0b34ee1d67bf8f474a8d3ab3476cf7,4215.5,3550.25,3418.0,3824.5,3642.5,2632.25,3910.25,2576.25,3959.0,3571.0,2606.0,3100.75,2982.5,3497.25,3646.5,3793.75,3613.5,3977.25,1
Packed.Generic.459-e25248e56c0a1c4f41e0d41d15bd8174bdb1154fad585bf2f2f8196a61798fbd,4182.25,3605.25,3418.0,3684.75,3538.5,2657.5,3910.25,2790.25,3926.25,3571.0,2581.25,3185.5,3088.5,3153.25,3718.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-e316f11b798e6fe8cb480f6593a247f0904d9b73d34b20a0779cb7e10595d58f,3752.5,3068.75,3310.0,3684.75,3559.75,3035.25,3467.5,2990.25,3786.25,3290.5,2581.25,3430.5,3462.75,3538.0,4037.75,3405.0,3696.75,4287.25,1
Packed.Generic.459-eb7c1601884b212effd5de39a9a03ed1906f7780cc2e83efbebdeba9b99600bb,4103.5,3434.75,3418.0,3824.5,3538.5,2632.25,3910.25,2684.25,3926.25,3461.0,2606.0,3134.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-ed473a0c51bce88c92572db81a114854fe32bc13e51439437781224d123b1db6,3769.25,3781.5,4273.5,3597.75,3109.25,2737.75,3842.75,3683.0,2710.5,2998.75,2797.25,3324.75,2865.5,4078.75,3487.25,3670.5,3607.5,3766.5,1
Packed.Generic.459-ef5f6188077b4af8447716698d3bf7256e3d52746d7caf89a7cb662c225a0702,4222.5,3779.5,3418.0,3480.75,3538.5,2632.25,3910.25,2790.25,3959.0,3461.0,2581.25,3125.5,2982.5,3497.25,3984.75,3793.75,3613.5,3977.25,1
Packed.Generic.459-f0b78c237246d4feae48fb025e061955f18d8c12674a3446669b3ea0a665bfee,3826.75,3540.25,3312.75,3643.5,2839.25,2555.5,4145.75,2707.5,3960.5,3543.75,2608.5,3159.25,2759.5,3739.25,3852.75,3849.75,3887.5,4456.75,1
Packed.Generic.459-f9f09f8f0fb86c6a69d5118ca0e0320c8f9dfc7ff6130ae94a830d315478db95,3716.75,3010.5,3310.0,3790.75,3559.75,3035.25,3467.5,2990.25,3786.25,3264.25,2481.25,3530.5,3429.0,3538.0,4037.75,3405.0,3696.75,4321.0,1
Packed.Generic.459-fa2d736ba0c93a5e1a3df9c219579f4f70d588df49d365345b9a7cd3f1c6f6be,4711.5,3166.5,3834.5,3235.5,3102.0,3614.5,3467.0,3151.5,3273.25,3218.5,3098.25,3616.25,3137.5,3610.5,4215.25,3705.0,3447.0,3462.5,1
Packed.Generic.459-fd00df759209178ca88a1415cf22bfb1d0e42aee10a1ff5bc1e88717d763a6c8,4029.25,3676.75,3418.0,3824.5,3538.5,2632.25,3910.25,2684.25,3959.0,3461.0,2581.25,3125.5,3088.5,3497.25,3646.5,3793.75,3613.5,3977.25,1
