,cocreateinstance,coinitializeex,couninitialize,createthread,createtoolhelp32snapshot,cryptcreatehash,cryptdecrypt,cryptencrypt,crypthashdata,deletefilew,drawtextexa,drawtextexw,findfirstfileexw,findresourceexw,findresourcew,findwindowa,findwindoww,getasynckeystate,getcursorpos,getfileattributesexw,getfileattributesw,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,getkeyboardstate,getkeystate,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,gettimezoneinformation,isdebuggerpresent,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,module32nextw,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntdeviceiocontrolfile,ntduplicateobject,ntenumeratekey,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntreadvirtualmemory,ntsetinformationfile,ntunmapviewofsection,ntwritefile,outputdebugstringa,process32firstw,process32nextw,readprocessmemory,recv,regclosekey,regcreatekeyexa,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,searchpathw,select,sendto,seterrormode,setfileattributesw,setfilepointer,setfilepointerex,shgetfolderpathw,sizeofresource,thread32next,timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,parent,children,LABEL
benreport1589.json,0.0,0.0027256998566796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14600359046932868,0.0,0.03706362428267354,0.008370063716358768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3867269383812403,0.0026912142378634593,0.0030978135279644686,0.8500549967690834,0.010529318394934947,0.0,0.0,0.004270171648409253,0.011815297151131509,0.13195560386661748,0.025961997983818073,0.002547728298721126,0.04430816509349614,0.0,0.0137241462120079,0.0,0.029174787779315526,0.1383486784031516,0.0024741160303108356,0.0,0.0025843657633483146,0.0,0.0,0.0,0.1457958939507965,0.0,0.002504507018013464,0.012410908980580252,0.02903766370679547,0.01884314525299341,0.13337339192159636,0.0032979344720300715,0.0,0.008857927791165317,0.0,0.0,0.0,0.0,0.1458355264092724,0.0,0.052220117749462495,0.0,0.0,0.0,0.0076525388491034034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19,0,0,0,0,2,0,1
benreport1590.json,0.0,0.0010404715939755223,0.0,0.0013240437500708553,0.001999861256609316,0.0,0.0,0.0,0.0,0.0,0.0,0.22824164518851978,0.007798208780810146,0.014148163871160612,0.0718891715440069,0.0,0.004014805377595515,0.023913459251540592,0.0015441109705302868,0.0,0.004168737585749517,0.0,0.0,0.0,0.11426098687086801,0.0,0.41023899840092115,0.0010273075228504416,0.0,0.8304342154039065,0.002009659403071464,0.0011365784350686914,0.0,0.0,0.020746969897666855,0.1924889402432144,0.01621698550219568,0.0,0.06201651996860095,0.0,0.007334416498659517,0.0,0.05661199911909343,0.08593032075169828,0.02266644973484698,0.0011361022003593623,0.021703454065045733,0.0,0.0,0.0,0.0,0.0,0.0038241457917962992,0.02368785803408244,0.019951997100094963,0.006293810253077525,0.0,0.0012589086536915774,0.0,0.0033813048878466186,0.0,0.028279735170685858,0.0,0.0,0.0,0.0,0.0036243268290908287,0.0,0.0,0.0,0.023369408850424035,0.0027646132427578555,0.0,0.002046095070237396,0.09405978648023051,0.0,0.0,0.024116015672646568,0.0,0.0,0.038817723027401135,0.0,0.0,0.0,0.0513512569728711,0.0,0.0,0.02321299499949374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03397264921626881,0.0,0.0,0,0,0,1,6,0,9,0,0,0,2,0,3,1,0,2,0,0,2,0,1,0,27,18,0,0,0,0,2,0,1
benreport1591.json,0.0010576527065427278,0.0008069715933867565,0.0,0.0010269052042314484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18216617010428904,0.0,0.03200478388077459,0.06071207331062543,0.0,0.0,0.0,0.001197585496297663,0.0,0.0096996001566844,0.0,0.0,0.0,0.06463961390316383,0.0,0.261529551684315,0.0015935235395428307,0.0,0.918089885707194,0.0038966418210053732,0.0,0.0,0.0012642284185131818,0.0041976488988781846,0.09627180483160427,0.01956517216591916,0.0022628438267300274,0.07171113138348251,0.0,0.05282127796377477,0.0,0.07341872651460173,0.08400179943350151,0.0029299504130080403,0.0,0.0,0.0,0.02290002745589876,0.0018165023143047608,0.0431643801728192,0.0,0.00815633685940851,0.004409253339127486,0.03782636105219673,0.004184030822018655,0.05922985522265539,0.0009763875612559667,0.0,0.002622481006565765,0.0,0.0,0.0021105499864609006,0.0,0.06476417065720791,0.0,0.02459594006713246,0.0,0.0,0.0017023296041385025,0.0037760219351747047,0.0,0.0,0.0,0.0,0.0,0.0,0.013466851558896539,0.0,0.0,0.00926349166590721,0.0,0.0,0.0,0.01874218254457522,0.0,0.0,0.026187045001142693,0.0,0.0,0.0,0.0,0.0008413192527611826,0.0,0.0,0.0,0.0,0.05379504465369184,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,12,4,0,1,0,1,0,2,0,0,11,33,0,0,0,0,2,0,1
benreport1592.json,0.0032670167174806953,0.007062593166121529,0.008223460478979004,0.0,0.0,0.0,0.0,0.0,0.0,0.00067370524702996,0.0,0.015895446709666874,0.009860121111468674,0.007061470268145231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005353032737870332,0.007854065363864071,0.0,0.0005367401528366939,0.0,0.016752584644904683,0.0004101904159386998,0.0,0.08779664056651072,0.03249844065993571,0.00090764171517832,0.0,0.0,0.007563645679201037,0.03699255032766963,0.010792049249219693,0.0003883205267897502,0.00720360226536678,0.0,0.0029285362827921164,0.0,0.024457250527151617,0.09721407414637095,0.024511543340885164,0.00045363070331776704,0.0019695237422777128,0.0,0.0,0.001870350381073247,0.0,0.039906304307293514,0.0026721296754848704,0.00340497033700805,0.0017703490396564756,0.03518250205878183,0.002258727939305676,0.0010053314179064073,0.00758541406396601,0.003600295146969433,0.0023105200699050474,0.0069901168584417415,0.059217376919895454,0.0026004852272755,0.0,0.0005187255210945581,0.042690811510099465,0.04299987662501863,0.0,0.0008763965778461802,0.002721570353555319,0.0011038737970203453,0.0,0.0,0.0,0.0,0.0,0.1367347630277391,0.0,0.0,0.015499407529132815,0.07302235846006987,0.0,0.002862011870180912,0.21026531200811643,0.0,0.0010620540608317736,0.9483508384732005,0.0,0.0,0.0,0.0,0.007363202935236201,0.0,0.0034432943344188324,0.0008477397552112989,0.0,0.0,0.0,0.0,0,0,0,2,12,0,21,0,0,0,2,1,0,1,0,24,16,1,1,11,0,0,308,2271,0,0,0,0,2,0,1
benreport1593.json,0.0,0.0004321156535147113,0.0,0.0005498852959145722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11242590201046378,0.0032386545707495896,0.019586128420415815,0.00398081492049531,0.0,0.0,0.0,0.32256427380779645,0.0,0.0012984809796546,0.0,0.0,0.0,0.0,0.00444984958565683,0.11293819332557285,0.0012799455482516745,0.0004911082611765305,0.9260487474031996,0.0,0.00047202954514488133,0.0,0.0,0.006368622886789008,0.08629264064881106,0.013470071319380477,0.002423406838611088,0.01966816143449598,0.0,0.028284640046628614,0.0,0.023511387660907948,0.03754623073143479,0.0007844622089912129,0.0,0.0008194188351395857,0.0011271091698323494,0.0,0.0009726972932993818,0.0,0.0,0.0019852455217490377,0.001967549006436796,0.030843129807426598,0.0033606856073974114,0.0,0.0005228342020628572,0.0,0.0014042812699591133,0.0,0.0011185510507478933,0.0,0.0,0.0,0.0,0.002257815156182432,0.0,0.0,0.0,0.0012131863373450046,0.0,0.0,0.0,0.0,0.0,0.0,0.005208092296902209,0.0,0.0,0.01612129139426858,0.0,0.0,0.0,0.02090839412469163,0.0,0.0,0.004382059479007197,0.0,0.0,0.0,0.0,0.0009010161490211716,0.0,0.0,0.0,0.0,0.0023515159860704794,0.0,0.0,0,0,0,0,6,0,24,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,36,14,0,0,0,0,2,0,1
benreport1596.json,0.0,0.0011942131912691483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04131696087645877,0.13250654519927005,0.0,0.017591943589578017,0.0,0.0,0.0,0.0,0.359771024211463,0.0,0.0,0.0,0.0,0.002835099731831792,0.05091486786248746,0.0,0.32638917168453996,0.0005895519889161391,0.0,0.852068299487048,0.0,0.0006522604595503295,0.0,0.0,0.007247304634402322,0.07536444484265237,0.005170341912871692,0.0,0.016824404109813472,0.07929940481171294,0.0030064859131722762,0.0,0.006391187263915773,0.0179789731827126,0.002709966389812664,0.0,0.0005661451825100209,0.0,0.0,0.0,0.0,0.0,0.0,0.0021750408334840227,0.000636114812078659,0.0036118964088446884,0.0,0.000722463414448936,0.0,0.0019404657100443032,0.0,0.0030912752385759703,0.0,0.0,0.0,0.0,0.002079931318563597,0.0,0.0,0.0,0.0016764066699976455,0.0,0.0,0.0,0.0,0.0,0.0,0.026572255922916968,0.0,0.0,0.022276743143573596,0.0,0.0,0.0027423114157123746,0.03409216287962016,0.0,0.001526452251369535,0.026642980930733952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016246873882052272,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,30,19,0,0,0,0,2,0,1
benreport1597.json,0.0,0.0003948111227963507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01762355985510485,0.0,0.006263340500397116,0.0,0.0,0.0,0.9958778766766819,0.0005859191058430445,0.0,0.0,0.0,0.0,0.0,0.043866869996459876,0.0,0.012972236220521651,0.0007796319263344779,0.0004487109005021692,0.05103349761835914,0.00038128666364319535,0.00043127924942287847,0.0,0.0006185241778951019,0.002395984654058893,0.04710101281220713,0.005811733563715305,0.0,0.005990069893043019,0.007490475684788836,0.002783073780830163,0.0,0.007747480438523,0.01256712906218293,0.0003583698056342017,0.0,0.0,0.0,0.0068946745326501505,0.0008887243666941722,0.0,0.0,0.0003627718677131794,0.001438152450289254,0.0,0.004094076966756419,0.0,0.00047769794191393066,0.0,0.001283049712281639,0.0010978774387087002,0.0,0.0,0.0,0.0,0.0009859201032874527,0.001375265363379013,0.0,0.0,0.0,0.000738967999442564,0.0,0.0,0.0,0.0,0.0,0.0,0.008052808675022855,0.0,0.0,0.014729540817436814,0.0,0.0,0.0009066178945352464,0.014136496109063647,0.0,0.0,0.006806385918426694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,14,0,0,0,0,2,0,1
benreport1598.json,0.0,0.00010339563158666538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26993316525084465,0.0,0.002226098611332314,0.0038100806539767794,0.0,0.0,0.0,0.0,0.0,0.00020713167860293463,0.0,0.0,0.0,0.003072407690191405,0.3829549720453447,0.6403818494902764,0.00010208746761937352,0.00011751124595639682,0.606939571196284,0.029257151904065436,0.00011294613502391853,0.0,0.00016198302006317783,0.00044819685789378297,0.00464801278747841,0.0008953020641686945,9.664452816106514e-05,0.004594100822106583,0.0,0.002290668120792377,0.0,0.009960344831479265,0.010851930231258185,9.385214918134846e-05,0.0,9.803431940516668e-05,0.0,0.0,0.0,0.0,0.0,0.008265434044263416,0.0004707905639232356,0.0009913530333381534,0.008309416280539416,0.0,0.00012510255552581812,0.0,0.0003360131660395956,0.0,0.0,0.0,0.0,0.0,0.011102556420420504,0.023590688515649064,0.0,0.0,0.0,0.00029028841367309896,0.0,0.0,0.0,0.0,0.0,0.0,0.0021089204202335665,0.0,0.0,0.0038574652228985373,0.0,0.0,0.0,0.0037021549273144835,0.0,0.0,0.0019922051589992443,0.0,0.0,0.0,0.0,0.00010779652743435895,0.0,0.0,0.0,0.0,0.0032353254317048575,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,29,22,0,0,0,0,2,0,1
benreport1599.json,0.02160677933649113,0.10939727215650873,0.1353399000352613,0.0003055141578450055,0.00015381816187145204,0.0,0.0,0.0,0.0,0.0010382038299030206,0.0,0.031027570862303334,0.0015994524774686923,0.0015416135080428737,0.023591738412992464,0.0,0.0013895838605582937,0.0018392897676793305,0.036460669109550106,0.007991002192189003,0.0032865191993263114,0.00010311518120412688,0.00781677595925719,0.00012665816626890013,0.023986936214372704,0.0,0.13744805765879173,0.00047408855285136246,0.0012733366947273025,0.33299010952943436,0.11044153723193914,0.0012238697418538531,0.0,0.0,0.006105444156259951,0.04379287610579591,0.00471209769928861,0.0024684651369002004,0.01786568504640817,0.0,0.001611778189247586,0.0,0.0166319177116855,0.18843334065153572,0.03486753516368494,0.002271948586971268,0.00865005317799781,0.035172550964946675,0.0020963009345533914,0.007565976309090144,0.0008231934316632486,0.00014782942109411762,0.0019118576271781543,0.014575502253199637,0.005371086760696428,0.006154791744220016,0.15696143969377296,9.68282246755541e-05,0.011063176267906075,0.0006935229142943539,0.00033380567710503616,0.009632671330966397,0.046046651560505504,0.0021039062863093356,0.24191997471982746,0.0001998436352703889,0.47508181496535223,0.005942183068812373,0.0,0.00033763960116275536,0.015128490774588893,0.001275831688466663,0.0005439266868053985,0.00015737420867473678,0.007863645222232327,0.0,0.0,0.3125083757285044,0.0,0.0,0.0031004749257975335,0.04131171140759273,0.0,0.0003675385363194784,0.3520611346673703,0.0,0.0002045829014952307,0.4974001005519565,0.0,0.0008366993356648209,0.0,0.0,0.010012022216928616,0.0,0.00033163996618298095,0.00016329965227773415,0.01630861109311946,0.010125322669977807,0.0,0.0005685614742230779,1,0,0,3,10,0,40,0,0,0,5,2,21,6,0,61,28,2,4,27,18,1,428,2585,24,0,0,0,3,1,1
benreport16.json,0.022186612003978767,0.006771207800045915,0.008269545153952932,0.0006628189208396989,0.0,0.0,0.0,0.0,0.0,0.000140775215419205,0.0,0.34310680342399086,0.002710971350027058,0.010427159381745313,0.013062260842212303,0.0,0.0003349699191859374,0.0,0.009662312584920764,0.0008668317512377718,0.005130242445867338,0.0,0.0036926087986916805,0.0,0.026356529177432943,0.03158649826617243,0.020225484129382573,0.0015428165352461996,9.866174215693752e-05,0.8335713849328457,0.020959155691417198,0.001043117924307949,0.002073128046803283,0.0,0.002784645250519322,0.05035653507452173,0.007216226690571154,0.007789648337972857,0.019003665768962508,0.0,0.03278235187504074,0.0,0.01037587583127047,0.07483146242064091,0.025372861147967326,0.0006635241774247154,0.009794774645870145,0.10959301753685136,0.0,0.0059600387992040675,0.0,0.0,0.0013560155890549857,0.013992662544580472,0.0063812281142691125,0.008851949429335934,0.0,0.00031510608136285363,0.01811454835319857,0.002444993657308719,0.0,0.007190801969008072,0.04018668668722063,0.005759921001932796,0.0,0.0003251734967069882,0.003477494930617869,0.003906570302699546,0.0,0.0,0.013404843266978788,0.0,0.0,0.0,0.0,0.0,0.0,0.11509140650679801,0.0,0.0,0.0032387048244062267,0.03546572592447148,0.008145747950838476,0.0032892008283040342,0.1961593884093061,0.0,0.000998654833650175,0.32458088937376034,0.0,0.009681256098802484,0.0,0.0,0.004796782084598771,0.0,0.00047966624753330544,0.0007085635576413291,0.010740918650027258,0.007676669456285874,0.0,0.0009251289009822793,0,0,0,1,11,0,40,0,0,0,0,1,26,6,0,76,35,0,0,89,2,1,775,3186,10,0,0,0,2,0,1
benreport1600.json,0.0,0.0020515995001686408,0.0,0.0013053732132502045,0.0,0.0,0.0,0.0,0.0,0.0,0.20804630993977608,0.10466194231622213,0.0,0.13134986772152807,0.0,0.0,0.0,0.0,0.7870483496024294,0.0,0.0010274884000652424,0.0,0.0,0.00487056183542311,0.0,0.0,0.09804949274834822,0.0010128213074738846,0.0011658423560489668,0.4988113652967841,0.0,0.002241102748783202,0.0,0.0,0.01511847976927555,0.11351005620447202,0.007105914395653568,0.0,0.12450737772026994,0.1319076349706645,0.005164994861740857,0.0,0.012809702773895284,0.022944622075057475,0.0009311177822286228,0.0,0.0009726095658230477,0.033445568776774466,0.0,0.0,0.0,0.0,0.0,0.00373661312690734,0.0,0.0062050603034886345,0.0,0.0012411565965021328,0.0,0.003333624607336999,0.0,0.005310658750642456,0.0,0.0,0.0,0.0,0.0035732196602310446,0.0,0.0,0.0,0.0019199894465473223,0.0,0.0,0.0,0.0,0.0,0.0,0.015216609387215932,0.0,0.0,0.038270348571656655,0.0,0.0,0.004711156074070083,0.02779529545912193,0.0,0.0026223698572721828,0.009362317550110359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013955664942998062,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,13,0,0,0,0,2,0,1
benreport1601.json,8.123009600901813e-06,6.197722522890212e-06,0.0,7.886861898604808e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008694828654938532,0.0,0.00021068906251153402,0.0002949949351281363,0.0,1.195739021508061e-05,0.0,0.001959115373452575,0.0,1.862377525019672e-05,0.0,0.0,0.0,0.0004323890682280555,0.0,0.0016290994038209983,1.2238617582969824e-05,0.0,0.004774935123399549,0.00013766457566504405,0.0,0.0,9.709557322350238e-06,2.6865736184691646e-05,0.22206316808444046,0.0001448982993129749,1.7379147253311393e-05,0.00039627677059210953,0.0,0.00018723657311824584,0.0,0.0007241888810356024,0.0005171884704968961,5.625668801252448e-06,0.0,0.0,0.0,0.5590734714156644,6.9755722496994495e-06,0.00033151210448552034,0.0,0.0002107065684803321,2.8220044085184783e-05,0.00011884701371944216,3.2134293542181374e-05,0.0004801706916904112,7.4988750893561046e-06,0.0,2.0141241319326937e-05,0.0,0.0,0.0,0.0,0.0005250368501547923,0.0,0.0002050939549102668,0.0,0.0,1.3074272521381576e-05,2.320055514850674e-05,0.0,0.0,0.0,0.0,0.0,0.7988069513210224,0.00010342843527949394,0.0,0.0,7.114569014436525e-05,0.0,0.0,0.0,0.0001439441584271013,0.0,0.0,0.00020112236904197472,0.0,0.0,0.0,0.0,6.461520237528497e-06,0.0,0.0,0.0,0.0,0.0002613856658565749,0.0,0.0,0,0,0,0,0,0,15,0,0,0,0,0,3,1,0,0,0,1,0,2,0,0,11,33,0,0,0,0,2,0,1
benreport1602.json,0.0,0.005127182167998501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32695272899737,0.0,0.05809882583544602,0.0,0.0,0.0,0.0,0.0,0.0,0.005135622427483321,0.0,0.0,0.0,0.006624110448901008,0.0,0.0,0.010124625876779892,0.011654294394476652,0.8626169862076565,0.0,0.0,0.0,0.008032413354816994,0.0177801472056955,0.10194557137218928,0.06659435279715414,0.0,0.050007567797470176,0.0,0.03614215871181751,0.0,0.1326249320099524,0.11027161335210123,0.0,0.0,0.0,0.0,0.0,0.023082691758562777,0.0,0.0,0.023555535087469385,0.01400733636712255,0.0,0.04430616144941287,0.0,0.006203585025982271,0.0,0.011108146361012015,0.0,0.0,0.0,0.0,0.0,0.006401785158487171,0.026789655762889882,0.0,0.0,0.0,0.009596547135319109,0.0,0.0,0.0,0.0,0.0,0.0,0.1093306436591144,0.0,0.0,0.19128397013506365,0.0,0.0,0.017660578059931598,0.1885441314858661,0.0,0.006553602673912479,0.08839057081852814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,16,0,6,0,0,2,0,1
benreport1603.json,0.0016316951279690022,0.0003112391263202802,0.0,0.0007921296888218078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2552356737200028,0.0,0.009522403035829054,0.015769897278681506,0.0,0.0006004798810962001,0.0,0.0032332590964948412,0.0,0.0006235029632523142,0.0,0.0,0.0,0.0627288900353018,0.0,0.10319293156042342,0.0003073013215599087,0.0,0.9546865090736021,0.003907507098537939,0.0,0.0,0.0,0.001079321409074665,0.01910356042497775,0.005929038408400213,0.0005818342234946974,0.019563054100473393,0.0,0.016924866350684978,0.0,0.01165982161559871,0.040163395182465575,0.0025426040171725797,0.0003398453723271127,0.0002951006290385911,0.0,0.0,0.0,0.01664797631445988,0.0,0.001143927236506619,0.0017005953719328758,0.022546894886571123,0.0032274595740771988,0.03130506222404789,0.0007531616081798088,0.0,0.0010114590203225027,0.0,0.0,0.047212780319690395,0.0,0.0356178511165285,0.001554449172532905,0.013009858094927504,0.0,0.0,0.0,0.0014563657230332392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006023859832152602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032448660068301084,0.0,0.0,0.0,0.0,0.013973206349754713,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,2,1,0,14,0,0,0,7,0,0,2,27,0,0,0,0,2,0,1
benreport1604.json,0.0,0.0015794048940514468,0.001953947262691482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07913913093266754,0.08460167937097994,0.011837448695919192,0.055480936166307095,0.0,0.0,0.009141532501348998,0.0,0.032814802567498184,0.0,0.001582004877180697,0.0,0.0,0.0,0.0,0.0,0.004717655928132952,0.0015594222261141588,0.0,0.9413801173011568,0.0,0.005175876650207877,0.0,0.0,0.017800550951542905,0.16521163526706553,0.013676056136057914,0.004428838194182416,0.05134867114852044,0.2030957447769842,0.011133425823508871,0.0,0.009861431166644157,0.0692960735540515,0.001433624820116531,0.0,0.0014975089515628212,0.0,0.0,0.0,0.0,0.0,0.004353704570673324,0.005753194090103084,0.0,0.006824154665949124,0.0,0.0019109858455693429,0.0020598209350715766,0.005132720123323871,0.0,0.008176723011204062,0.0,0.0,0.0,0.0,0.004126215144641433,0.0,0.0,0.0,0.005912344447646247,0.0,0.0,0.0,0.0,0.0,0.0,0.029285914886241823,0.0,0.0,0.058924147550397446,0.0,0.0,0.007253679833139808,0.05808015285123052,0.0,0.004037614345536959,0.10570990535467138,0.0,0.0,0.0,0.0,0.003293260273745158,0.0,0.0,0.0,0.0,0.00214872790804458,0.0,0.0,0,0,0,0,6,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,34,70,0,0,0,0,2,0,1
benreport1605.json,0.0,0.0037289066089683945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19498516820062,0.0,0.07183217808635796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017705083488278848,0.01445278620230066,0.0,0.0,0.0036817283946822313,0.0,0.8836675273990632,0.0,0.008146680529633575,0.0,0.005841828564565221,0.019396767927683353,0.35137413105617143,0.04520400742293202,0.0,0.07273919433653177,0.0,0.026285536590460457,0.0,0.04989088339043256,0.08982236996023647,0.003384726162776804,0.0,0.0035355538326513774,0.0,0.0,0.0,0.0,0.0,0.006852605395118248,0.013583042287676041,0.011917534042486739,0.02577845418138998,0.0,0.004511754886936841,0.0,0.008078753401331856,0.010369217584454554,0.0,0.0,0.0,0.0,0.0,0.012989087202678789,0.0,0.0,0.0,0.006979394697445945,0.0,0.0,0.0,0.0,0.0,0.0,0.03802852776331192,0.0,0.0,0.13911736253069298,0.0,0.0,0.0042814060490455105,0.10103927294506487,0.0,0.004766316374681293,0.018907311525577765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,23,10,0,0,0,0,2,0,1
benreport1607.json,0.002964509341910638,0.0016156227116713542,0.0014990653696063585,0.0008223790697399121,0.0,0.0,0.0,0.0,0.0,0.0015719758195344628,0.01156484208507984,0.033586424152827664,0.008980765170754981,0.008787590170090868,0.006449618620586487,0.0,0.0006234106522985189,0.01462085240134447,0.04207899425072144,0.0037642634115708923,0.004612104600059876,0.0006245192584001288,0.0003817940935429713,0.00038355392069760514,0.022647408039522254,0.0,0.9772321832355932,0.0003987954537630218,0.00018361881921947478,0.1219040224843782,0.001326236912260267,0.000882427710629101,0.0009645717674417428,0.0,0.0037818154052788196,0.024372336244687858,0.007204677974662353,0.004454890619324301,0.01330662802636453,0.017369512741645467,0.005450320700914245,0.0,0.06520891309528092,0.0537892992570129,0.013051847420673602,0.001234881153715088,0.0032168824552814197,0.00790145745055233,0.0010580242160132941,0.0008182766831449724,0.0,0.0,0.032510847141660186,0.0035310734080786694,0.03537002899079601,0.0041883848686768655,0.0,0.0008796632614193273,0.0001053527660073644,0.0009625770185804104,0.00022463345409904777,0.001881950839257859,0.015634322601558732,0.043384676589116614,0.0,0.0,0.0020400700801396035,0.04162359102017131,0.0,0.005793943763759592,0.003023961114979981,0.005366042631352294,0.0,0.0,0.0,0.0015478297626815324,0.0,0.056095379755006336,0.000987557364658505,0.0016350466067404585,0.01900991972785123,0.0006395839644483009,0.0014037042755164438,0.020497794719953416,0.06285164912376227,0.0,0.027775609239414398,0.04956140364459549,0.0014227796767647559,0.005771304731209438,0.005780015032626477,0.0,0.006905997020258372,0.00043049212030536326,0.005579401147926915,0.00032967592339160453,0.0007055246089494514,0.004396002092324554,0.0,0.0,0,2,1,3,45,0,55,0,2,4,20,12,41,16,0,29,13,16,20,33,10,4,410,468,12,3,0,0,2,0,1
benreport1608.json,0.004396441394119209,0.003354412365322628,0.00829976516325409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22246208750390545,0.0,0.04561275493807331,0.0,0.0,0.0064717349714051905,0.0,0.0,0.0,0.0,0.0,0.0,0.0159269612275386,0.004333764097118163,0.0,0.0,0.0,0.0,0.7536261763797095,0.0,0.0036642545349903632,0.0,0.0,0.0029081249548874514,0.5770737332155379,0.05228250056205065,0.00940616915809982,0.04362266271105314,0.0,0.016889770766299383,0.0,0.06283247589599705,0.17603185162053567,0.021313585828188347,0.0036627191854363547,0.006360956032519456,0.004374741930316855,0.0,0.0,0.0,0.0,0.021575392840013096,0.01221889679374023,0.01786775934985151,0.023189522970884963,0.0,0.0,0.0,0.007267403865959761,0.0,0.0,0.0,0.020996918999800735,0.0,0.0,0.01460574080285612,0.018869073160118405,0.0,0.03538114303386755,0.025113815207141104,0.022282330677111703,0.0,0.0,0.0,0.0,0.0,0.01865962972399065,0.0,0.0,0.004813300004119484,0.0,0.0,0.0,0.029215251842139134,0.0,0.0,0.020410139344503808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,0,0,1,0,0,1,0,3,1,0,1,2,1,0,5,11,0,0,0,0,2,0,1
