,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,LABEL
Infostealer.Limitail-196f9d41e0fa5fd254a5fd3aa41bc6c9fd0c86d1ee06cc049a34115e1a270bfa,4120.5,3474.5,3657.5,3215.25,3432.25,2503.5,4069.75,3334.75,3354.75,3311.5,3716.5,3319.25,2501.0,3780.25,3279.25,3725.5,4490.5,3938.25,1
Infostealer.Limitail-1aec488c2f3976d4475c776b2f26c02af5c2cc7f45c296590cd6c5038574a92c,4643.5,3553.5,4084.25,3003.75,3364.25,3006.25,3657.5,2733.25,3597.75,3786.75,2706.0,3241.0,3056.75,3705.0,3740.75,3935.25,3638.75,3663.5,1
Infostealer.Limitail-1b6e85db35b48ddfd20291b4c3779ddc1c9561ddf059078c3f939d7d7056bc6e,4176.75,3118.75,3756.25,3007.25,3371.25,3158.75,3664.75,2945.25,3007.25,4204.5,2971.5,3228.75,3298.75,4252.5,3691.5,4231.0,3583.5,3557.75,1
Infostealer.Limitail-1d078f7168bd934908c48a33d8262b148640b67d0ab541ba117289233ee3a529,3742.5,3256.75,3143.75,3735.0,4205.5,3243.5,3383.0,3659.0,3203.75,3228.25,3261.0,2941.25,3335.25,3664.75,3599.0,3545.5,3840.75,3364.75,1
Infostealer.Limitail-1e9ed45964eb13969340c97a213d5863ca4d946a2ccd2e5edafd69f01de133f0,4239.5,2684.75,3958.5,2687.75,3292.5,3133.5,3364.25,3027.0,3141.5,3755.25,2918.0,3647.25,2763.5,4144.5,3859.25,4199.0,3610.75,3587.75,1
Infostealer.Limitail-21cd67693f44fa376e69a14c648650f851c65ba0a50c316712f5a17db01a9994,4610.75,3446.25,3908.75,3617.75,3184.5,2907.0,3313.5,3120.5,3199.25,3205.25,3853.25,4046.25,2577.75,3421.5,3717.5,4018.5,3244.5,4059.0,1
Infostealer.Limitail-220649e7dc6ca90a1512f189c5af105b5aeff8dba7eea9353c149e4317539e74,3752.5,3553.5,3825.5,3232.5,2900.25,2655.0,3523.5,3461.75,2921.0,3359.75,3224.5,3846.75,2451.5,3630.75,4144.5,4126.5,3563.75,3885.0,1
Infostealer.Limitail-227eb01ab3857e0714f61a353095f8917abcc460c08fab7d09a9cfabd4369d9f,3773.25,3572.5,4119.75,2764.5,3203.25,3167.75,3691.5,3000.75,3116.75,3683.75,2867.5,3638.25,3188.5,3948.5,3730.5,4233.25,3504.75,3540.5,1
Infostealer.Limitail-2375a171b77127674c743222c3bc4b296f96f5d3f021bced6ff7121c02a0cb3a,4676.75,3113.25,4163.75,3592.5,2769.0,2663.0,3598.5,3169.5,3790.75,3015.5,3312.75,3804.75,2551.5,3741.25,3759.5,3799.25,3328.75,3832.5,1
Infostealer.Limitail-237746f2268f808cb79eddc9863637eb96517e8c61863e716f9536096480a1e2,3742.5,3752.75,3125.5,3419.75,2578.25,2709.0,4043.25,2815.5,3826.5,4149.75,3374.25,3819.5,2451.5,3397.25,4204.5,4091.75,3264.75,3959.5,1
Infostealer.Limitail-241c5405d6d07768628732edf079d8eac93ff3b510d2582258c6bfd823de45fb,3748.5,3566.0,3673.75,3453.75,3245.25,3009.0,4591.75,3090.75,2769.5,3797.25,3137.25,3536.75,2505.5,3397.25,3741.0,4595.25,3205.75,3453.5,1
Infostealer.Limitail-2518cbdda8b91112239a3a59faee20fa5f52e6bf34e93d133638cfcd83ee3b03,3589.5,3606.25,4119.75,2764.5,3124.5,3135.0,3691.5,3305.25,3116.75,3683.75,2840.25,3638.25,3290.5,3914.25,3730.5,4233.25,3504.75,3778.5,1
Infostealer.Limitail-261e287373e8644ef30b579b34dc5a9def0965645fd0177a3fcba87749c46747,4204.75,3144.5,3909.5,3235.0,3175.25,3063.5,3324.75,3103.75,3487.75,3425.5,3068.5,3776.25,3607.75,3415.0,3765.5,3082.5,3719.0,3101.75,1
Infostealer.Limitail-2a1e55236634cdde2548ab817429fcb734d75feead122784f413114cd3a3dcd3,3849.5,2632.75,3756.25,2635.25,3267.25,3268.75,3587.5,3327.0,3107.25,4093.5,3282.5,3228.75,2871.0,4144.5,3481.25,4095.0,3610.75,3380.75,1
Infostealer.Limitail-2a68b2e3158eade9b9819de0dbd4b13d1abd16da38476327abb3692d5bc1968f,3716.75,2604.5,3781.5,2687.75,3237.0,3185.5,3353.25,2759.5,3116.75,4131.5,2840.25,3638.25,3765.5,4252.5,3730.5,4154.5,3613.5,3276.75,1
Infostealer.Limitail-2b45f467b7358db4b30026ddbe8c4bb947c199f7a9a52a8aec18622b22a4b544,3589.5,3892.5,3717.5,3232.5,2900.25,2765.0,3387.25,2869.5,2921.0,3332.5,3721.5,3852.25,2451.5,3630.75,4044.5,4459.25,3538.5,3984.25,1
Infostealer.Limitail-2cd3bb434bf5b37d4bc2421606c8e9011efbbf9ae77885a609d2416a5b9c08a2,4609.25,2684.25,3756.25,2659.5,3203.25,3158.75,3353.25,2998.75,3116.75,3887.5,2840.25,3638.25,3221.5,4151.25,3758.75,4233.25,3638.75,3641.75,1
Infostealer.Limitail-34477322c51b74bb6036ef0b32cd0bc40521ad9de078f44414bbbbe8595bc8ee,4062.5,2918.5,3260.25,3719.75,2610.5,2582.75,3733.25,3179.0,4560.5,4139.5,3158.25,3346.5,2451.5,3261.25,3970.75,3718.5,3597.5,3747.0,1
Infostealer.Limitail-34509889656af4d6e305b69619b898f423c4780f916c619ab8003b41ddc6e77d,3932.75,3245.5,3724.25,3984.25,3428.25,3167.75,3841.0,3012.75,2896.75,3529.5,3656.5,3869.25,2684.25,3706.25,3657.5,3693.25,3324.25,3709.0,1
Infostealer.Limitail-3474a23a951c690af7e5a1926efa6b24ac123bd1c33c9e3c19b277f95a771f11,4242.75,2922.5,3041.25,3185.0,2528.25,3633.5,4182.5,3181.0,3851.75,2839.25,3303.5,4157.75,2402.5,3723.0,2974.5,4240.5,3212.75,3241.5,1
Infostealer.Limitail-34fbfa1bd4294fd00fcdc12b5dcaf04551c098617d874aae99e639d6d0fc7311,3669.25,2502.5,3958.5,3031.5,3267.25,3167.75,3691.5,3108.75,3141.5,3411.5,2918.0,3638.25,2844.75,4179.25,3825.0,4199.0,3504.75,3666.5,1
Infostealer.Limitail-35c239d5a0dce33f103fa5ca316b2dc72d01d13c7faafe5b36871a47a05c5b4d,3540.5,3127.25,3756.25,2663.5,3237.0,3185.5,3353.25,2890.75,3016.75,3887.5,2867.5,3638.25,3432.75,4152.75,3596.5,4233.25,3613.5,3674.5,1
Infostealer.Limitail-360afa487a76edcf1aad4d6d7068740e3f8c6c1a8f04bf2cf5351db7de344570,3640.5,3023.5,3674.75,3233.5,3287.5,3041.0,3487.25,3187.5,3248.5,4591.25,2714.5,3496.5,2579.75,3361.0,4113.5,3733.0,3327.75,3372.75,1
Infostealer.Limitail-36beafd562644a8f0faf0ee2db360d1af9f08071aa24e51ef1158d505500b124,4345.5,3790.0,3766.5,3691.75,2846.25,3596.5,4221.25,3218.25,3227.25,3200.5,3271.5,3441.5,2582.75,3752.5,4196.25,3855.25,3026.5,3308.5,1
Infostealer.Limitail-36d0d50f6867f6b9a35f1714f1ef277f3ff86c24461704f3b6651428b45a7b78,4020.75,3050.25,3256.75,3507.75,2502.5,3044.25,3867.25,3285.0,3963.25,4357.5,3058.25,3725.25,2451.5,3523.5,3834.5,3852.5,3197.0,3288.5,1
Infostealer.Limitail-36d2062b8afcb1959240541cd252c376cdebc13a90e4f3bb0500d20173909502,3716.25,2577.25,3597.0,3365.75,2610.5,2788.75,3774.75,2869.0,4351.25,4283.75,2714.5,3860.75,2476.25,3361.25,3887.5,3474.5,3162.75,3587.5,1
Infostealer.Limitail-37de60a316c9b8cb93a43d766ac1138d697717ffbd462d47c9649d7bc1e95001,4162.5,2631.75,4062.5,2973.5,3027.5,3133.5,3664.75,3137.0,3249.5,3755.25,2918.0,3647.25,2844.75,4179.25,3825.0,4095.0,3610.75,3597.25,1
Infostealer.Limitail-3874c958ec3074346a5945c90f0b9ffaab54ede43c8390f0e87dc789914ccba1,4053.5,3852.5,3766.5,3691.75,2846.25,3596.5,4221.25,3218.25,3227.25,3200.5,3271.5,3331.5,2582.75,3752.5,4196.25,3855.25,3026.5,3308.5,1
Infostealer.Limitail-399547a622fe3ca3ecb8961eeb330934bf877890186ce5d18888ccdeab06cd77,4642.5,3177.75,3958.5,2982.5,2923.5,3277.75,3587.5,2999.75,3141.5,3755.25,3256.25,3647.25,2871.0,4144.5,3825.0,4199.0,3699.5,3613.0,1
Infostealer.Limitail-3af03edadc9036709a0f9df76f741c697cca72272422455d2b71921fb0ebe65f,3669.25,3264.25,4035.0,4029.25,2761.0,2739.75,3706.5,2765.5,3824.5,3227.5,3547.0,3880.5,2451.5,3522.75,3853.25,4119.75,3546.75,3726.5,1
Infostealer.Limitail-3cc0ae17a15ef0c1cb9472644cc1326f0398943b86145492768705e2e95b34d1,4096.25,3271.25,3412.25,3202.5,3751.75,2925.5,3590.25,3493.75,3521.75,3115.75,3285.25,2846.75,2846.75,3256.75,3150.75,3741.5,3861.75,4147.75,1
Infostealer.Limitail-3d667a8e56a5a75c2a3163d00c5f1045cc675c994b24ec96ba8058b8617245a8,3826.75,3794.5,3364.25,3261.75,2812.5,2939.75,3699.5,3179.0,3507.25,4391.75,3158.25,3825.0,2451.0,3497.25,3869.25,3983.75,3197.0,3288.5,1
Infostealer.Limitail-3ede671bc8e9026211cf1cb018b7bc624aef1b1f4095f3877783d262692bca07,4129.25,2958.5,4029.75,3565.25,2679.25,2744.75,3488.75,2765.5,3759.0,3225.5,3224.5,4213.25,2426.75,3674.0,4136.5,4124.5,3257.75,3590.5,1
Infostealer.Limitail-3f2fd3af41741f9fd696adb4caedaf2a540cc86e0ce29285298f97e2c3738445,4276.5,3306.25,3312.75,3531.0,2528.25,3615.75,4593.75,3507.75,3279.75,3218.75,3144.75,3669.75,2501.5,3751.5,4196.25,3822.5,3196.75,3390.25,1
Infostealer.Limitail-40bcad848fcb06078833131ac9f93fc9b3da5198428486843c79856ec5554946,3724.25,3162.75,3447.5,3696.5,2769.0,2553.0,3460.5,2896.75,3137.0,3331.5,3696.75,3852.25,2426.75,3606.5,4170.75,4225.75,3590.5,3951.5,1
Infostealer.Limitail-40ca86d64542a8278f431e5ddf7b719e968d0a4dd131133516d14fe810d64348,3540.5,3679.25,4213.5,3761.75,2865.0,2843.75,3483.5,3043.25,3691.75,2866.5,3058.5,3300.75,3227.0,3720.25,3648.75,3693.25,3127.5,3499.75,1
Infostealer.Limitail-40d4456b652335baaa8bc995a9d3bb205bcecbc30171b2c18eaa4fc687cf55f2,4176.75,3884.25,3260.25,3365.75,2478.25,3015.5,3699.5,3179.0,3826.5,4627.5,2814.5,3509.5,2475.75,3525.5,3869.25,3956.5,3197.0,3959.5,1
Infostealer.Limitail-413e79bbf60a0aba6536ef4eb3e5cdc0ec4f527d741d1f561606d5a86e3eb6f7,3666.75,3690.5,3781.5,2764.5,3232.5,3135.0,3364.25,3331.5,3016.75,3683.75,2867.5,3638.25,3317.25,3914.25,3622.5,4233.25,3504.75,3778.5,1
Infostealer.Limitail-419e23d785f8dc467f236d46e1e5579edc84db14d275084136f1ebab503f1473,4045.5,3537.5,3664.75,3641.0,2628.25,3621.25,4693.5,3263.75,3143.75,3218.75,2683.25,3779.75,2501.5,4084.25,4196.25,3739.25,3196.75,3282.25,1
Infostealer.Limitail-42382eec81db8e0e44a6cbc3f30d997d6a8052dc2bbb748d51a49c572b4995e8,4120.5,3683.0,3736.25,3022.5,2791.25,3253.75,3665.5,3573.75,3380.75,2865.0,3210.75,3053.25,2658.5,3279.25,3632.5,4316.5,3601.5,3725.5,1
Infostealer.Limitail-42ab4fd75eee3f8509a9e3b141865e6d076dc8310e4bffc4637bf8da8f21f774,4291.5,3606.25,4119.75,2764.5,3124.5,3135.0,3691.5,3000.75,3141.5,3683.75,2867.5,3638.25,3188.5,3914.25,3730.5,4233.25,3504.75,3642.5,1
Infostealer.Limitail-430f4b8bbef2bad734d091661c9dd14502c2f10c99ecbc9eaabee96ee2d2d06a,3669.25,3752.75,3681.75,3996.5,2761.0,2713.5,3379.25,2997.75,4085.5,3253.75,3347.0,3914.75,2451.5,3303.5,4180.5,3757.5,3257.75,3726.5,1
Infostealer.Limitail-433d3488a45014a9a78cfafd1d07eccea667be66b96962acd41ae6cb4b388515,3773.25,3266.25,3539.5,3495.0,3623.75,3031.5,3731.5,3695.25,3440.25,4023.75,2818.5,2739.75,2503.5,3497.25,3895.0,3287.75,3593.5,3787.75,1
Infostealer.Limitail-4509e38fc74b90f4a0f09279e2c9810dd6c500ae5e67f02f5304392312dcc723,4053.5,3465.0,4013.75,3598.5,3310.75,3135.0,4320.5,3169.25,3264.75,3453.5,2689.25,3779.75,2817.0,3667.25,3245.25,4189.25,3259.75,3239.5,1
Infostealer.Limitail-46b29c9b87e820b4c44eab52ee215a281279590dac386791ccaa66695fee7d0e,4338.5,3290.5,3305.5,3287.0,2867.0,3575.75,4187.0,3124.5,3741.75,2683.25,3547.5,4225.75,2817.0,3355.5,2762.5,4171.75,3221.75,3264.75,1
Infostealer.Limitail-4ebd31e7efc833cd94d413ec63dbff4002741eba981ed18ae3180022dfb983d9,3691.5,3698.75,3260.25,3263.75,2578.25,3015.5,3699.5,3285.0,3859.25,4627.5,3058.5,3482.75,2451.0,3415.5,3869.25,3956.5,3197.0,3959.5,1
Infostealer.Limitail-4f74d7303c01aea8908f77183596887cf33513214a76d4a9c8ca58c9cf3fab84,4576.5,2736.75,3135.5,3531.0,2764.5,4002.75,4559.5,3675.5,3305.25,2907.0,3118.5,3643.5,2915.0,3751.5,4327.5,3283.25,3196.75,3308.5,1
Infostealer.Limitail-4faba173b3c9b0c56e853942b896318192dc530ac905a664dd347a8bf4fa60ae,3796.5,3141.5,3690.75,3185.0,2630.25,3648.5,4593.75,3456.75,3253.75,3218.75,3061.5,3669.75,2576.25,3751.5,4266.5,3822.5,3196.75,3390.25,1
Infostealer.Limitail-506f3543803220793c244d950a6c0907440ff7831ef8da0adb03a5d2767b712e,4204.75,3263.5,3260.25,3263.75,2478.25,3015.5,3733.25,3179.0,3859.25,4491.5,2814.5,3509.5,2451.5,3551.75,3869.25,3956.5,3197.0,3959.5,1
Infostealer.Limitail-50abe498b3f932f2656d596f3ae83098c2b991f9e2a91ffe3af38b4be3c065ab,4249.25,3116.75,4225.75,2764.5,3237.0,3065.75,3691.5,2892.75,3141.5,3683.75,2840.25,3630.75,2869.5,3841.0,3730.5,4233.25,3504.75,3676.5,1
Infostealer.Limitail-50ef9ced701ce0dae3ca8407314d53c573c8d99267544c3411d42c2461fdb488,3616.25,4027.5,4119.75,2764.5,3311.25,3133.5,3691.5,3000.75,3016.75,3411.5,2867.5,3672.5,3324.75,4280.75,3730.5,4233.25,3479.5,3540.5,1
Infostealer.Limitail-5115be5893c3b182bb809d90fd38d60e529444445a608087ad4935b000591c87,3590.5,3231.0,3724.25,3950.5,3318.25,3143.0,3425.5,2925.5,2896.75,3505.25,3683.25,3733.25,2608.5,3775.25,3442.5,3799.25,3324.25,3752.75,1
Infostealer.Limitail-520300603cf001c2128ac8ac03eb795c27bf29f0967a7afe5bc5231219db6113,4053.5,3143.25,3256.25,2682.75,3713.5,3193.5,3373.25,3767.5,3479.0,3276.5,3000.75,2714.5,3713.25,3583.5,3712.5,3937.75,3892.5,4057.5,1
Infostealer.Limitail-52d05769b990806a6ecfeb122ca513f3c11eeabcd2ea9eac52e5c32b0fea335d,3826.75,2631.25,3691.5,3486.5,2873.0,2765.0,3387.25,2952.75,2921.0,3333.5,3664.75,4185.0,2451.0,3741.0,3800.75,4159.25,3648.5,3951.5,1
Infostealer.Limitail-5367edfbac1903e6e41464198eb96dc5db9e90b372182e00787f976d572b92fc,3590.5,3760.25,3260.25,3365.75,2478.25,3015.5,3699.5,3285.0,3859.25,4627.5,3058.5,3482.75,2451.0,3415.5,3869.25,3956.5,3197.0,3959.5,1
Infostealer.Limitail-5547c3024337fb24ddeeb57500e9b5a3811e36e32d51a41e1c3cb524b2898f5f,4170.5,2839.25,3312.75,3657.5,2528.25,3615.75,4559.5,3135.5,3469.75,3218.75,3118.5,3779.75,2501.5,3751.5,4292.75,3495.25,3298.75,3390.25,1
Infostealer.Limitail-5563d9b6e8fd274d47e6298e2e95184ff3c72aa173af9f52700ebd424a8ef588,3516.25,3202.0,3690.75,3160.75,2738.25,3648.5,4593.75,3479.5,3227.5,3430.75,2734.25,3669.75,2708.5,4089.75,4132.5,3795.75,3196.75,3259.5,1
Infostealer.Limitail-56c92b15ace7ecbfdf461de4047c31114870288125aa559c8a85c73559dbcf91,4710.5,3116.75,3656.5,3531.0,2630.25,3587.5,4626.5,3456.75,3143.75,3143.0,3388.75,3669.75,2476.25,3779.75,4196.25,4066.5,2952.75,3390.25,1
Infostealer.Limitail-591530a734f15a0400ec31e2f0038d21a0f7ca538fe7653388e7d37a96db6717,4239.5,2629.75,3967.5,3125.0,3330.75,2857.5,3130.5,3179.5,3328.25,4037.5,3144.25,3882.25,3546.75,3627.0,3563.25,3627.0,3719.0,3210.75,1
Infostealer.Limitail-5a960dcde4ae9f8e6474b143c7853ceb3f9e5a0011967dd59eaefaf0e21a7fa8,4542.25,3259.5,3715.5,4323.75,3479.5,2631.75,3690.25,3081.5,4660.25,3543.75,2822.5,4037.5,2528.75,3025.0,4761.5,2733.75,3479.0,3900.5,1
Infostealer.Limitail-5b8f29cbed116a4401f9d29772b060d9df1f73820472efb670971d8eaf38fcb2,3904.5,2712.5,3958.5,3133.5,3241.0,3133.5,3691.5,3109.75,3141.5,3411.5,2918.0,3647.25,2844.75,4179.25,3825.0,4199.0,3504.75,3622.5,1
Infostealer.Limitail-5c20557c1017b08146efea1a2109602a4c615e40a3c6626efa1b60307797a7c7,4710.5,3246.75,3690.75,3287.0,2656.5,3620.25,4626.5,3456.75,3143.75,3009.0,2817.5,3696.5,2476.25,3779.75,4162.5,3822.5,3221.5,3390.25,1
Infostealer.Limitail-5c3299ca72f42975b153857df877a25cc4ea7a6050539217a9be5dfe5f05c9ee,3796.5,3662.5,3764.5,3257.75,3169.25,3111.0,3588.75,3228.5,2866.5,3151.75,4036.75,4011.5,2551.5,3421.5,4044.75,4018.5,3507.75,3687.75,1
Infostealer.Limitail-5c886d401da29e4deb3c6980c41db5fff10fba668e9472d3ca40f5185e0163e4,4111.5,2732.75,3724.25,3950.5,3082.5,3143.0,3497.25,2925.5,2896.75,3505.25,3682.75,3733.25,2584.25,3775.25,3786.25,3799.25,3324.25,3752.75,1
Infostealer.Limitail-5dea49a436b2685239f5c0d83f229edd0717201fbe579b2afbf3d169febcf520,4276.5,2528.75,3958.5,3031.5,3267.25,3167.75,3691.5,3108.75,3141.5,3411.5,2918.0,3638.25,2844.75,4179.25,3825.0,4199.0,3504.75,3666.5,1
Infostealer.Limitail-5e5b40af7ed4033c03acbce2d6cf0986ea688f869059a1dd4b57184caa22ba77,4779.5,3220.25,3656.5,3563.0,3605.0,2923.5,3278.75,2842.75,3715.5,2907.0,4147.25,4013.75,3046.25,3194.75,4110.25,3846.5,3429.0,3631.75,1
Infostealer.Limitail-5e8e4caf266a4cd2282e0e4dad2fdb655f363c09fd6bd284327be24c57054257,4070.75,3003.75,3649.0,3528.75,3769.25,3008.75,3303.5,2981.0,3715.5,2882.75,4147.25,3903.75,3379.0,2973.0,3638.25,4173.75,3429.0,3529.75,1
Infostealer.Limitail-5efde5502939dfa58e230ee6b2bda1e783182e7f7164fa131cd5936d0e11fbc2,4298.75,2869.0,4145.75,3545.5,2744.25,2763.5,3657.25,3144.75,3585.0,3335.5,3337.5,3903.75,2653.5,3641.25,3379.25,4126.5,3134.5,4087.5,1
Infostealer.Limitail-62ed3715212b3b4153c70c9e7fcbf784045edc88d54794e520699a9a910a585b,4608.75,2627.75,4198.5,2659.5,3237.0,3158.75,3353.25,2863.5,3116.75,3853.75,2736.25,3294.5,3554.25,4287.25,3758.75,4233.25,3638.75,3641.75,1
Infostealer.Limitail-64ae1e8ae71a4b909031e801c270cb765adabbfa4157a7b490d2923a73f2c3ef,4373.25,3279.5,4221.5,3503.5,3925.75,3011.5,3825.5,3496.5,3380.75,4190.5,2604.5,3195.5,2505.5,3279.25,3663.5,3866.25,3557.75,3815.0,1
Infostealer.Limitail-64b71f394d661f552e81c3d1041252867c98b8e23fa79cb3e2b22a13eb170387,4237.25,4061.75,4119.75,2764.5,3311.25,3108.25,3691.5,3000.75,3016.75,3993.75,2867.5,3638.25,3324.75,4252.5,3730.5,4233.25,3479.5,3642.5,1
Infostealer.Limitail-65740d6d8792e775d70fe96591b0fc9e94b35be448411cd0e0efa4f8095e5913,4476.75,3593.5,3908.75,3617.75,3312.75,3091.5,3352.5,2876.5,3199.25,3543.5,3853.25,3946.25,2579.25,3765.25,3717.5,3882.5,3328.25,3766.5,1
Infostealer.Limitail-65c77621f2bb4007f8eb4d15f25e1a9d2b2fb24abf4dbbb566a488684de47eee,3742.5,2925.0,3901.0,3696.5,2869.0,2765.0,3598.5,2765.5,3824.5,3227.5,3318.75,3846.75,2451.5,3630.75,4170.25,4091.75,3557.75,4053.75,1
Infostealer.Limitail-66c2070fc0591dc7467d503f24868d5e92b879aaf32cdc2542b36b02e87aeb94,4145.25,3760.25,3260.25,3263.75,2478.25,3015.5,3733.25,3285.0,3859.25,4627.5,3058.5,3482.75,2426.25,3525.5,3869.25,3956.5,3197.0,3959.5,1
Infostealer.Limitail-6709ce43e851a3a6eac46cdb59877f32a38355617f464d25056e4ccf7882997d,4162.5,3232.5,3405.5,3209.75,3296.5,2528.75,4113.25,3544.5,3412.25,3338.25,3649.5,3292.5,2525.75,3456.5,3570.5,4199.0,3749.75,3938.25,1
Infostealer.Limitail-6722f4cf5507fef9394a2f600107a47f8dd1a1550b7bdef6e4324638557229aa,3960.5,3818.25,3766.5,3691.75,2846.25,3596.5,4221.25,3218.25,3227.25,3200.5,3271.5,3331.5,2582.75,3752.5,4196.25,3855.25,3359.25,3308.5,1
Infostealer.Limitail-67ae8a711a2567debd682f454ffb4f070e8285eef94cf74e4d83c35d60589356,4291.5,3101.5,4225.75,2764.5,3203.25,3167.75,3691.5,2892.75,3116.75,3655.5,2840.25,3638.25,2869.5,3949.0,3758.75,4233.25,3638.75,3641.75,1
Infostealer.Limitail-67d1a8ba1ef2b9c0587be869cb25f66a800a64be803b7ef9efdb33e850449ac1,4676.25,3665.25,3781.5,2764.5,3124.5,3160.25,3691.5,2972.5,3141.5,3683.75,2867.5,3638.25,3290.5,3914.25,3730.5,4233.25,3504.75,3642.5,1
Infostealer.Limitail-697df8b7ed6aca08024926201a5455fcca918a25416fd7248d5b6a27671a373f,4576.5,3182.25,4029.75,3453.75,3099.25,2655.0,3624.75,3173.5,3238.5,2998.75,3562.75,3852.25,2553.0,3740.5,3706.5,4295.25,3641.0,3760.25,1
Infostealer.Limitail-69b2fc729740225b8a380ed4242436e793fa41571df552c423951981128b0458,4345.5,3179.25,4129.5,3592.5,2873.0,2663.0,3598.5,3142.75,3790.75,3015.5,3656.5,3804.75,2576.25,3706.5,4097.75,4126.5,3245.5,3388.25,1
Infostealer.Limitail-69c6d9e52a292f7df360090a4099dfc516711fcb6e01b3eac060a8269e0bbd85,4136.75,3245.5,3074.0,3202.5,3751.75,2925.5,3557.5,3493.75,3655.75,3150.5,3285.25,2846.75,2846.75,3256.75,3150.75,3741.5,3861.75,4147.75,1
Infostealer.Limitail-6a03598d02728a6073e7bd131f24483ee4afd825a3d0a85978cc384da0857531,4222.5,3091.25,2710.5,3238.5,2687.25,3038.75,3570.5,3179.0,2891.75,3275.0,3218.25,4112.25,2527.75,3365.5,3914.25,3852.5,3353.0,3496.75,1
Infostealer.Limitail-6a6b2a011482a7a4a31edc3b609dfa3e1812f209712c95facb492d0c4291eb68,3720.75,3167.75,3310.75,3453.75,2901.25,2791.75,4178.75,3877.25,2892.75,3172.5,3547.0,3977.25,2551.5,4103.0,3733.0,3990.5,3205.75,3743.75,1
Infostealer.Limitail-6b4c86b9db908217dbf5fed620edb61b26c5bb4dcd38d310c623e0382f767b2c,3616.25,3259.0,3285.25,3453.75,2629.75,3551.5,3821.5,3150.75,3851.75,2785.25,3411.5,4259.5,2532.75,3390.25,2866.5,4233.25,3106.75,3232.5,1
Infostealer.Limitail-6c3ff8fc9799e04a236d02cc237904157bbb6e832b3b8037cc508c03abfbc03a,4120.5,3137.0,3668.0,3645.5,3709.5,3512.25,2764.5,3403.75,3243.5,2713.0,3610.75,3713.5,2555.0,3644.5,4078.75,3397.5,3658.5,3134.5,1
Infostealer.Limitail-6d30ab0a13e291876d43f21c228b1306db122ebba49819622f3257a5d2d0f8b4,4338.5,3119.0,3620.25,4056.5,2952.25,3108.75,3362.5,2842.25,3618.75,3190.75,3656.5,4185.0,2528.75,3498.5,4005.0,4020.5,3294.5,3753.75,1
Infostealer.Limitail-6d410b9ec0f2af3293cb0b73ff687231b035b84451431a7920cb956ad2df6a0b,4509.5,2525.25,4094.5,2687.75,3237.0,3193.0,3353.25,2863.5,3116.75,3853.75,2736.25,3294.5,3355.5,4151.25,3758.75,4233.25,3638.75,3641.75,1
Infostealer.Limitail-6dd2053d45b7632876b4bbbc62e052f5125ec9b7c1932327f2ed55ceaf7d3a89,4710.5,3335.25,3943.25,3235.0,3175.25,2881.75,3290.5,3022.5,3487.75,3425.5,3044.25,3908.5,3579.5,3415.0,3765.5,3110.75,3613.0,3207.75,1
Infostealer.Limitail-6e56df57f5f8d54e488bd97232fd767d040dd591de9426496eb0460309e59dab,4609.25,2867.0,3724.25,3617.75,3082.5,3082.5,3741.0,2925.5,3479.0,3178.0,3709.5,3733.25,2634.75,3740.5,3761.0,4020.5,3352.5,3752.75,1
Infostealer.Limitail-709d24ae2567a321c6c6a8634c0da1d94e6d199e5e4ea509889f6ab42e14187c,4711.5,3066.75,4225.75,2764.5,3230.5,3167.75,3691.5,2998.75,3141.5,3655.5,2840.25,3604.5,2869.5,3949.0,3758.75,3900.5,3504.75,3641.75,1
Infostealer.Limitail-70af0b22e575db5a3e98af273c9a4cc34d9644432636dd2721617a96dc93e3b5,4373.25,2555.5,4089.75,2764.5,3124.5,3193.0,3691.5,3225.5,3116.75,3759.5,2840.25,3613.0,2869.5,3949.0,3730.5,4199.0,3504.75,3778.5,1
Infostealer.Limitail-7170c1c33893a7a6fee39937b4e90699b97eac205b0b3758fa3fa6a033848706,4609.25,3218.75,4051.5,3640.5,3428.25,3167.75,3841.0,2874.5,2896.75,3529.5,3656.5,3869.25,3017.0,3741.0,3657.5,3693.25,3426.25,3381.75,1
Infostealer.Limitail-7335952d27ab94f15eeeb67b752fb5bd2cb2eed368b392e1f2d3bff69659dbdd,4304.25,3699.25,3664.75,3641.0,2628.25,3621.25,4693.5,3263.75,3143.75,3218.75,2683.25,3779.75,2501.5,4084.25,4196.25,3739.25,3196.75,3282.25,1
Infostealer.Limitail-741797ecb246191420a82b898fb8964658ecc2286325a601e1936b4e5a7f116d,4122.75,2659.5,3756.25,2663.5,3203.25,3158.75,3353.25,2998.75,3141.5,3887.5,2840.25,3638.25,3221.5,4151.25,3758.75,4199.0,3638.75,3641.75,1
Infostealer.Limitail-74aceb1605cf89a874b19e9ba463affafd96a4780fc879813fc451e1126f059b,3996.5,3134.5,3612.75,3532.5,2814.0,2657.5,4253.5,3129.0,3487.75,3335.5,2974.5,3571.0,2608.5,3741.0,3832.5,4323.25,3231.0,3669.75,1
Infostealer.Limitail-756f7cc6d664e051b0b768a9b4bf10e5ed788f72caac8954b7651bcd30da442a,4256.75,2576.25,3691.5,3511.75,2762.5,3009.0,3725.5,2790.75,3073.5,3331.5,4097.75,4111.25,2632.75,3775.25,3721.5,4268.0,3347.0,4066.5,1
