,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,LABEL
Backdoor.Graybird-009a62c6f6543ec65460d9a3984fac8dd65aba2feacfa00e8e253bb474a417e7,31.307692307692307,31.307692307692307,31.307692307692307,35.42857142857143,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,34.18181818181818,39.26086956521739,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,32.666666666666664,37.13636363636363,39.75,35.22222222222222,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,35.42857142857143,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,31.307692307692307,34.9375,34.9375,34.63636363636363,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,32.666666666666664,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,1.0
Backdoor.Graybird-02842b14fc265c045f10e2c5ab47c0b0a757c41d13a53194deb66aceb2e3993d,31.307692307692307,31.307692307692307,31.307692307692307,35.42857142857143,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,34.18181818181818,39.26086956521739,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,32.666666666666664,37.13636363636363,39.75,35.22222222222222,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,35.42857142857143,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,31.307692307692307,34.9375,34.9375,34.63636363636363,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,32.666666666666664,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,1.0
Backdoor.Graybird-03b5962ef8b9c83fe0ed10fc4333a68462865f3a4442346c5f7d004a46555448,32.666666666666664,37.13636363636363,38.30769230769231,36.06666666666667,38.0,36.06666666666667,38.0,36.06666666666667,38.0,40.86363636363637,40.86363636363637,35.42857142857143,31.8,37.13636363636363,37.13636363636363,40.46153846153846,33.833333333333336,37.0,35.833333333333336,35.42857142857143,35.42857142857143,31.8,31.8,38.30769230769231,31.8,37.13636363636363,33.833333333333336,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,31.8,37.5,37.5,39.26086956521739,31.8,35.42857142857143,36.92307692307692,36.06666666666667,38.0,39.26086956521739,38.94736842105263,39.26086956521739,39.26086956521739,39.26086956521739,35.22222222222222,35.22222222222222,35.22222222222222,38.266666666666666,38.266666666666666,39.73684210526316,35.42857142857143,35.42857142857143,39.75,39.26086956521739,39.75,39.75,40.86363636363637,40.86363636363637,31.8,37.13636363636363,36.06666666666667,38.0,31.8,1.0
Backdoor.Graybird-049f53a05707c2cccd67540609368ef20f395327adb9a026267369d568f78c0a,31.307692307692307,31.307692307692307,31.307692307692307,35.42857142857143,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,34.18181818181818,39.26086956521739,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,32.666666666666664,37.13636363636363,39.75,35.22222222222222,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,35.42857142857143,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,31.307692307692307,34.9375,34.9375,34.63636363636363,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,32.666666666666664,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,1.0
Backdoor.Graybird-05339051a960d18fafb2e5d656e36b2fa007462d9a7b2fbfcb4532b3235ac5ed,31.307692307692307,31.307692307692307,31.307692307692307,35.42857142857143,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,34.18181818181818,39.26086956521739,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,32.666666666666664,37.13636363636363,39.75,35.22222222222222,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,35.42857142857143,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,31.307692307692307,34.9375,34.9375,34.63636363636363,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,32.666666666666664,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,1.0
Backdoor.Graybird-05bb2dcf38927dc99961deedaaff6ff120bdfd383745bac5aeb0c28340ea1010,31.307692307692307,31.307692307692307,31.307692307692307,35.42857142857143,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,34.18181818181818,39.26086956521739,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,32.666666666666664,37.13636363636363,39.75,35.22222222222222,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,35.42857142857143,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,31.307692307692307,34.9375,34.9375,34.63636363636363,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,32.666666666666664,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,1.0
Backdoor.Graybird-06ba9a22cbf334f6beeb0bc5302d3f0d6b7ad734c9ed071d6f279936a37f4687,31.307692307692307,31.307692307692307,31.307692307692307,35.42857142857143,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,34.18181818181818,39.26086956521739,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,32.666666666666664,37.13636363636363,39.75,35.22222222222222,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,35.42857142857143,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,31.307692307692307,34.9375,34.9375,34.63636363636363,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,32.666666666666664,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,1.0
Backdoor.Graybird-07adf0e72d58706d13117578493d64cc085811d7454fd598a805aa818a445f09,31.307692307692307,31.307692307692307,31.307692307692307,35.42857142857143,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,34.18181818181818,39.26086956521739,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,32.666666666666664,37.13636363636363,39.75,35.22222222222222,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,35.42857142857143,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,31.307692307692307,34.9375,34.9375,34.63636363636363,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,32.666666666666664,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,1.0
Backdoor.Graybird-0814e28a9bbff170fb9257df3ad5cf8a27287f7c9001f15ea6a683c05e72095c,31.307692307692307,31.307692307692307,31.307692307692307,35.42857142857143,39.57142857142857,39.57142857142857,39.57142857142857,39.57142857142857,34.18181818181818,39.26086956521739,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,34.18181818181818,32.666666666666664,37.13636363636363,39.75,35.22222222222222,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,37.78947368421053,35.42857142857143,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,31.307692307692307,34.9375,34.9375,34.63636363636363,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,32.666666666666664,32.666666666666664,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,1.0
Backdoor.Graybird-08c34b0421ec2fd129554058eb0e19111b167fdeee45c3c51252c4ace128e70e,31.8,37.13636363636363,31.8,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,37.13636363636363,1.0
