,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,LABEL
Backdoor.Graybird-08c383b4ffb8ed9df7a17296ae0c1798d7f4b769f188d5eef55c77bb79dcd432,57.76153846153846,57.76153846153846,57.76153846153846,48.771428571428565,71.68571428571428,71.68571428571428,71.68571428571428,71.68571428571428,57.89090909090908,81.99130434782607,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,85.56,71.9,68.8375,48.15555555555555,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,48.771428571428565,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,57.76153846153846,71.225,71.225,70.28181818181817,85.56,71.9,71.9,71.9,71.9,71.9,71.9,85.56,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,1.0
Backdoor.Graybird-08cadbda2bd111540dc25897982bc801f681dc16e0eba323973e193712332ef3,75.52000000000001,71.9,75.52000000000001,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,1.0
Backdoor.Graybird-0904d313bde15d4656a630055d025d6a289de46fc2369597deb20d51da0ccd57,85.56,71.9,91.0153846153846,61.75999999999999,61.775,61.75999999999999,61.775,61.75999999999999,61.775,69.90454545454546,69.90454545454546,48.771428571428565,75.52000000000001,71.9,71.9,69.81153846153846,78.16666666666667,65.00666666666666,75.22777777777779,48.771428571428565,48.771428571428565,75.52000000000001,75.52000000000001,91.0153846153846,75.52000000000001,71.9,78.16666666666667,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,89.28999999999999,69.05,69.05,1.0
Backdoor.Graybird-095879f4cafe44bf45530fa8b6999d7361bdac2f041fc3c4e7afc1d80cbe914b,57.76153846153846,57.76153846153846,57.76153846153846,48.771428571428565,71.68571428571428,71.68571428571428,71.68571428571428,71.68571428571428,57.89090909090908,81.99130434782607,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,85.56,71.9,68.8375,48.15555555555555,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,48.771428571428565,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,57.76153846153846,71.225,71.225,70.28181818181817,85.56,71.9,71.9,71.9,71.9,71.9,71.9,85.56,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,1.0
Backdoor.Graybird-09a45409e39fb3077d1e7fea751027d152dfa6d9bd30829749ff4ec5caecdfb2,57.76153846153846,57.76153846153846,57.76153846153846,48.771428571428565,71.68571428571428,71.68571428571428,71.68571428571428,71.68571428571428,57.89090909090908,81.99130434782607,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,85.56,71.9,68.8375,48.15555555555555,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,48.771428571428565,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,57.76153846153846,71.225,71.225,70.28181818181817,85.56,71.9,71.9,71.9,71.9,71.9,71.9,85.56,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,1.0
Backdoor.Graybird-0a1311fceceea990bf446f7afa4fedcc6b7f8780afd4a6c87a31949818f87cea,57.76153846153846,57.76153846153846,57.76153846153846,48.771428571428565,71.68571428571428,71.68571428571428,71.68571428571428,71.68571428571428,57.89090909090908,81.99130434782607,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,85.56,71.9,68.8375,48.15555555555555,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,48.771428571428565,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,57.76153846153846,71.225,71.225,70.28181818181817,85.56,71.9,71.9,71.9,71.9,71.9,71.9,85.56,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,1.0
Backdoor.Graybird-0ded1dc774b46d985a4e90a46f5d56a0047630d7a6e8df439870f7bb40b57a14,57.76153846153846,57.76153846153846,57.76153846153846,48.771428571428565,71.68571428571428,71.68571428571428,71.68571428571428,71.68571428571428,57.89090909090908,81.99130434782607,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,85.56,71.9,68.8375,48.15555555555555,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,48.771428571428565,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,57.76153846153846,71.225,71.225,70.28181818181817,85.56,71.9,71.9,71.9,71.9,71.9,71.9,85.56,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,1.0
Backdoor.Graybird-0e4b24dfaad406b918efb40923889150f139511f43c56e34deac187d950ce03f,57.76153846153846,57.76153846153846,57.76153846153846,48.771428571428565,71.68571428571428,71.68571428571428,71.68571428571428,71.68571428571428,57.89090909090908,81.99130434782607,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,85.56,71.9,68.8375,48.15555555555555,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,48.771428571428565,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,57.76153846153846,71.225,71.225,70.28181818181817,85.56,71.9,71.9,71.9,71.9,71.9,71.9,85.56,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,1.0
Backdoor.Graybird-0e9e218c49e56ec187e145db72a72726d50ae295f08b4bf344f19e13de603ba2,57.76153846153846,57.76153846153846,57.76153846153846,48.771428571428565,71.68571428571428,71.68571428571428,71.68571428571428,71.68571428571428,57.89090909090908,81.99130434782607,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,85.56,71.9,68.8375,48.15555555555555,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,48.771428571428565,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,57.76153846153846,71.225,71.225,70.28181818181817,85.56,71.9,71.9,71.9,71.9,71.9,71.9,85.56,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,1.0
Backdoor.Graybird-0eec1cf54f4696068a4411a96e8deb728f734fac856440cb5175b1204d1dd137,57.76153846153846,57.76153846153846,57.76153846153846,48.771428571428565,71.68571428571428,71.68571428571428,71.68571428571428,71.68571428571428,57.89090909090908,81.99130434782607,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,57.89090909090908,85.56,71.9,68.8375,48.15555555555555,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,79.93684210526317,48.771428571428565,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,57.76153846153846,71.225,71.225,70.28181818181817,85.56,71.9,71.9,71.9,71.9,71.9,71.9,85.56,85.56,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,1.0
