,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,LABEL
Backdoor.Graybird-946b3de2c3b514a6c2efe10f2b71f28ee63a9b6730a24a7eba83aa0cf5c5341d,0.8247399,-0.2286541,-0.5346658,-1.7366471,-0.28993875,0.21404147,-0.29523396,0.7997136,0.46582398,-0.3929735,0.48841232,-0.43464273,-0.8485783,-0.3348269,0.599031,-0.7974441,0.8565491,0.6740614,1.0
Backdoor.Graybird-95d4ffb8d58ae1108f465097fc357a901f9e00da85ec8d3adecb017be08edc7a,0.53136283,0.642342,0.5973965,-0.9293099,0.05176396,0.34011155,0.4827331,-0.22444907,0.79112035,0.025419423,-0.49347717,-0.94885695,-1.0677414,-0.9494703,0.2672187,-0.59275645,0.7001204,0.34363517,1.0
Backdoor.Graybird-963cd338182a57b18f2a85b8a36f5617a8c91fda7f68627cab80fad0a8e08c45,-0.020012371,-0.016714863,0.014972233,0.012310296,-0.022201838,-0.023074701,0.0132387215,0.016888984,-0.012482066,0.021194624,0.024198797,0.019537488,0.012312161,-0.00035507313,0.012334675,0.003979524,0.013460328,0.005955822,1.0
Backdoor.Graybird-967456f14643ad8f8bab3ed0b5468ff69704502ae64b5c37f66d43eb71ee5909,0.29712963,-0.0015316253,0.5268501,-0.9084115,-0.47966263,0.037143297,0.6045895,0.6236239,1.112337,-0.14727494,0.6689116,-0.25200388,-0.89049727,-0.24359778,0.9849122,-0.18013453,-0.2921175,1.0944072,1.0
Backdoor.Graybird-97d6d5d2bfd16a21b6b02bc9bb883dbcd437d0a71f34eebe95d8419a8b80eb89,0.96189004,0.60126126,0.6495088,-0.57386833,-1.3814421,0.9499481,0.14239836,0.113918275,1.1100708,-0.2879052,0.11438523,-0.99437374,-1.0889909,-0.089731984,-0.0642608,0.11914547,0.36295137,0.34412315,1.0
Backdoor.Graybird-98970c86f23de51867088ebeda57ac2ea32d14ce4aea3b1ce33d30f7482a6448,0.9493915,0.4322498,0.48501423,-0.3497763,-1.0824878,0.7085541,0.399286,0.006473049,1.0136541,-0.29655814,-0.13694806,-0.5229945,-0.602308,0.15411353,-0.06541844,-0.1478136,0.6279355,0.4572564,1.0
Backdoor.Graybird-9a3a9d7c1d351acf199e6bd2b341f60fee80d72b2775e0cb823397a501994860,0.81160194,0.24732877,0.4763642,-0.6611077,-0.70082086,0.20076482,0.21922053,0.59695375,1.4006577,-0.30196378,1.1464872,-0.0049151634,-0.58853656,-0.15695971,1.163344,-0.28592598,0.26300907,0.4823059,1.0
Backdoor.Graybird-9aa73f468e17862621a2fad53b9d4d7b2e739f4529ca0271244b5306e4eab8d6,0.3149775,0.5079484,-0.17107111,-1.4937283,-0.29302984,0.534169,0.1852856,0.019524103,0.49368364,-0.051047143,0.5233789,-1.7249519,0.0074692336,-0.22978145,0.34285197,-0.6555614,-0.45219716,0.6755514,1.0
Backdoor.Graybird-9b214aadee23c6591c9ff73d0f579e35b8b2dee1b7ab8e5cfbd75a5a21bb885a,0.73779213,-0.03723942,-0.73985845,-0.87095743,0.11319147,0.28601164,0.2534564,0.18099263,0.45755067,0.0016984657,-0.08566756,-0.9624779,-0.5301749,-0.16322011,0.3584876,-0.3155098,-0.098904386,0.4687877,1.0
Backdoor.Graybird-9c1495b62ed7d9ed9e1c812aed748f99a5fb67d1a2ec3fdc92d72e2cee7a387d,1.3075359,-0.1418392,-1.2936796,-0.74682444,0.1592865,0.6373754,0.19790433,-0.20021832,1.2471247,-0.08788078,0.6792125,-0.9250102,-0.7462249,-1.074745,0.6857614,-0.65775186,0.48198372,0.07207026,1.0
Backdoor.Graybird-9e2df649e165d2c1d71aecc2e127fc76d8d47d0d81a89c163eae69820d37bf20,0.5219093,0.22535391,-0.020565698,-1.1054455,-0.16531041,0.47837,0.6356927,0.7872008,-0.051708657,-0.31797454,0.24904491,-0.93083006,-0.40361568,-0.5726362,0.18170454,-1.1949786,0.6045813,0.46430233,1.0
Backdoor.Graybird-9fb2b93a16534f2ee2ca6ae8290af116472da4351149a234accca893dba2a0f2,1.3334992,0.50940126,0.75991076,-0.7035632,-1.3162689,1.2744197,-0.06390673,-0.12869696,1.2437174,0.25803468,-0.10712188,-0.45300683,-0.16841704,0.34648654,0.10294971,-0.14195138,0.50409657,0.16095278,1.0
Backdoor.Graybird-a035a8b8a7aacc5376be19dc3391fd2a77015718b8cf24d78052ac937b1728a7,0.6602115,0.5890469,0.28497732,-0.6225644,0.057514593,0.41322368,-0.14889333,0.36275247,0.7641717,-0.07808769,0.29831952,-0.67385745,-0.42854697,-0.4037749,0.16040963,-0.1422651,0.07556443,0.3583767,1.0
Backdoor.Graybird-a0498a02cb192000d067d4f36547b86cb08637ee7a481600e910092c19a9ce9f,0.9014245,0.46072164,-0.038429853,-0.28478563,-0.5536765,0.1905082,0.4197379,-0.17463285,0.6769814,-0.028853701,0.14548403,-0.38205925,0.23488085,-0.39700323,0.963963,-0.29051661,-0.19299644,0.5293463,1.0
Backdoor.Graybird-a0a04c1fabf634b2f915f759027d71530989359d81650c39616c53fd5ebed357,0.4569087,0.032894995,-0.13770883,-0.6280373,-0.80155456,0.37612882,0.11476499,0.91995174,0.045412272,-0.27416298,0.8544204,-0.96137875,-0.21655703,-0.18920456,0.14236365,-0.9795783,-0.071986884,1.0749456,1.0
Backdoor.Graybird-a1fd6d8666fb7b058edc88955c022b3e35e36da23edbd184264ef39fa45805eb,0.9166985,0.58228964,-0.2995549,-0.19919471,-0.6140554,-0.0005710402,0.3284244,-0.14939064,0.6215017,-0.2383868,0.016770039,-0.5310124,0.27774027,-0.4859955,0.8780044,-0.6203835,-0.3748646,0.43203056,1.0
Backdoor.Graybird-a221b13a700b9045f22cd0d311320249d702dc9c524a63c481ef897d8c942ff6,0.0057687424,0.3055785,-0.8952942,0.03907686,0.19545591,0.074720286,0.47441992,0.1437898,0.6952583,-0.1326194,0.5020485,-0.54903066,0.14589317,0.055315867,0.28111294,-0.67214113,0.09005454,0.37236217,1.0
Backdoor.Graybird-a227a623250f4c7c092fe77a5c045c32ad70c823e62f7bb33aa5ac1f008f1495,0.7319863,-0.335189,-0.2998392,-1.4125994,-0.6716185,0.52813333,-0.50521046,0.580968,0.3028547,0.017408518,0.58983463,-0.4126353,-0.6505604,-0.13740838,0.40408516,-0.7124189,1.3559588,1.101383,1.0
Backdoor.Graybird-a4492c845667ef93abaf271159c99086b3859c054a659175e868d70abdfff9b5,0.20460756,0.16878004,0.81709105,-1.3521001,-0.27934906,0.39814544,0.11677217,0.09988159,0.5983299,-0.08648912,0.38820007,-0.2862569,-0.12783508,0.061753158,1.1914545,-0.9565682,-0.14930129,1.1741978,1.0
Backdoor.Graybird-a76cec89ebfc66826a15c42805bf44594a8a6b253ddd6604640b3266f35cae11,0.32012844,-0.1317639,0.0113261305,-1.6620828,-0.27324817,0.40283152,-0.19013584,0.3196079,0.2469803,-0.3172484,0.11227777,-0.5660465,-0.74144685,-0.4460655,0.37649924,-0.6262566,0.83337224,0.83243597,1.0
Backdoor.Graybird-a7a720a29e06215ed50f840a8d18f38825bfbbd4a42e07559b96d2f697bb9790,-0.001340775,0.02652049,-0.027092103,-0.025191477,0.011328912,0.0033443437,0.024487145,0.025380442,0.010736998,0.02386372,-0.013555207,-0.012500256,-0.0031674819,-0.011890527,0.015931087,0.0021539065,-0.01348191,-0.014865524,1.0
Backdoor.Graybird-a7f764ea4a46e90e7099c57efc98ae694eaa367fdcac8d476fe4909a28f6f93e,0.67600524,-0.009339899,0.0066128736,-0.65451026,-0.18161233,0.70724905,0.3944655,0.64166737,0.05499392,-0.5415688,0.0776986,-0.8510273,-0.31236488,-0.26615167,0.2859851,-0.5664339,-0.05698405,0.76552373,1.0
Backdoor.Graybird-a9b74966b43fc58513bdebe3503b486e27223be89656081715866bd929bcb6c1,0.9574102,-0.23878074,-0.44717196,-1.6170081,-0.34162673,0.6022843,-0.5885771,0.42502135,0.48748904,-0.2191598,0.42691728,-0.699901,-0.8469229,-0.08515472,0.26495498,-0.45155728,0.9588082,0.93035996,1.0
Backdoor.Graybird-aa7c621dd35e31ae61d7a2b36dc4e515485c4e56c4ce9a133dea31594a5ab6e8,0.0979538,0.5637643,-0.10994551,-1.785474,-0.5109239,0.54678065,0.3826852,0.004705318,0.47490245,0.2002388,0.6813667,-1.4907242,0.32720298,-0.3207857,0.36286363,-0.5011816,-0.38335165,0.6442227,1.0
Backdoor.Graybird-abfe016fe929fdfce4bfc9426a4bf7e6b99e4faeba2a4d3603912c414cff4b01,0.41045794,0.07396719,0.0063208956,-1.0158763,-0.19070669,0.6663492,0.04796264,0.8968488,-0.29393622,-0.27326247,0.5540154,-0.80015665,-0.34991962,-0.27468777,-0.21032095,-0.8803888,0.36871237,0.7104592,1.0
Backdoor.Graybird-ac449976a1b7cb50b8e71f28be4ef44bd6f6642e3b0c5ccdfb26822e79b98537,0.9257912,0.78684086,1.3295617,-0.5848835,0.2954311,0.17446864,0.7242784,0.19024052,0.6925619,-0.33891752,0.22415395,-0.27522495,-0.1886513,-0.15394066,0.0986344,-1.1022909,-0.0039976207,0.62489074,1.0
Backdoor.Graybird-ac4add28458e73105e8f654da05566e4015098744e8aebb3204aee72caa57e9e,-0.15972202,0.25171322,0.2608243,-0.29777092,-0.37444606,1.0424224,-0.14695886,0.5271697,-0.047674283,-0.73713994,0.0756598,-1.0674416,-0.08104645,-0.023357702,0.44773704,-1.021129,-0.18150437,1.1943858,1.0
Backdoor.Graybird-ad74a71d3a7f3b6b6210cc7dd1d30b3663949dd5ef418dbd619adf39ca5c48ba,0.16655208,0.5235903,0.053625662,0.012300615,-0.07232378,0.45202547,0.45003954,0.35780966,-0.22425522,-0.07034021,-0.106462985,0.14277762,-0.35286358,-0.17318343,-0.1335386,-0.201524,0.037989173,0.72735786,1.0
Backdoor.Graybird-ad90f50d4ca71148c1a52506f79f120410d3181462295f8524580688548a0396,0.15820234,-0.054518126,-0.028670555,-0.26743132,-0.07194305,0.9563817,0.22297624,0.37476382,0.0183152,-0.5143022,0.40471506,-0.96086836,-0.8887595,-0.1792087,0.20509699,-0.8764398,0.39515686,1.1546156,1.0
Backdoor.Graybird-ad96e019652bae1367bbbde130c9e6e7098048b89b82f89353ea0aa688f49b10,0.6530339,0.59154767,0.64704174,-0.31710407,0.1822378,0.6727789,0.11270885,-0.22417556,0.47558033,-0.19124268,-0.322734,-0.8366254,-0.99764603,-0.5055137,0.10135869,-0.98813117,0.4243106,0.7227361,1.0
Backdoor.Graybird-ad9900cf8bf77c5291d6583fa7d2bf68ad622e2404b85bd87fc99b4a76cf9ee1,0.51322,0.13678339,0.46056148,-0.84694695,0.1630615,0.43558288,1.3545104,-1.0668573,0.812183,-0.0019661798,0.73435056,-0.8102701,0.113339216,-0.66216284,1.0559183,-0.5583574,-0.52800876,1.5199971,1.0
Backdoor.Graybird-ada0d13de57259ca50f6c6137799d46819ad67d2730c83da6e11cf07eec1f93f,-0.4082771,0.34730172,-0.021175778,-0.78615755,-0.7628638,0.68415266,-0.26343125,0.11590368,-0.17570056,-0.27145526,0.29686105,-0.845729,-0.091732584,0.18082191,0.33094245,-0.64797264,-0.2909367,0.87039715,1.0
Backdoor.Graybird-ae51172509ee5dc56c8f1c971c67fcf819300950ca16836957b08483d575ed52,1.0085748,-0.24158917,-0.6407064,-1.2144494,-1.2691282,1.2870966,0.20225784,-0.20101151,0.12878175,-0.47968417,0.067620695,-0.9591696,-0.38688663,0.31756428,-0.52604383,-0.45676252,0.60394806,0.15984175,1.0
Backdoor.Graybird-afee8e31fe9fb0951bdb8389508c98a1de93dbf3beb5eab5725263e529f36abb,0.32080507,-0.11121203,-0.35667545,-0.37193978,-0.34043682,0.39376828,0.34180012,0.19253086,0.07854436,-0.07914122,0.06231226,-0.21459137,0.07534341,0.075197384,0.12800837,-0.08355892,-0.018569995,0.2973199,1.0
Backdoor.Graybird-b0e89e830426555734cc9364af793e2d18c2da4c2637ba0a4958fdefaf4c4f3b,0.21461177,0.16421314,-0.23736715,-0.24234077,-0.39719725,0.45570165,0.14326163,0.0037890158,0.07598614,-0.07737676,-0.021112321,-0.15866016,0.110288434,-0.02967502,-0.10593093,-0.21121424,0.120634764,0.2586426,1.0
Backdoor.Graybird-b4b202425d9d0632578ac630d5d3399c1e978c392bccc49015d296804c2d050e,0.34487668,0.655991,-0.21348044,-1.3853166,-0.40285304,0.54511654,0.24576703,0.10659449,0.2474754,0.18985234,0.11137484,-1.712665,0.032545608,-0.2722846,0.51304764,-0.68753165,-0.7816516,0.7228593,1.0
Backdoor.Graybird-b50c771b0643fcc2080eafe121cb24dc5f21cbdb5ee1d6a80833e7c892d0c42d,1.355166,0.5755965,0.10281674,-0.27794534,-1.1639422,1.0697688,0.22117676,-0.031160472,1.1330385,-0.19745935,0.39966384,-1.1734513,-0.7897728,0.15426137,-0.48174086,0.06449586,-0.0032592881,0.17444396,1.0
Backdoor.Graybird-b62439942588e8e2953b38988d69c96093a848cbd09b6c56ff8a90a46acdeee1,0.6441075,0.5892184,0.9289828,-0.45779902,-0.39473572,0.6968247,0.23397209,-0.43525538,1.123102,0.11474568,-0.5305911,-0.40380695,-0.10353653,-0.4261117,-0.14862931,-0.75359285,-0.20731214,0.6263871,1.0
Backdoor.Graybird-b66dc00d759d7e7bd24d8a7ffea8a7629b7d498777351a92b218c94084490813,0.7822597,0.0855902,0.46298304,-0.078841224,-1.1275425,1.2835689,0.18066396,0.07866654,1.1995542,-0.52999806,0.55253756,-0.74907726,-0.9395303,0.22179466,0.31020525,-0.26211387,-0.39008638,0.40410128,1.0
Backdoor.Graybird-b76eaa093ad34277a7a5edbc5fb0baa5a29e0225f975fff671c4640b229a4b7b,0.56930125,0.073999934,0.17961875,-0.7111835,-0.09339639,0.42418945,1.0620091,-0.9854247,0.7943612,-0.29926062,0.6399971,-0.9035795,0.051922977,-0.5933648,1.1090841,-0.26049128,-0.7177689,1.6151717,1.0
Backdoor.Graybird-b7736881b6aa7a0bf18c5e27ba9055755ffde26b3664c0cc2170381946bfa384,0.34006834,0.06186111,0.68158287,-1.4595749,-0.312013,0.70481014,0.048456956,0.25252995,0.601121,-0.111608274,0.281135,-0.50430864,-0.25879657,0.029250277,0.7952142,-0.7273906,-0.632103,1.0453242,1.0
Backdoor.Graybird-b8c6f42091540caf959c5f816c3b30a2c84f93031292bcd29cc41b3bb4f9bda8,1.2839149,-0.14482868,0.033224046,-0.5133152,-0.57789457,0.8322177,0.6412497,-0.64291275,0.6087993,-0.0834835,-0.3477792,-0.9717456,-0.74254876,-0.18980977,-0.43543416,-0.9085476,-0.29490036,0.59966046,1.0
Backdoor.Graybird-b8ff0d86c56138a367840fcfdd9fb22a6e81662f2587374bc7da963bd7932695,1.60567,-0.29308653,-1.0821794,-0.9543928,-0.12639885,0.6813379,0.32264167,0.07239287,1.2138377,-0.17985182,0.7059272,-0.77625424,-1.1653483,-0.8575912,0.6600126,-0.6718095,0.21000591,0.1785553,1.0
Backdoor.Graybird-ba96f8453e48690995c933fb5c2c66ddda190efb57210194df1d4a39567cb717,0.6315733,-0.2611271,-0.08798391,-0.9145433,-0.5661075,1.0263121,0.37339783,0.8475969,-0.11458024,-0.52921176,0.8935715,-0.59810513,-0.62833506,-0.57036406,0.5305683,-0.6246691,0.037898995,0.6348716,1.0
Backdoor.Graybird-baab9ad8886c8e2217215c04cafec5d183d1e867148ff7dab39ac3b405b0d32e,0.43039387,-0.009061507,0.4252636,-0.45965633,-0.20520729,1.0912205,0.16755837,0.74090254,0.15712312,-0.67730045,0.2296592,-0.66034186,-0.07519383,-0.33359414,0.7926313,-0.8096942,-0.26839736,0.9388161,1.0
Backdoor.Graybird-bb3bcd7121f8fc69917389f87203921a174bdc227a86543480d0eb1e00424e03,0.025806103,-0.0071309973,-0.015697338,0.015376303,-0.010499825,-0.002811561,0.010161112,-0.013570931,-0.021337276,0.0024346411,-0.02540951,0.0010425813,0.024756454,-0.02054234,0.01269927,0.016791724,-0.0074718692,0.023795553,1.0
Backdoor.Graybird-bb50e9e002128a3c9f93d264af4e428ddb1b17d052fdd7d3382eebd968752ba4,0.7986278,0.22192246,0.18493392,-0.48790744,-1.0104746,1.002713,0.52181953,-0.041122176,0.5962034,-0.2624892,0.3528484,-1.240047,-0.7380831,0.42761406,0.099279344,0.08483311,-0.9062007,0.4417281,1.0
Backdoor.Graybird-bbc2b33dd5221c657bc85954d7765dbaeea17c76cd081f0245b310266d729a9e,0.52841425,-0.21844438,0.0591558,-0.5136076,-0.31439865,1.3103949,0.0915593,0.9405052,0.47909454,-0.46902958,0.2092955,-0.9730397,-0.37175563,-0.28980422,0.96887463,-1.2284831,-0.21337867,1.2354527,1.0
Backdoor.Graybird-bc0d7b7b3bd4174a6a541b3a330761d73e33784bb20ec3af183d87af0b0d22a2,0.57378954,0.5253253,-0.0033585203,-1.6061968,-0.51571405,0.6179152,0.3513319,0.34332094,0.3217858,0.1655593,-0.009056832,-1.5251637,0.07155796,-0.35652643,0.66603863,-0.80929416,-0.65736353,0.71634716,1.0
Backdoor.Graybird-bd5688c51d6dfccc1039fb219ab892c35ba24d9822d86ab40c97923c9c570d17,0.47717544,-0.22384894,0.14136279,-0.6450498,-0.45949364,0.9843949,0.5001871,0.93753177,0.25232753,-0.12700798,0.13704789,-0.97928804,-0.27053288,-0.3699124,0.12801467,-0.5950687,0.14273238,0.9173976,1.0
Packed.Generic.244-405ff75ba460c30acc0c447d5dfacbcf1747e0ccf14d43803f245a093a4606f6,0.23433855,0.051293954,-0.28894988,-0.28833535,-0.23238087,0.43774995,0.2753544,0.26965055,0.15859874,-0.13754015,0.06983427,-0.031284504,-0.1428957,-0.033495735,0.20267051,-0.3533861,-0.1510812,0.29226995,1.0
Packed.Generic.436-1a23287a403b7120948ca18d5c923b7758751d547e5c517df9d092e0ccc5b513,-0.020020701,-0.02636751,0.012679841,-0.010526089,0.008373224,0.0048684347,0.014722162,0.013670938,0.021383563,0.0074973605,-0.01119517,0.010724157,-0.005725248,0.023821618,-0.0014088883,-0.0032942907,0.02196948,0.024726579,1.0
Packed.Generic.442-713be2c25660a73a654e607038b61b1481943a623e14ec83f576aa1ee324f119,-0.062661685,0.49404836,-0.30880055,0.02717482,0.01661627,0.70268625,0.28776693,0.2279918,0.18161586,0.10106953,0.016029073,0.034950018,-0.08367632,-0.009244656,-0.16995898,-0.061423525,-0.05743728,0.25154898,1.0
Packed.Generic.446-5074d2b104067bbdc6d8f63c524208a7118737cda0aa67491218cb93e7c563be,0.015947454,-0.009803327,-0.024836691,-0.017306471,0.0011009143,-0.009103145,0.0009208388,0.017991317,0.004791528,0.026494486,-0.0071157864,0.0066190828,-0.0136530185,-0.008062467,-0.0050602523,0.013397634,-0.01244546,0.025928251,1.0
Packed.Generic.459-00d6abcff691d6a002415d014f92742dbf7a0e95404045a5ad5236e95867a7cf,-0.4297029,0.50092065,-0.86650246,-0.2778821,0.218357,1.0218728,-0.18429911,0.34326518,-0.44743314,0.5510146,-0.036529653,-0.49404997,0.1794629,0.06674224,0.23635721,-0.12448668,-0.2913446,0.1137438,1.0
Packed.Generic.459-036dfbafa87aad6c64d39188a29fbc2dbd7811174254e16b0e4b41a912b71818,-0.02440303,0.7268547,-1.0325874,-0.07326752,0.20366174,1.1102751,0.028119335,-0.28714076,-0.18492287,0.04991323,0.19510864,-0.9016231,0.067184865,-0.3727539,-0.20778261,-0.21673122,-0.58837855,-0.120755464,1.0
Packed.Generic.459-0aaf78909cf5b80e9ffeb0c38d65dcf6c9fef8cfab2ddae8dc49586414184c59,0.0065521863,0.19386207,-0.511128,-0.3632023,0.19120851,0.8359191,-0.06468829,0.22688727,-0.51574457,0.25967225,0.1426835,-0.21439385,0.2155845,-0.47885627,0.41686043,-0.30945167,-0.28118327,0.37220776,1.0
Packed.Generic.459-0b3bad40eaa85e5276f7752a2f206367e3c6383cea1665b2ceb38462d9956ba2,0.13057776,0.43009797,-0.35895762,0.26995686,0.4208676,1.0423907,0.87046003,-0.4978008,-0.31373823,-0.3731462,-0.06565332,-0.43961063,-0.038708363,-0.25158384,-0.18352994,-0.349101,-0.7433802,0.3518269,1.0
Packed.Generic.459-0fafa2116d6e4f64b3cdc3b45b6613ecaba5f1d51431ea1e4826009fa3d37e23,-0.34997597,0.38088998,-0.48245308,-0.13986994,0.1362782,0.9316876,-0.082973,0.32218742,-0.27428553,0.43640563,0.0034513937,-0.5039537,0.17294532,0.19718061,0.36430046,-0.15357557,0.05176853,0.3485988,1.0
Packed.Generic.459-17807b69395a94c87cc26f69d0ef2ef5c6173616faa0b692f119006d42b67351,-0.38816428,0.14748456,-0.544688,0.042094354,0.086218,1.0415385,0.353243,0.20653044,0.09816673,0.30116296,0.13253073,-0.16692887,0.52286124,-0.08595419,0.18293314,-0.13391016,-0.5082813,0.22230628,1.0
Packed.Generic.459-1a3a3b3721f70b03304d66b058a1207a18a09b04607cb5534c7d21d9a85e9b0b,1.0996723,0.85334593,-0.9826207,-0.4815503,0.044748187,0.6205422,-0.023305565,0.36605936,0.25480452,0.16771795,-0.79493135,-0.20163295,0.9632743,0.09658294,0.23480088,0.084149994,-0.052686144,-0.56925195,1.0
Packed.Generic.459-1ab7a402f531ed3ff0804d08c7e788a30a9b7979a686a772a625de97bf912c45,0.41104436,0.3238782,-0.7379575,0.3990278,0.19183187,1.0940624,0.31471822,-0.23886101,-0.050015338,0.053111214,-0.02233776,-0.69228375,-0.016078595,0.1782263,0.27353215,0.24115051,-0.47140324,0.26697242,1.0
Packed.Generic.459-1b1639aa5b7df9e22ed2831e3dce05b876f516baa8f22acfc45bad67b5a1ee11,-0.23336497,0.13221402,-0.775863,-0.369726,-0.19901554,0.8208049,0.13864249,-0.20383911,-0.15587217,0.36143845,0.014937277,-0.45306963,0.27318305,-0.36057892,0.20686698,-0.19716814,-0.5133947,0.2999728,1.0
Packed.Generic.459-1e8b814a4bd850fc21690a66159a742bfcec212ccab3c3153a2c54c88c83ed9d,-0.17437914,0.4441997,-0.31727722,0.023304153,0.27175114,1.0000128,-0.07193484,0.5023982,-0.003208025,0.110969536,-0.27037776,-0.34360653,0.36318725,-0.022709193,0.31406596,-0.019815264,-0.16225307,0.25056452,1.0
Packed.Generic.459-1ef7749816a852b040dab62c5014f16fed7ca6eb8bffc17858a0fb1c735e1e4e,-0.34147686,0.4194183,-0.5048304,-0.016677387,0.2276191,0.9646389,-0.16592646,0.35925478,-0.11750182,0.32073122,-0.08273231,-0.25803575,0.25351742,-0.07166604,0.1743498,0.12951593,-0.24337187,0.29818824,1.0
Packed.Generic.459-214bddab1ad8db29d7c9decb88020df62597aa4f216c515b79e51a131f1fe472,-0.0030204142,0.0032828716,-0.025961857,0.026747057,0.023583889,0.025708914,-0.02459543,-0.019403765,0.005273882,-0.022964502,-7.21001e-05,-0.011573623,0.007984281,-0.0023386579,0.023016784,0.02487728,0.0067218146,0.024459455,1.0
Packed.Generic.459-2f51f383024959bfa2fb84c2ceb25165e8cbea46c80dfb5502372a023787b1e6,0.47478354,0.31231362,-1.5500933,-0.5031323,-0.61292183,1.3109331,0.06716842,-0.43180746,-0.13875826,-1.316815,-0.4338577,0.22587565,0.5662517,-0.6240751,1.0426192,-0.67023784,-0.72814775,-1.1619856,1.0
Packed.Generic.459-3815101cbf0bedf2cec3586347591f304a9e1b2ffe705d6432196d602efe4a4b,0.0676071,0.72069275,-1.1245782,-0.11010198,0.14901502,0.8502446,0.22146332,-0.24174209,-0.050026074,0.09298225,0.20193964,-0.77155274,0.47963318,-0.32378283,0.15012597,-0.16355519,-0.35416847,-0.22594835,1.0
Packed.Generic.459-3bba14fa351b56736f18336c6c53b73d0c522821d53244b9443a82e1c7f5e0c8,0.21803388,0.41379198,-0.5932721,-0.2844331,0.21495181,0.31963563,-0.10540407,0.650509,-0.51062006,-0.18125014,-0.20998849,0.037175603,0.17294264,-0.08365359,0.39656982,-0.27784216,-0.23711012,0.29451996,1.0
Packed.Generic.459-3faca97a1e578ff05a6e572f735fd7f3d395d451a590b4902555a6b366b78457,0.37429452,0.26190507,-0.54418784,-0.27231678,0.03928338,0.77731496,0.18886259,0.6636765,0.21607012,0.41829976,-0.118543334,-0.098286346,0.50346047,-0.20586249,0.24631256,0.13939422,-0.15211284,-0.20530452,1.0
Packed.Generic.459-40eae7ab95d657fb8f92e93893c0b1198fba354d24bbae6e14f9f3d2b67a581b,0.17832416,0.29656437,-0.6699279,-0.0705617,0.058459457,0.7299704,0.13242961,0.6108134,-0.4795475,-0.13135491,-0.055391047,-0.07582295,0.19170246,0.10347818,0.7885749,0.2607363,-0.66392833,0.26051134,1.0
Packed.Generic.459-4848e5b93db4f8f84c6a42964c9e9f34de6301cde178efa50000dbd0add961f8,0.10671858,0.28479856,-0.5777502,-0.35293847,0.3694282,0.68733484,0.10484931,0.67046213,-0.17732471,0.2381862,-0.26229468,-0.19241236,0.8517849,-0.08487216,0.3630255,-0.3561467,-0.56036526,0.17970696,1.0
Packed.Generic.459-48d19a47fcd1606c2128e43c511b85107074d1575427277ac5da6c4fb92a910a,-0.2018005,0.46918136,-0.4316191,0.14846087,-0.07945502,0.818163,0.041054673,0.50019526,-0.5241207,0.37280187,0.20527607,0.039386578,0.1783684,-0.3245923,0.35076568,-0.11393073,0.11571574,0.39131463,1.0
Packed.Generic.459-4af525d622d718e7e826421a5f0497fce2d7161a1d7a74e1855f08bf54235e48,0.011500905,-0.012309108,0.025036965,0.016871832,0.0031029251,-0.008047806,-0.014413496,-0.0047333953,0.0063770646,-0.014210424,-0.018990718,-0.023376022,0.0026286144,0.02268102,0.016566506,0.02544323,-0.023876013,-0.027042286,1.0
Packed.Generic.459-4c239e4738a92d5619bc54f5c71e1e7d91b52533fb3084d2b59625411f571b8b,0.020256033,0.018635742,-0.017476495,0.021478968,0.0043738782,0.00045189593,-0.021994956,-0.022631504,-0.0049857595,0.007855283,-0.0033647055,-0.008953686,-0.01562517,0.0036725898,0.021247156,-0.0018809768,0.011804081,-0.007436163,1.0
Packed.Generic.459-4e23ab64fa716f8c029624f913a5528634baba7b503f97039035b373f979150b,0.44957766,0.47489542,-0.8764906,0.21936369,0.2521583,0.8587142,0.14972365,-0.68850696,-0.49782318,-0.31406644,0.43974656,-0.27188018,-0.28491396,-0.18304178,-0.20765874,-0.39016148,-0.46105415,0.3460747,1.0
Packed.Generic.459-505bba216a397c03f8f7b199aa7b8ee855d573acabe4feab68ea754552dc3638,0.0764631,0.43780187,-0.6967364,-0.7532021,-0.1318336,0.043272026,-0.04590745,-0.124293,-0.47618908,0.26997405,-0.78411883,-0.06776283,0.058136217,0.17949086,0.42737252,0.107522294,-0.42012548,0.48723745,1.0
Packed.Generic.459-5e36491adc58d36413844bf77dec3cf05f5c54db4f0f3222094cede52dd20250,0.1587501,0.36549503,-0.7431097,-0.65123844,-0.4423973,0.39737877,0.30320048,0.14612158,-0.56966114,0.06808127,-0.4001501,0.3943761,0.869439,-0.51557344,0.3177892,-0.48600292,-0.495285,0.003572935,1.0
Packed.Generic.459-5f414bb02294f0206d7faed97ebbdaa73598c5e93089f92f08439c441373080b,-0.22266579,0.42374268,-0.68151724,0.11485511,0.19604965,0.6090591,0.064780846,0.45669594,-0.25526443,0.19501656,0.014942636,-0.072837465,-0.12816146,-0.075893894,0.184358,0.01781956,-0.34815192,0.43501958,1.0
Packed.Generic.459-63b5427786cff03648827dcfbaabebffe9b95eac300472aa62835c5ee0e79952,0.22723608,0.7500196,-0.3317029,-0.014881745,0.06399625,0.37566626,0.05116751,-0.121710084,0.33702138,0.0064374753,-0.39716917,0.41858345,0.03910172,0.21241052,0.072885685,-0.013152146,-0.0064525306,0.18757725,1.0
