,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,LABEL
Backdoor.Graybird-009a62c6f6543ec65460d9a3984fac8dd65aba2feacfa00e8e253bb474a417e7,0.012575483,-0.083116546,0.11097287,0.020502234,0.16808775,-0.102639146,0.035358872,-0.19437297,-0.07091167,-0.111381575,0.13569893,-0.02088697,-0.023315424,-0.008211389,-0.045612596,0.009030036,0.035979014,0.010369415,-0.17862408,0.14501895,0.22464669,0.084448025,-0.16262224,-0.14278708,0.13194944,-0.11590076,0.104102574,0.023183368,-0.015185825,-0.016963907,0.111926295,-0.028759649,0.061337803,-0.0984538,-0.05963791,0.04922751,0.039690062,0.037617836,-0.1376824,-0.088633396,-0.05005862,0.12139816,0.07741308,0.09269168,-0.0117403595,-0.01061698,0.02064347,0.004978949,0.031026704,0.026821852,0.028473346,0.0015370618,0.0063318904,0.010547634,0.042843137,-0.124534234,-0.046619628,0.023141164,0.038811624,-0.056712836,4.9533646e-05,-0.009254996,0.007694133,-0.0041153035,-0.027415818,-0.027235564,-0.03901247,-0.03233881,-0.0070609674,0.11854746,-0.06339305,-0.026130984,-0.08735485,-0.058684442,-0.037138283,0.08804748,0.015328355,-0.0392394,-0.0050855614,-0.008614786,0.022378115,0.0057688383,-0.033279505,0.07076873,-0.017099125,-0.10736041,0.12241776,-0.030322697,-0.015184734,0.06865994,-0.015239924,0.003166736,-0.013416286,0.10629896,-0.0066818236,-0.10355251,-0.08436368,-0.17480735,-0.030045018,0.11849685,1.0
Backdoor.Graybird-02842b14fc265c045f10e2c5ab47c0b0a757c41d13a53194deb66aceb2e3993d,0.023886066,-0.11009984,0.13880819,0.015817042,0.24098052,-0.18918176,0.07067762,-0.29760763,-0.08402034,-0.12141891,0.21816027,-0.027827842,-0.0048733717,0.0019058186,-0.068601795,0.03924065,0.02091234,0.020705456,-0.17179804,0.119672306,0.20281586,0.062888235,-0.13373423,-0.11988709,0.14622825,-0.11126418,0.112248085,0.020217868,0.0009769814,-0.030328615,0.08443206,-0.03850843,0.045977507,-0.067753255,-0.05007224,0.03487181,0.023071688,0.03270855,-0.10258058,-0.074539855,-0.033574473,0.08684882,0.06221151,0.07161824,0.011996677,-0.026280796,0.013001746,-0.0008887796,0.022969237,0.026078898,0.02763313,0.007517493,0.010597254,0.0128541505,0.04805189,-0.10845061,-0.061550915,0.019428233,0.040990032,-0.05729521,0.0023365433,0.013086461,-0.006622076,-0.004976193,-0.01959702,-0.014390759,-0.040712684,-0.027323613,-0.0065251486,0.10578009,-0.041251678,-0.037849154,-0.06133078,-0.044389125,-0.04915792,0.092240214,0.013492911,-0.0355312,-0.0143742515,-0.01693763,0.015393392,-0.0011646603,-0.003294484,0.03862192,-0.025637457,-0.08450863,0.0963572,-0.014250414,-0.010857433,0.044297278,-0.020722749,-0.0044259285,-0.01378287,0.10534024,-0.0024823484,-0.1118482,-0.06602501,-0.16994591,-0.004770343,0.1062221,1.0
Backdoor.Graybird-03b5962ef8b9c83fe0ed10fc4333a68462865f3a4442346c5f7d004a46555448,0.02521456,-0.1184335,0.15220106,-0.009286939,0.18964817,-0.14769955,0.05289813,-0.23671216,-0.0695801,-0.07841703,0.18634082,-0.021203538,0.011067701,0.00027042103,-0.0691084,0.042699553,0.022505106,0.024742855,-0.15291367,0.10534946,0.19778891,0.062983684,-0.12564033,-0.11269904,0.15901878,-0.113117784,0.12416804,0.026502091,0.0002633895,-0.033993315,0.08166859,-0.03592814,0.042116128,-0.06323975,-0.044698283,0.026815472,0.025405431,0.039296906,-0.09264158,-0.06557446,-0.04176427,0.08566231,0.058957122,0.052952666,0.005676404,-0.010591795,0.01455089,0.0013639556,0.023267243,0.015315152,0.019717366,0.0011346748,0.004474759,0.007409932,0.040500123,-0.103022724,-0.053236093,0.014972131,0.03369605,-0.056642506,-0.0044559264,0.011127425,0.00046686883,-0.0016256445,-0.021456493,-0.0150978975,-0.035730474,-0.017880179,-0.010316925,0.121329814,-0.054602798,-0.034822006,-0.07658389,-0.04894906,-0.051327527,0.09721549,0.016325632,-0.034373257,-0.0073973625,-0.019035384,0.022085482,0.0017089129,-0.006653491,0.038465563,-0.022507714,-0.10427378,0.1222048,-0.01979713,-0.014752099,0.058955397,-0.040001024,-0.0039732032,-0.011468431,0.13322373,-0.005089118,-0.14513546,-0.08222538,-0.20014405,-0.0036206201,0.12292696,1.0
Backdoor.Graybird-049f53a05707c2cccd67540609368ef20f395327adb9a026267369d568f78c0a,0.048271418,-0.1237946,0.20756273,-0.027222805,0.2365653,-0.17246565,0.063295834,-0.28258848,-0.058477793,-0.05608595,0.22368407,-0.023530096,-0.00085003336,0.006116583,-0.06545673,0.04436678,0.0059730364,0.022357127,-0.114200644,0.0668801,0.16961709,0.047819845,-0.09283187,-0.08195846,0.14944334,-0.101393014,0.11442158,0.023899822,0.009124326,-0.0297419,0.05977727,-0.043382797,0.033042133,-0.034930672,-0.021819798,0.02186621,0.016046034,0.041472103,-0.06389633,-0.0342573,-0.037636284,0.06532341,0.057867166,0.042782154,0.039285827,-0.022091178,0.001363722,0.0028291696,0.0059074396,0.0045610457,-0.0011254117,0.0001051064,-0.00041583707,-0.003847518,0.02634747,-0.07594874,-0.043345574,0.02128528,0.037227284,-0.054775458,0.0035288422,0.01843674,0.0011865076,-0.007853161,-0.0141379805,-0.008464262,-0.024050739,-0.017459475,-0.003743713,0.10418161,-0.040716648,-0.041965462,-0.06457105,-0.043084566,-0.058332376,0.09072385,0.010224627,-0.032604996,-0.014984456,-0.026735267,0.012416522,0.004490372,-0.0014447152,0.026258772,-0.020769881,-0.066019185,0.08132893,-0.0107362075,-0.011493462,0.06039882,-0.021952724,0.0037948943,-0.012471373,0.12773257,-0.009317803,-0.12695758,-0.042545397,-0.16619615,0.0039254376,0.11749772,1.0
Backdoor.Graybird-05339051a960d18fafb2e5d656e36b2fa007462d9a7b2fbfcb4532b3235ac5ed,0.014617302,-0.10180222,0.1326806,0.028090853,0.21886553,-0.12795453,0.048174445,-0.25428146,-0.07520852,-0.12072991,0.16326346,-0.023480851,-0.01054506,-0.0026308962,-0.053598616,0.020570785,0.05086184,0.011873475,-0.19173265,0.14902845,0.21415193,0.07345061,-0.14321522,-0.13155547,0.13379721,-0.1225748,0.11339874,0.034274567,-0.008115293,-0.019564934,0.09118688,-0.019434268,0.048943184,-0.07944884,-0.061544854,0.034610886,0.023266772,0.021757979,-0.12186868,-0.08472883,-0.029353723,0.09438042,0.048774257,0.08796149,-0.023633773,-0.003632115,0.02754771,0.0077122967,0.030801827,0.026050908,0.03925994,0.001435018,0.010078216,0.012310714,0.048530146,-0.12234538,-0.053970158,0.021698937,0.034854203,-0.055889804,-0.004338698,0.0035247875,-0.0010072493,0.010336488,-0.03284411,-0.029804075,-0.04563107,-0.02336227,-0.010335895,0.10678329,-0.05519162,-0.01647101,-0.082464874,-0.05788397,-0.030016482,0.080211155,0.0040908526,-0.037764177,-0.0028341066,-0.0016843163,0.023031304,0.006592631,-0.022232352,0.06041038,-0.022676075,-0.12733108,0.1440469,-0.030180436,-0.013619815,0.06253499,-0.035071276,0.0039662276,-0.011586111,0.116311416,-0.0014848029,-0.12072467,-0.08647227,-0.18199122,-0.020275926,0.11744359,1.0
Backdoor.Graybird-05bb2dcf38927dc99961deedaaff6ff120bdfd383745bac5aeb0c28340ea1010,0.012003012,-0.10938605,0.09740018,0.03502006,0.18128619,-0.13745461,0.055414688,-0.24071991,-0.0685553,-0.13272482,0.16825114,-0.016014375,0.0024837018,0.000748491,-0.044618428,0.020590633,0.0463267,0.0074142613,-0.18471795,0.14593299,0.18216766,0.06342202,-0.12660421,-0.1149963,0.11337666,-0.090510696,0.09729253,0.025263725,-0.0021841803,-0.023788016,0.07852673,-0.024424283,0.045124214,-0.0783379,-0.060152072,0.028813886,0.02646392,0.025198825,-0.122629754,-0.09136824,-0.021130875,0.08332504,0.04762035,0.075650334,-0.015230515,-0.013985304,0.020025162,0.0028857158,0.033344787,0.035838246,0.039353617,0.008083126,0.019335806,0.02390713,0.050857212,-0.11291502,-0.06888114,0.02563095,0.043848045,-0.070229255,-0.00057109405,0.01667944,-0.015515154,0.0056057945,-0.037724856,-0.027472511,-0.055216014,-0.030095117,-0.0133306645,0.11736683,-0.046963744,-0.02807228,-0.08176876,-0.051630933,-0.0368253,0.09894759,0.008073394,-0.034323387,-0.0074953553,-0.012346694,0.029142559,-0.001649698,-0.008661099,0.04072738,-0.030071603,-0.11942286,0.14025839,-0.025798773,-0.012264649,0.050786845,-0.044898216,-0.0019246928,-0.0007298189,0.12096176,-0.0063134083,-0.13072324,-0.07266445,-0.1878851,0.00021433513,0.112055376,1.0
Backdoor.Graybird-06ba9a22cbf334f6beeb0bc5302d3f0d6b7ad734c9ed071d6f279936a37f4687,0.03197631,-0.13402948,0.16849919,-0.011224519,0.24407057,-0.17302749,0.0638473,-0.29572955,-0.072060905,-0.14076751,0.2400009,-0.023357647,-0.004141965,0.004152781,-0.05706893,0.031118788,0.022685692,0.020183703,-0.13679412,0.10290917,0.19138049,0.060454804,-0.11209166,-0.11059015,0.15325537,-0.11246953,0.11705025,0.024161099,-0.002213669,-0.03806173,0.07660795,-0.03603604,0.045519087,-0.060473375,-0.03353786,0.030316453,0.023558524,0.03999117,-0.08672359,-0.055995483,-0.031170992,0.06573759,0.052695528,0.04921729,0.017452678,-0.028015932,0.006780326,0.0018432643,0.019376926,0.022397446,0.02228986,0.00920746,0.0112495795,0.006097579,0.037031375,-0.09020916,-0.058021683,0.020881904,0.04042826,-0.060177777,0.0054484024,0.012871412,0.0009331054,-0.012887904,-0.020875342,-0.014677169,-0.029394003,-0.02568324,-0.010771626,0.091748476,-0.038801346,-0.031721577,-0.06654639,-0.0411272,-0.04104013,0.07771644,0.009750938,-0.032170124,-0.014505191,-0.02093096,0.01932235,0.0003194294,-0.0061868723,0.038208403,-0.021211963,-0.06063922,0.07279578,-0.00769899,-0.0113705695,0.050240047,-0.023810802,-0.0018771461,-0.013822734,0.104545556,-0.011016147,-0.110610425,-0.03232449,-0.13996404,-0.002271733,0.0982769,1.0
Backdoor.Graybird-07adf0e72d58706d13117578493d64cc085811d7454fd598a805aa818a445f09,0.04508709,-0.06613813,0.15315805,0.03399369,0.20892495,-0.0923037,0.04993153,-0.2530223,-0.045972567,-0.1999029,0.1388745,-0.0007391725,-0.05425101,0.013316051,-0.030056922,-0.019402197,0.083721824,-0.0080599915,-0.21519887,0.18127097,0.18453877,0.10241463,-0.16021138,-0.1380788,0.12959464,-0.13466181,0.0987159,0.0563457,-0.010445943,0.0029260158,0.07543935,-0.0025370705,0.04698617,-0.089989215,-0.060381655,0.033363182,0.03494523,0.017890105,-0.12960747,-0.09919375,0.016175134,0.06962397,-0.013792968,0.09037218,-0.0083859945,-0.018722938,0.03354756,0.0037960894,0.05687949,0.042498026,0.06697774,-0.0026405498,0.024405241,0.017733261,0.04703072,-0.11583724,-0.094994426,0.02948443,0.06682198,-0.085673325,-0.008403455,0.026717236,-0.024269562,0.019239504,-0.04121497,-0.04073155,-0.06788111,-0.035851922,-0.016689738,0.073187545,-0.035568986,-0.0091622975,-0.08471365,-0.049494486,-0.01556532,0.06390184,-0.0022645295,-0.025209326,0.0031951834,0.016438158,0.023993464,0.0016611379,-0.010553136,0.061017707,-0.038139388,-0.1142952,0.122621305,-0.018350903,-0.0110800015,0.08198862,-0.049355667,0.0006864253,-0.0021198113,0.10032967,-0.012276969,-0.1012918,-0.013979426,-0.103434876,-0.021137381,0.096205354,1.0
Backdoor.Graybird-0814e28a9bbff170fb9257df3ad5cf8a27287f7c9001f15ea6a683c05e72095c,0.024382694,-0.12609579,0.13098288,-0.033799313,0.20296085,-0.12636118,0.04490599,-0.23907486,-0.055867504,-0.11040216,0.14857972,-0.023703197,-0.04364704,-0.005670625,-0.06328023,0.013047714,0.03818025,0.014655945,-0.1525718,0.11423772,0.2041713,0.079537004,-0.15191217,-0.13343261,0.13556546,-0.1169818,0.10427517,0.031871554,-0.013866713,-0.014435649,0.101935826,-0.02707387,0.068362676,-0.08973586,-0.05358405,0.043967314,0.032352876,0.03684959,-0.11994826,-0.07413588,-0.056030657,0.10473234,0.07752361,0.078770585,0.007685118,-0.012789127,0.015754335,0.005353793,0.016317362,0.01171328,0.0143687455,0.000591544,0.010601305,0.0019535893,0.042166963,-0.116132356,-0.042845592,0.027177012,0.043342967,-0.06967661,-0.00022678562,-0.0066890265,0.008371965,-0.01279614,-0.021556066,-0.01200734,-0.042643327,-0.034043606,-0.006961264,0.123635545,-0.06367275,-0.028550623,-0.08909147,-0.05894677,-0.049325395,0.08362025,0.009943426,-0.04021744,-0.0016982747,-0.0036554856,0.010377289,0.010471647,-0.02120877,0.07373918,-0.028477028,-0.09279968,0.09982335,-0.015033424,-0.00767603,0.08038649,-0.019649081,0.0053785434,-0.01813736,0.122181,-0.002278222,-0.11303682,-0.0730061,-0.1697908,-0.044510193,0.12666388,1.0
Backdoor.Graybird-08c34b0421ec2fd129554058eb0e19111b167fdeee45c3c51252c4ace128e70e,0.042894147,-0.12112298,0.2005155,-0.03571745,0.22440287,-0.109012626,0.02610593,-0.22195306,-0.04454241,-0.05256809,0.13758269,-0.028501222,-0.028109238,0.0046981103,-0.06191068,0.028711632,0.040269773,0.003941883,-0.16311608,0.13542251,0.21332507,0.07550369,-0.14246969,-0.13439664,0.16648363,-0.13930151,0.13678291,0.036629494,-0.009038351,-0.014710198,0.09251377,-0.031353228,0.05636224,-0.068793945,-0.042007968,0.030118352,0.031334408,0.045541868,-0.09944105,-0.05471675,-0.039234605,0.092692345,0.054203954,0.07613841,0.008328605,-0.008284636,0.01173025,0.0030791822,0.018144613,0.014910385,0.01866381,-0.0042846305,0.0023934084,-0.0025646319,0.035569645,-0.111368045,-0.048364673,0.025363432,0.039933108,-0.07012645,-0.0034268822,0.0048113456,0.00457926,-0.0010770431,-0.021239327,-0.021975556,-0.033817064,-0.02476042,-0.009514773,0.12960301,-0.068298146,-0.029648604,-0.101093456,-0.06859516,-0.04598626,0.09715577,0.0081122555,-0.039641626,-0.004111206,-0.013652723,0.017680109,0.0042197728,-0.018663306,0.0666572,-0.024213614,-0.11503386,0.13577099,-0.028467394,-0.019862145,0.08795315,-0.02891892,0.004207827,-0.015190379,0.14788942,-0.003923903,-0.15089844,-0.06499812,-0.20559601,-0.024122465,0.14859445,1.0
