,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,LABEL
Backdoor.Graybird-6b70eac6c80bae3841169ad629bbb4f713f1f459d39f758be7868a807a6e9d7f,0.0075615374,0.07794934,-0.015845936,-0.06367737,0.05493456,-0.03317554,-0.10513172,-0.080519795,-0.038548447,-0.14431697,-0.00909767,-0.03903743,0.13144214,-0.2724425,-0.14609018,0.031641103,-0.014459871,0.035167396,-0.1415147,0.015516183,0.049443435,-0.095685765,-0.030830521,-0.18355662,0.047814175,-0.072877236,0.15214941,-0.09393613,0.055800997,0.009059661,0.14938174,-0.06669682,-0.018181104,-0.033411395,0.06672906,-0.1016226,-0.0697581,-0.11633129,0.16746393,-0.014830097,-0.021862196,0.11999963,-0.029884202,-0.1884076,0.074436255,-0.09932883,-0.08713698,0.18800716,-0.008471913,-0.023610778,0.05150259,-0.087922536,-0.0067735733,0.056105003,-0.12818536,-0.086959675,-0.01374993,-0.00019578366,-0.0039580916,0.0340713,0.028683946,0.050526366,0.05577739,0.061587285,0.010835078,-0.033015884,0.009701663,-0.05750354,0.022444753,-0.052275743,0.0044438597,-0.003464414,1.0
Backdoor.Graybird-6c59c054dc3d17fd97cb3525e71853d608222e848f3e57dbd3adad8585231eec,0.004306279,0.07421366,-0.025383236,-0.038224034,0.052088838,0.008910334,-0.07520376,-0.075852476,-0.06379039,-0.1374264,-0.0012857198,-0.027118336,0.12649043,-0.22404891,-0.12316041,0.025745846,-0.0018289044,0.04606441,-0.16070473,0.013642338,0.061508887,-0.098377936,-0.024067508,-0.21391957,0.033681482,-0.099754,0.1568002,-0.09662817,0.06201637,0.014601208,0.15684788,-0.07100762,-0.037190292,-0.04304997,0.06610472,-0.118352965,-0.09450541,-0.13701937,0.16718975,-0.012093339,-0.026596399,0.13523199,-0.042760655,-0.18263546,0.07262851,-0.10444796,-0.08665086,0.16085671,-0.009681474,-0.043257054,0.059386082,-0.107735,-0.0033514558,0.05480789,-0.14505233,-0.09117262,-0.024897942,-0.003085474,0.0090098,0.033976443,0.020342253,0.028216228,0.0543829,0.03785345,0.0140026,-0.03371349,-0.039141756,-0.02777561,-0.01000942,-0.04112402,0.0015417539,0.019116923,1.0
Backdoor.Graybird-6cfb5586d80cc93044a1795e99640f6a849914656deec59bbe8118ff968eca77,0.0054937247,0.030806547,0.0203273,-0.05715693,0.03485803,0.003895483,-0.030678546,-0.036045525,0.009271172,-0.08848848,-0.01697023,-0.03327723,0.10588987,-0.23610435,-0.12665412,0.026593586,0.00091445097,0.049804598,-0.19133057,0.014012884,0.055605203,-0.12281525,-0.026290022,-0.23813026,0.05531363,-0.096202604,0.2051152,-0.07757672,0.026105594,0.023363596,0.18188125,-0.06682021,-0.016867718,-0.030802438,0.06876016,-0.10578976,-0.07688792,-0.1114396,0.16273063,-0.0036956572,-0.027983889,0.11482263,-0.011528403,-0.19402057,0.058348738,-0.07285835,-0.06271018,0.16069351,-0.007795415,0.0011965608,0.06074331,-0.06224244,0.00050829496,0.03653353,-0.10310696,-0.059296645,-0.034087647,-0.0009687119,-0.030564982,0.0060829828,0.0518312,0.027724337,0.057753008,0.037161257,0.010828767,-0.021592986,0.030765127,-0.056613397,-0.020613113,-0.037810944,-0.017825924,-0.02684492,1.0
Backdoor.Graybird-6d242d408bf0e3c49e088eb4cd4a939511c4ea60db11d94d96a7a7a39be70f9c,-4.456946e-06,0.013576637,0.014087682,-0.0425276,0.05885563,-0.0077406606,-0.021388622,-0.048253775,0.036617454,-0.05298986,-0.013044059,-0.044103686,0.09235621,-0.23865262,-0.13458784,0.017076708,0.008290185,0.05053787,-0.22836095,0.004387974,0.07160103,-0.13114607,-0.030941347,-0.2946898,0.06713924,-0.0903746,0.22858252,-0.04909815,0.00053127744,0.026634261,0.19482493,-0.040360007,-0.041910797,-0.020985743,0.08249753,-0.09695829,-0.08408023,-0.10501806,0.14390345,-0.008780982,-0.005144993,0.08924921,-0.00895782,-0.16921932,0.050296906,-0.07372772,-0.054350004,0.15503317,-0.008105095,0.0058337194,0.05897286,-0.033703413,0.0016995595,0.038369566,-0.081314124,-0.06738688,-0.009837528,0.0044269976,-0.0016418768,0.011200813,0.01891117,0.035977103,0.034680694,0.044286404,0.0136358095,-0.011596336,0.043629214,-0.03238275,0.057091553,-0.01461196,-0.009998105,-0.036759727,1.0
Backdoor.Graybird-6d321e528269b7a7e1f6436e1380c65a20f1d714ebc0026e0a99839dc1a501e4,-0.0056710495,0.0962303,-0.0152936075,-0.057752915,0.08614369,-0.04257206,-0.12788704,-0.1010701,-0.0331877,-0.15594135,-0.023495883,-0.039430182,0.13962908,-0.30127132,-0.15958709,0.046066117,-0.020643467,0.03322903,-0.14574528,0.005731477,0.050708614,-0.085326426,-0.033591326,-0.1911139,0.043889917,-0.07807291,0.15720326,-0.079096615,0.050338898,0.013866664,0.15137286,-0.056869946,0.00015569893,-0.02569182,0.063276716,-0.094051026,-0.0748537,-0.11473753,0.16636464,-0.005980719,-0.023557976,0.11187509,-0.032639656,-0.17654711,0.062854014,-0.08306424,-0.07207549,0.157602,-0.0031242815,-0.031252787,0.027499333,-0.055441633,-0.0025253287,0.040852275,-0.09856917,-0.068445325,-0.005998422,0.0061812024,-0.011168171,0.012917423,0.023759035,0.033524625,0.036026247,0.049722515,-0.002173901,-0.055069406,-0.027405739,-0.07700554,0.02260148,-0.040245228,-0.0027046334,0.020131683,1.0
Backdoor.Graybird-6d34635438401f6c4f7794bc4f2c8c446f82edeb567f31a83cf3ae034ea773d1,-0.011390098,0.0888456,-0.0038919696,-0.06516064,0.06366502,-0.017922781,-0.09589625,-0.07552748,-0.036429882,-0.14040089,-0.022193365,-0.035686415,0.13045932,-0.2509606,-0.13064244,0.038962293,-0.010244035,0.04140189,-0.18495129,0.012053372,0.05577233,-0.12036444,-0.019084701,-0.22048405,0.049495183,-0.08822719,0.1727788,-0.08230536,0.05860012,0.016783224,0.16307648,-0.054815438,-0.007973541,-0.03266283,0.061283965,-0.10736093,-0.07624052,-0.123539984,0.18138595,-0.0048544058,-0.024465097,0.10910279,-0.013761764,-0.17193402,0.06047046,-0.08079794,-0.05934957,0.15398784,-0.008317577,-0.022190502,0.048018064,-0.0728467,0.0019725598,0.040722158,-0.102182426,-0.062998414,-0.015144645,0.004803788,-0.013949154,0.022309015,0.033606626,0.04042138,0.04488616,0.04964583,0.0027896499,-0.053758547,-0.01381792,-0.0865804,0.005127445,-0.052136693,-0.02354079,0.007474314,1.0
Backdoor.Graybird-6ee285070d1eef800260ba31817c3e7cec3985f0a6a2849a5dc74e445f878a15,-0.010683108,0.10524387,-0.01634422,-0.060220476,0.08745746,-0.03510619,-0.13077074,-0.1136676,-0.061179128,-0.16494685,-0.011404676,-0.04140151,0.14625339,-0.2758353,-0.14663064,0.038194288,-0.01631892,0.027429594,-0.13010067,0.011078467,0.0567234,-0.07574219,-0.03880163,-0.17081589,0.041432224,-0.06881017,0.14070246,-0.07158809,0.05732174,0.008249853,0.1405005,-0.05103159,-0.0053649545,-0.027065385,0.062074322,-0.09237427,-0.07915967,-0.118743144,0.17002068,-0.0078094383,-0.019430928,0.12173262,-0.042008072,-0.16716525,0.07250741,-0.101657376,-0.0775401,0.16176896,-0.0032928938,-0.041885413,0.037650283,-0.0821252,-0.0039021866,0.055521235,-0.11962972,-0.09428763,0.0013395592,0.0046397205,0.017372793,0.03741597,-0.00016532652,0.04561621,0.0453263,0.051624205,-0.0018487652,-0.07869572,-0.040266816,-0.07483501,0.07215222,-0.046728868,0.002865365,0.03243135,1.0
Backdoor.Graybird-6f9dc6c32999551acea67812a90d930ad72a1eb37dd2694c27e9a8adff7a3a9f,0.005697901,0.06947669,-0.022968432,-0.021820005,0.045783225,-0.025065208,-0.09233336,-0.076134674,-0.055627372,-0.12695694,-0.014021134,-0.034538493,0.12579928,-0.23331432,-0.11833756,0.023627816,-0.0007945287,0.041172136,-0.15493055,0.0021703432,0.060086854,-0.07813116,-0.02912601,-0.19611281,0.05729815,-0.0788182,0.1615506,-0.08099828,0.056118432,0.016977422,0.14984348,-0.057894066,-0.03187554,-0.025623592,0.071027204,-0.09829224,-0.09058222,-0.12340374,0.15327346,-0.014124213,-0.042891745,0.15249965,-0.037681628,-0.2139541,0.0784943,-0.10287899,-0.09701655,0.18945502,-0.005394949,-0.02594561,0.06913465,-0.11076613,-0.004200968,0.06136066,-0.15950897,-0.09738792,-0.0035544347,-0.0018283593,-0.001435207,0.044380087,0.020909872,0.048860952,0.058267307,0.053870574,0.013331775,-0.025301317,0.014786811,-0.030957082,0.024717666,-0.03867032,-0.007491756,-0.016518319,1.0
Backdoor.Graybird-71c886f2fd76eb9bd2bc630b058bd694391456685963926b6189fd07dca25a9e,-0.025131235,0.13024262,-0.019973645,-0.05243354,0.029386913,-0.029287746,-0.1428096,-0.05399981,-0.09993419,-0.21588132,-0.011962121,-0.04053938,0.16029546,-0.28508815,-0.14510874,0.05725067,-0.012484425,0.02519244,-0.12843545,0.022444446,0.035829484,-0.08851711,-0.009128209,-0.14563555,0.06404445,-0.0802838,0.13951252,-0.11426791,0.10451444,0.014169335,0.15541719,-0.07464304,0.0005446848,-0.037870955,0.05413448,-0.10748323,-0.071734674,-0.12765089,0.19640449,-0.008899597,-0.022306835,0.12172692,-0.035805844,-0.17716561,0.06579378,-0.08804861,-0.08302613,0.16516711,-0.009275628,-0.07794408,0.04154007,-0.11997724,-0.0036149593,0.04514782,-0.15487322,-0.07032331,-0.024161581,0.005446454,-0.016280813,0.03486348,0.04071864,0.05225228,0.07047831,0.054712355,0.007708101,-0.05799572,-0.027822962,-0.12669457,-0.033496097,-0.08818555,-0.0033094825,0.0402619,1.0
Backdoor.Graybird-725f4e4c108170d54ef93e14503fab7add7cc13b10df35ba8fe020f0dab88d2d,0.007542926,0.07483969,-0.017144714,-0.028749973,0.013014475,-0.0030778735,-0.09168862,-0.043445095,-0.074910976,-0.16987456,-0.0007106485,-0.041698884,0.1417815,-0.24732545,-0.12665255,0.042810686,0.005141492,0.039970603,-0.14199558,0.017314758,0.034171533,-0.1042477,-0.0073969066,-0.16215931,0.053804465,-0.07371222,0.14225356,-0.106507085,0.08594052,0.0027063822,0.15633334,-0.06580506,-0.0008055913,-0.026602536,0.057914123,-0.0938374,-0.07021669,-0.119254656,0.17616381,-0.009202186,-0.020892853,0.13750069,-0.041662797,-0.22016469,0.087692484,-0.11531053,-0.100304954,0.20203236,-0.0065772613,-0.053446926,0.061582945,-0.12537645,-0.011030887,0.054819956,-0.17656854,-0.09887652,-0.016418438,0.008343483,-0.0035101417,0.04103443,0.036529507,0.052566055,0.06727894,0.06485391,0.012581327,-0.04705279,0.0050269337,-0.09959844,0.0010529922,-0.05950481,-0.02234497,-0.0018200122,1.0
Backdoor.Graybird-730ed728d5c30bbf322823b8d041c6e3c86249b31946b64b6568a1948cc8e6ed,-0.007302077,0.030136691,0.02227199,-0.05222611,0.05429281,-0.008853611,-0.031611968,-0.03993682,0.022912366,-0.09381642,-0.015264605,-0.04652166,0.11174336,-0.28030574,-0.13326474,0.029214265,0.00032423995,0.038552266,-0.19029914,0.005687051,0.064948276,-0.12030605,-0.03590936,-0.2441479,0.05350733,-0.09064598,0.2060578,-0.065899245,0.01065204,0.020589003,0.17367704,-0.054873444,-0.033096917,-0.022424268,0.06322364,-0.09601223,-0.07370994,-0.11842619,0.14084257,-0.015196061,-0.022997087,0.11708372,-0.021146627,-0.20398122,0.061731428,-0.08782615,-0.07181837,0.17328085,-0.008185286,-0.00018735066,0.063457035,-0.06572075,-0.0062899734,0.045595624,-0.10573269,-0.059474707,-0.03232798,0.005327075,-0.018763142,0.0036977443,0.04777055,0.024954503,0.042084288,0.03873487,0.006970541,-0.00374847,0.034649394,-0.03268333,0.0029029232,-0.019385723,-0.021715205,-0.048989203,1.0
Backdoor.Graybird-739a860eb0dbc39fe915e0761f973180262e418e737f75ebbc4007fe1eaea473,0.0012961183,0.10293938,-0.03472837,-0.058475964,0.07806217,-0.014806127,-0.12557626,-0.10327101,-0.06390393,-0.13838585,-0.0011066104,-0.035747692,0.13564515,-0.24959739,-0.12694168,0.035191435,0.0021806632,0.04353359,-0.16848333,0.008502627,0.053647358,-0.093660295,-0.026553886,-0.2005625,0.04605389,-0.07243223,0.13180819,-0.09090474,0.06497017,0.011718191,0.1401105,-0.06743235,-0.028296081,-0.026488787,0.07136506,-0.10551294,-0.09051428,-0.13147093,0.18067946,-0.009584532,-0.030507041,0.139939,-0.03041638,-0.18701468,0.07570223,-0.08866594,-0.08413699,0.17172512,-0.007339692,-0.0125361895,0.062540144,-0.08541003,-0.00487514,0.052039754,-0.13340431,-0.08688189,-0.0064425827,-0.0033218819,0.00072272745,0.028492363,0.020575052,0.042761255,0.048127398,0.045870367,0.01651484,-0.029289844,0.008363237,-0.053631727,0.009210688,-0.045490246,-0.007619646,-0.019584684,1.0
Backdoor.Graybird-757d5da46a1617a1b5a07c2d4c17ec72f6c946ab3ca540e8da0131504084de93,-0.023056794,0.040765386,-0.0009247737,-0.03459476,0.070267454,-0.041828696,-0.06863336,-0.081230655,0.020892613,-0.10157708,-0.02050345,-0.039068967,0.11885898,-0.27193525,-0.13956004,0.028200714,-0.017519072,0.040151786,-0.19105124,-0.005259666,0.07074915,-0.107234456,-0.044067137,-0.24946773,0.044795442,-0.08270944,0.18330117,-0.051472154,0.011540019,0.017182125,0.16948558,-0.048238494,-0.02796067,-0.019678365,0.06416316,-0.09722959,-0.07549598,-0.11834705,0.13836342,-0.01483549,-0.019192254,0.10848061,-0.023721945,-0.19414917,0.062458884,-0.09159256,-0.07021909,0.17211968,-0.0025232288,-0.012875333,0.04697534,-0.05061145,-0.0028805735,0.03933825,-0.100782484,-0.06652631,-0.010228354,0.006477698,-0.006695151,0.008452239,0.037206937,0.02779774,0.04557563,0.04177278,0.0113835875,-0.025032224,0.0065000826,-0.027868858,0.024538046,-0.019884478,-0.008896095,-0.009265941,1.0
Backdoor.Graybird-759d25eb1e779c0cf9a1791494780efd719aef5f5a316dee827da31758678a77,-0.013017965,0.05477975,0.0155555755,-0.06429473,0.07210457,-0.013787319,-0.0652713,-0.08103799,0.009407986,-0.0923029,-0.015007558,-0.03606305,0.12726288,-0.27746212,-0.15091728,0.01594805,-0.016838431,0.03669376,-0.19761229,0.0021612237,0.076411754,-0.11335968,-0.039886788,-0.2514785,0.0638253,-0.09704859,0.20210543,-0.054226473,0.029543502,0.022099337,0.18187669,-0.04056238,-0.02765027,-0.028610654,0.074025616,-0.10454754,-0.086941116,-0.12017942,0.14786306,-0.013616855,-0.022007048,0.091788426,-0.024280803,-0.15587103,0.050487738,-0.07763486,-0.0665804,0.14060573,-0.0023110416,-0.012223433,0.043905858,-0.054387227,-0.007813135,0.030570986,-0.08617835,-0.060207143,-0.0067066783,-0.0021943839,-0.004375238,0.023978766,0.01694829,0.027697662,0.030691508,0.03748839,0.0048033535,-0.040501434,0.0051608626,-0.035601605,0.051470265,-0.0241005,0.003599699,-0.0008791388,1.0
Backdoor.Graybird-764e8d67b8a22cd013f7d302251a249fe7c6c3c4a2d2acb9d1e5f88d557715a3,0.01617071,-0.044006635,0.05969957,-0.080507144,0.08505485,0.018710606,0.031261668,-0.07313637,0.1525909,0.056850344,-0.009566621,-0.043226007,0.06018675,-0.2479782,-0.13010755,-0.027060643,0.030511506,0.07228999,-0.27665594,-0.005309048,0.096874565,-0.17569067,-0.041426744,-0.3830048,0.05206636,-0.09104945,0.25022322,-0.004944654,-0.070526674,0.035461415,0.19696763,-0.031208528,-0.052046366,-0.011788315,0.08860792,-0.084593,-0.07536014,-0.08906343,0.118654944,-0.0061585763,-0.007071094,0.094871074,0.007847826,-0.20024876,0.056946233,-0.05585372,-0.054413985,0.17808636,-0.019180385,0.08751502,0.0796587,0.026438596,-0.0007856517,0.027426574,-0.013125735,-0.04923095,-0.019640261,0.0026951449,-0.028792508,-0.02773945,0.05253109,0.026530553,0.024491357,0.036143206,-0.0004493985,0.0107416,0.11780591,0.016690949,0.087779045,0.045217153,-0.053546324,-0.12533446,1.0
Backdoor.Graybird-76c6fe9ca5a7a1b18fae029ae849431daf6bb211afe955222d5c778bf3472509,0.014162935,0.10180271,-0.03543997,-0.05424772,0.047629565,-0.015762314,-0.12943968,-0.093786016,-0.09169185,-0.17951596,-0.009249132,-0.034846164,0.16574632,-0.2826671,-0.1465052,0.041773763,-0.021126742,0.031667147,-0.11675506,0.0041448795,0.040872116,-0.06977361,-0.020536384,-0.15511127,0.040320374,-0.07473536,0.12686433,-0.101234406,0.09738154,-0.002187964,0.13866773,-0.07475989,-0.020200914,-0.03436167,0.06367966,-0.10587111,-0.08235975,-0.13821194,0.18762957,-0.015265264,-0.028581826,0.13892755,-0.057607625,-0.17666098,0.07203598,-0.12098319,-0.09528511,0.17955662,-0.005133752,-0.046370097,0.06240982,-0.10702188,-0.006316063,0.055001378,-0.16513716,-0.11110867,0.0012636881,0.003909663,0.008054872,0.055696126,0.013634808,0.056431152,0.054897502,0.054892816,0.027372116,-0.05276531,-0.031775214,-0.06179562,0.035422366,-0.06688672,0.016391259,0.034157768,1.0
Backdoor.Graybird-79ebf2c2afd7a143d1833a4702c1dd0aa83e71d78c456649eb59051335c309de,-0.02481818,0.0004697975,0.034634423,-0.05272462,0.078109846,-0.032473873,-0.014288522,-0.056711778,0.08233434,-0.027124038,-0.011852293,-0.045478277,0.08646538,-0.26614177,-0.13876495,0.012445129,-0.008963826,0.054043233,-0.24060953,-0.005668522,0.08825807,-0.14909355,-0.04527648,-0.33846313,0.07346616,-0.08727714,0.24247733,-0.0026384036,-0.030083971,0.038131405,0.18453908,-0.014874168,-0.043450005,-0.016560068,0.07319946,-0.080303594,-0.06592325,-0.088171214,0.11821475,-0.01192581,-0.008327463,0.060281146,0.0012688783,-0.16299635,0.04932579,-0.07163119,-0.042995576,0.15042758,-0.005243619,0.023268227,0.03860833,-0.0076276334,0.004244906,0.028326936,-0.05717315,-0.05463875,0.00090936467,0.001817968,-0.003687647,-0.012919898,0.029861586,0.025278263,0.01832601,0.033917192,0.0012994356,-0.0089081945,0.062284708,-0.02163265,0.08283236,0.01622428,-0.017069865,-0.05101369,1.0
Backdoor.Graybird-7a94befd3a93c00b1ca28bd169792504aae64411f804665e0641305e801b215e,-0.013878396,0.080800876,-0.025125353,-0.03567995,0.07101137,-0.016136454,-0.08003422,-0.07938817,-0.03720534,-0.1298285,-0.021313125,-0.030433951,0.12017713,-0.23277771,-0.117793284,0.025949985,-0.005277826,0.03974561,-0.16012792,0.007890639,0.05172939,-0.08493887,-0.02605979,-0.20548856,0.03898383,-0.0916052,0.16696075,-0.07624681,0.04927243,0.014456301,0.1618566,-0.061622124,-0.020957127,-0.030411843,0.064429425,-0.11033536,-0.088380344,-0.13713543,0.17320336,-0.01615923,-0.03332083,0.14561388,-0.033976857,-0.19756342,0.061225034,-0.09115992,-0.081561774,0.18178494,-0.004793831,-0.015515271,0.05642466,-0.079263955,-0.0038202868,0.04846739,-0.12146512,-0.07622544,-0.015228003,0.0051180962,-0.013930976,0.030371787,0.028709652,0.042006653,0.052571345,0.047381118,-0.009930543,-0.04850045,-0.017275603,-0.053268123,0.016712185,-0.028517887,-0.030844992,0.0022509806,1.0
Backdoor.Graybird-7c1334bb1b9e6b4730760f754ab9010783b7f29f821b02bf1478448ad59cf6df,-0.013358956,0.055136662,-0.00560499,-0.039768282,0.06880443,-0.042108074,-0.07526851,-0.08546094,0.002341376,-0.11070505,-0.009861748,-0.041536618,0.13167746,-0.28277734,-0.14417246,0.020252706,-0.012507709,0.04579751,-0.17875971,-0.004715859,0.08079328,-0.09978606,-0.050499104,-0.2452941,0.056774113,-0.0873986,0.18673359,-0.049279965,0.026630584,0.029256994,0.17389533,-0.04850506,-0.04299225,-0.021627678,0.06908284,-0.1003134,-0.09076946,-0.12396082,0.13362531,-0.009430084,-0.026522651,0.12680161,-0.028875977,-0.18076466,0.068222016,-0.09412289,-0.08145308,0.16842161,-0.0036982356,-0.015988745,0.049893983,-0.070493504,-0.0029068189,0.045992345,-0.12055463,-0.087624766,-0.0075872126,0.0071233185,-0.0019940424,0.02750968,0.021697028,0.045115586,0.039263867,0.046900906,0.01966323,-0.01463093,0.017439159,-0.019300973,0.056281123,-0.02294735,-0.0003935717,-0.013847673,1.0
Backdoor.Graybird-7cdae407c0cbf514980c892b1c4495e999866aa3be4f6ebc6e482feecd8cfdea,0.0023038075,0.033871356,0.0023306734,-0.05956055,0.08158196,-0.020673223,-0.056363128,-0.09804953,0.02631427,-0.059579503,-0.008515896,-0.038384076,0.09616236,-0.25044754,-0.13630393,0.013498446,0.0016644839,0.04510215,-0.18430318,-0.006867179,0.07864877,-0.10666162,-0.03414047,-0.25577596,0.030582882,-0.093593106,0.1963856,-0.06382447,0.0017298362,0.023419045,0.16948721,-0.05232249,-0.031038564,-0.022921845,0.078805454,-0.10762407,-0.08606458,-0.117776155,0.14437255,-0.014235987,-0.028758695,0.118147984,-0.01962066,-0.19440214,0.067488715,-0.08831346,-0.07129987,0.1847509,-0.015734242,0.010587506,0.06365157,-0.038842417,-0.0043290323,0.03897767,-0.084033355,-0.07734558,-0.005954264,0.0067418762,-0.004383101,0.01750004,0.019427694,0.03980844,0.037083883,0.044345893,0.0044669975,-0.024030726,0.016878294,-0.019789873,0.046457622,-0.008450144,-0.014527033,-0.025163421,1.0
Backdoor.Graybird-7d85ae8d40e1df6c39d67e97e16bbaa2a1aa6f8bcbec78dfc492de86ef57dc87,0.0005979351,0.050705325,0.0054772524,-0.050595608,0.050853625,-0.017977519,-0.07673542,-0.06770249,-0.0053485944,-0.10678893,-0.014733243,-0.03779142,0.11948927,-0.26601633,-0.13696486,0.02632576,-0.023447193,0.039702013,-0.16446264,0.008020065,0.06470743,-0.10081166,-0.038844295,-0.2148847,0.04987799,-0.08471014,0.1805734,-0.06390257,0.04128433,0.013479063,0.1666615,-0.052560117,-0.016939709,-0.023029817,0.061167758,-0.09487975,-0.07684141,-0.105407424,0.15045094,-0.005645437,-0.019480815,0.10647914,-0.03185064,-0.18758443,0.061426055,-0.10112682,-0.08017658,0.17251366,-0.012987052,-0.023220275,0.051009927,-0.07101609,-0.008701192,0.04203375,-0.1241645,-0.08093342,-0.003858707,0.003981575,-0.0055201817,0.025578944,0.029743223,0.04593558,0.044119723,0.05212103,0.006064573,-0.038503766,0.008900165,-0.055493277,0.040609516,-0.042766992,-0.003319951,0.0038228738,1.0
Backdoor.Graybird-7d9aec70614646558761e1e9d7aaea88933ee32493d21395b322b04a438140bc,-0.002900768,0.0351358,0.032552104,-0.061138067,0.025163813,-0.00439444,-0.03303375,-0.01240316,0.0017410693,-0.10210234,-0.010300891,-0.044414144,0.11700174,-0.28144285,-0.14962125,0.024568314,-0.017407747,0.039054986,-0.19462906,0.0073772008,0.061827764,-0.13525255,-0.03634625,-0.25110677,0.08095396,-0.09496439,0.2071193,-0.05196945,0.029759368,0.02761778,0.18838257,-0.04503068,-0.02322022,-0.026748514,0.067999914,-0.08488911,-0.07819812,-0.106330454,0.13989505,-0.010144376,-0.01189687,0.08534458,-0.01667939,-0.16122691,0.05459513,-0.071701564,-0.06407968,0.13645826,-0.012389525,-0.0045601767,0.058077596,-0.06653757,-0.005513776,0.041128267,-0.105800614,-0.055592936,-0.036302548,-0.00043609613,-0.012933863,0.0045947516,0.046742853,0.031174278,0.047349654,0.03122215,0.023053903,-0.00410435,0.050175454,-0.050968904,-0.0028401674,-0.04385116,-0.007426979,-0.029931853,1.0
Backdoor.Graybird-813477cf47cbe8c132ebbd8bc358f8c03417de303cf35c71f5ab051cdae4724e,-0.01037928,-0.004765154,0.05006849,-0.070935,0.05498078,0.003478597,0.0041746823,-0.028511455,0.08544464,-0.013976624,-0.017590396,-0.04347481,0.07991935,-0.2606096,-0.13504535,0.010301699,0.0038394956,0.05191189,-0.23147367,-8.690507e-05,0.06795427,-0.16043119,-0.02847675,-0.31284034,0.07269276,-0.08904346,0.24407494,-0.025941899,-0.02247318,0.037876178,0.19151953,-0.026494656,-0.02773668,-0.016371176,0.07138568,-0.08177524,-0.06063462,-0.09227804,0.13739246,-0.008839503,-0.0066391416,0.05475574,0.0014825271,-0.16695921,0.048869975,-0.05976379,-0.040189736,0.14891854,-0.0046901954,0.043389052,0.05673677,-0.017324023,-0.009563849,0.03105469,-0.06079335,-0.0557906,-0.00999984,0.008881141,-0.021145621,-0.00060957903,0.03734852,0.022728458,0.03510736,0.028238676,-0.0017013232,-0.030540625,0.070555426,-0.051462635,0.080729365,-0.007289414,-0.027556296,-0.06546793,1.0
Backdoor.Graybird-81819096e605e81210d610faa6bf8fb85c29c7418b86a6314d154d531cfd0c1e,-0.01407642,0.08831426,-0.001020667,-0.05337088,0.04690995,-0.02452475,-0.07526575,-0.047885302,-0.045838475,-0.15033928,-0.01836914,-0.028517067,0.12455273,-0.24980849,-0.12407815,0.03811299,-0.00943452,0.03483759,-0.1525271,0.01777636,0.043760907,-0.104678094,-0.022533506,-0.18725245,0.04582434,-0.09523488,0.17099874,-0.0959592,0.06655514,0.014108786,0.17273295,-0.07729878,-0.009080718,-0.037636425,0.06222626,-0.11818693,-0.07526187,-0.12608096,0.19535524,-0.01506377,-0.022671666,0.12706794,-0.025250012,-0.1958405,0.06925461,-0.083030604,-0.06978062,0.16894633,-0.0046095364,-0.03133954,0.05401444,-0.09080375,-0.004928468,0.046941902,-0.12625226,-0.075892664,-0.016745482,0.0035501518,-0.016756106,0.029806327,0.048433337,0.043503977,0.05460295,0.04948906,-0.0015038525,-0.06921085,-0.023727553,-0.110186554,-0.0046039326,-0.06379466,-0.010367706,0.012191691,1.0
Backdoor.Graybird-82198faa9497d0ea97adae75c36085d9a604203cc0b853faa079881ea9f79ca8,0.00048561214,0.0643678,-0.011322738,-0.036596417,0.054911043,-0.015363334,-0.08468545,-0.06294377,-0.033327926,-0.11956097,-0.0047641834,-0.032046147,0.12511897,-0.24969518,-0.135648,0.032040756,-0.00091642357,0.048827987,-0.16701558,0.0033637409,0.07153301,-0.08912455,-0.030613706,-0.22801158,0.05141556,-0.0844262,0.17760992,-0.081193596,0.048949536,0.01571714,0.1632544,-0.06216365,-0.04867823,-0.027777629,0.08318704,-0.11584839,-0.0960617,-0.130416,0.15662132,-0.0119205,-0.026177157,0.15121166,-0.035270073,-0.19468457,0.07403525,-0.09478432,-0.09110037,0.17695178,-0.014238796,-0.013838297,0.06790958,-0.09592692,-0.00096325827,0.04611304,-0.13596962,-0.08170006,-0.02387308,0.0082216365,0.0020075147,0.030694708,0.03452896,0.036761276,0.058044013,0.04323482,0.03374266,0.0017051155,0.02634969,-0.0029391553,-0.0013280308,-0.02856114,0.0038575428,-0.024628002,1.0
