,cocreateinstance,coinitializeex,couninitialize,createthread,createtoolhelp32snapshot,cryptcreatehash,cryptdecodeobjectex,cryptencrypt,crypthashdata,drawtextexa,drawtextexw,findfirstfileexw,findresourceexw,findresourcew,findwindowexa,findwindoww,getasynckeystate,getcursorpos,getfileattributesexw,getfileattributesw,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getforegroundwindow,gethostbyname,getkeyboardstate,getkeystate,getsystemdirectoryw,getsysteminfo,getsystemmetrics,getsystemtimeasfiletime,getsystemwindowsdirectoryw,getvolumepathnamesforvolumenamew,internetreadfile,isdebuggerpresent,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,loadresource,loadstringa,loadstringw,lookupprivilegevaluew,module32nextw,ntallocatevirtualmemory,ntclose,ntcreatefile,ntcreatemutant,ntcreatesection,ntdelayexecution,ntdeviceiocontrolfile,ntduplicateobject,ntenumeratekey,ntenumeratevaluekey,ntfreevirtualmemory,ntmapviewofsection,ntopenfile,ntopenkey,ntopenkeyex,ntopenmutant,ntopenprocess,ntopensection,ntprotectvirtualmemory,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntquerykey,ntquerysysteminformation,ntqueryvaluekey,ntreadfile,ntreadvirtualmemory,ntunmapviewofsection,ntwritefile,process32nextw,readprocessmemory,recv,regclosekey,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,searchpathw,select,sendto,seterrormode,setfileattributesw,setfilepointer,setfilepointerex,shgetfolderpathw,sizeofresource,socket,thread32next,timegettime,command_line,connects_host,connects_ip,directory_created,directory_enumerated,directory_removed,dll_loaded,downloads_file,fetches_url,file_copied,file_created,file_deleted,file_exists,file_failed,file_moved,file_opened,file_read,file_recreated,file_written,guid,mutex,regkey_deleted,regkey_opened,regkey_read,regkey_written,resolves_host,tls_master,wmi_query,LABEL
Backdoor.Graybird-a221b13a700b9045f22cd0d311320249d702dc9c524a63c481ef897d8c942ff6.json,0.014580565488839216,0.0028805876100691692,0.002746932066126517,0.0026459404894922435,0.0,0.0,0.0,0.0,0.0,0.0,0.003404498686715895,0.0,0.03311446737064979,0.0,0.0,0.0,0.0,0.0,0.0,0.016630255854456658,0.0023201604253117593,0.004445888048541845,0.0022117887227603196,0.0,0.0,0.0,0.0,0.0,0.00281079726182331,0.0015317743062987588,0.03013674647207868,0.015098126210341931,0.012269196309884845,0.016004804698427695,0.0,0.0,0.023783126644543094,0.160337581022846,0.026869663588646196,0.009466775280754881,0.024743006239256817,0.14049605337353524,0.0014241543179933436,0.06715438295756682,0.0,0.016719319849963887,0.16826617446231543,0.01702185509352112,0.00394719662995863,0.0061101584782916555,0.0035842968011931217,0.0,0.011890377027358078,0.0,0.02583330330267244,0.002650268741851024,0.007184348538570824,0.005996417887320664,0.034340821266704256,0.0,0.0,0.0038906578695492196,0.0059119703436175345,0.0,0.007205719393524198,0.0091763541621068,0.0017512208391876362,0.0,0.0018084368174160273,0.013306531709086161,0.003293773952582837,0.0,0.012613917384905946,0.0020069986012078555,0.0,0.0027172062701430063,0.0,0.2005231570980266,0.0,0.0,0.06750632850361558,0.04054125272500821,0.0194372487594445,0.37273415940160365,0.0,0.0,0.007122573812481365,0.8528725484300467,0.0,0.0,0.0,0.008828585925222024,0.0023781187527617364,0.0,0.0,0.0028702218257106067,0.00361999862817102,0.0,0.0,0.0,5,0,0,2,0,0,16,0,0,1,0,0,12,1,0,14,2,0,0,13,1,0,185,620,2,0,0,0,1
Backdoor.Graybird-a227a623250f4c7c092fe77a5c045c32ad70c823e62f7bb33aa5ac1f008f1495.json,0.0,0.01615029392374089,0.012320752918999556,0.015823703547393174,0.0,0.0,0.0,0.0,0.0,0.0,0.015270121765782716,0.0,0.14852757938545164,0.0,0.0,0.0,0.0,0.0,0.0,0.058375811264614094,0.0,0.011964625298256858,0.0,0.0,0.007918612906242802,0.0,0.0,0.0,0.012607206051935351,0.006870433014454361,0.1351716744814145,0.0,0.048151907667745436,0.07178599232132911,0.0,0.0,0.07860183996365885,0.41414578768863863,0.039238386288317766,0.015164684034779252,0.10445106082703991,0.6237985129027682,0.006387727489477039,0.30120605094350655,0.0,0.0692222687441004,0.4121720847122103,0.014682258787795404,0.01770427270485986,0.01522542059745898,0.016076566224709456,0.0,0.04622075637439613,0.0,0.11586953714607912,0.01783078661097312,0.014647180778221464,0.006723899737073483,0.0364066458527298,0.0,0.0,0.0,0.0,0.0,0.03231965192952318,0.0,0.007854711637138887,0.0,0.008111341183775224,0.02557863808732624,0.0,0.0,0.02679959432041925,0.0,0.0,0.0,0.0,0.2428385477654388,0.0,0.0,0.0,0.0,0.05448841053064843,0.10922936950500062,0.0,0.0,0.035940061030157816,0.07625322565951971,0.0,0.0,0.0,0.01319955295462917,0.0,0.0,0.0,0.004291247239466247,0.008118349415117692,0.01653203867820637,0.0,0.0,2,0,1,2,0,0,7,0,0,1,0,0,11,0,0,4,0,0,0,0,1,0,21,21,2,0,0,0,1
Backdoor.Graybird-a4492c845667ef93abaf271159c99086b3859c054a659175e868d70abdfff9b5.json,0.027543603757985778,0.023943087848247096,0.022140275880676723,0.013328927279365266,0.0,0.0,0.0,0.0,0.0,0.0,0.010290098873683774,0.0,0.10008849312321592,0.0,0.0,0.0,0.0,0.0,0.006952556189265981,0.03933779173198307,0.007012685971189666,0.008062619224263308,0.006685132449516999,0.0,0.005336127045840238,0.125393571444081,0.0,0.0,0.008495636039132105,0.004629788557559208,0.09108833031390415,0.24891323746747698,0.032448195139339456,0.04837452969021018,0.0,0.0,0.06053432539965901,0.3582796832573556,0.04343981692345958,0.012262856878251254,0.0703865862929683,0.4203599993164407,0.004304507092546904,0.20297415391314944,0.0,0.07191398563818387,0.4297633629168105,0.03363944633653825,0.011930403661082445,0.01846795685979513,0.07854315600148176,0.0,0.035938670129116466,0.0,0.07808117132064098,0.03204175404959567,0.021714696819640323,0.022655219837952597,0.026420583215827763,0.0,0.0,0.0,0.017868933130003383,0.0,0.021779290238737075,0.01664132084934449,0.026465329029513054,0.0,0.005466001126871297,0.017236713564560704,0.0248885832823865,0.0,0.03411235317749337,0.0,0.0,0.0,0.0,0.27071633015175306,0.0,0.0,0.013602527299384638,0.12253595533201901,0.04895757789232924,0.30056008741814894,0.0,0.0,0.02421898051626941,0.3725403120839685,0.0,0.0,0.0,0.008894801696730075,0.007187865043027968,0.0,0.0,0.0028917489370961025,0.005470723773785956,0.0854102595339832,0.0,0.0,2,0,0,3,0,0,12,0,0,1,0,0,12,0,0,10,2,0,0,8,1,0,58,107,2,1,0,0,1
Backdoor.Graybird-a76cec89ebfc66826a15c42805bf44594a8a6b253ddd6604640b3266f35cae11.json,0.0,0.02520461076570287,0.02403514938567841,0.023151491700425644,0.0,0.0,0.0,0.0,0.0,0.0,0.014894368071131198,0.0,0.30291573672307653,0.0,0.0,0.023153398298185857,0.0,0.0,0.0,0.056939350763682776,0.0,0.007780140231089641,0.0,0.0,0.023171275982096538,0.0,0.0,0.0,0.012296979039609699,0.006701371455638123,0.23229919504531563,0.0,0.04696702797338586,0.07001954590703738,0.0,0.0,0.07119141266646223,0.3984960038776708,0.03827284267012363,0.005916609943544392,0.254702053009186,0.6084486290225645,0.006230543922678216,0.29379423797767756,0.0,0.10127836226922295,0.28794020301151646,0.011456776565648615,0.020722345883744005,0.011880613495800104,0.023521452383631174,0.0,0.048551350344654964,0.0,0.11301832172370041,0.005797340777743272,0.011429404692978014,0.006558443939966928,0.0327791844985684,0.0,0.0,0.017021269702356345,0.0,0.0,0.03940544803380692,0.0,0.007661429817691266,0.0,0.007911744450682224,0.022177085787348144,0.0,0.0,0.005808918562053437,0.0,0.0,0.0,0.0,0.13451478493424315,0.0,0.0,0.0,0.0,0.05669078161060524,0.10654154947412636,0.0,0.0,0.03116060417083972,0.07437685350544397,0.0,0.0,0.0,0.012874749991920377,0.0,0.0,0.0,0.00837130402090933,0.007918580229646099,0.0322504656892972,0.0,0.0,0,0,1,1,0,0,7,0,0,0,0,0,7,0,0,3,0,0,0,0,1,0,18,19,0,0,0,0,1
Backdoor.Graybird-a7a720a29e06215ed50f840a8d18f38825bfbbd4a42e07559b96d2f697bb9790.json,0.0,0.0,0.0,0.002626438217048453,0.0,0.0,0.0,0.0,0.0,0.0,0.005069108033339297,0.04084704681274395,0.02017046817561024,0.0,0.0,0.0,0.0,0.0,0.0,0.027991283885750395,0.0,0.0,0.0,0.14645791370495054,0.0,0.016846738742985937,0.0,0.0,0.0020925599172048753,0.002280726226042963,0.012820551167145585,0.01226196275798443,0.015984628395441552,0.023830258588552266,0.0,0.009372514671422272,0.08014236958840561,0.6279531970665465,0.040937830737182046,0.010068213317853842,0.01950403325548636,0.0,0.010602430428632072,0.0,0.0,0.07851226140777545,0.24221843715915714,0.035092508834866504,0.007052585882614378,0.0040434151368454576,0.6857810313426874,0.004882231928353556,0.01652383228923853,0.0,0.0,0.017757458330092683,0.00583477797132153,0.0044641653413587026,0.09668513390511359,0.01137604893406096,0.0,0.0,0.0,0.022148817309008653,0.0,0.005465231140361879,0.007822409500742476,0.0,0.002692661223433491,0.054720738273871854,0.024521225501114005,0.0,0.009884956383276243,0.011953234432993589,0.0,0.0,0.0,0.09355123143909828,0.0,0.0,0.0,0.0,0.004823495953406659,0.04633229411920907,0.0,0.0,0.0026512784592766063,0.02953208137228681,0.0,0.0,0.0,0.030672297615930603,0.0,0.08522383038255349,0.0,0.0,0.0,0.01097603429187538,0.0,0.0,4,0,2,0,7,1,19,0,0,0,3,2,6,3,0,6,3,0,3,0,0,0,14,39,1,3,0,0,1
Backdoor.Graybird-a7f764ea4a46e90e7099c57efc98ae694eaa367fdcac8d476fe4909a28f6f93e.json,0.00744339048907248,0.00808798269167112,0.0056092441766501374,0.004502515875033294,0.0,0.0,0.0,0.0,0.0,0.0,0.012165995355194416,0.0,0.04303081340238897,0.0,0.0,0.0,0.0,0.0,0.0,0.014764798400894253,0.0,0.0027235553387551306,0.0,0.0,0.0018025454135596672,0.005776089316738211,0.0,0.0,0.0028698285565647457,0.00156394404752507,0.08498288968837661,0.001401382846637975,0.012526869303041074,0.016340931517769743,0.0,0.0,0.033867851936198935,0.9325448146832284,0.0765599163932891,0.004142396954409434,0.032692840455597484,0.1419977414897705,0.13813606719102267,0.06856473375994944,0.0,0.0380802405150674,0.193988233256835,0.00467905351262732,0.08624401485051343,0.0048521524349500866,0.10521271912087703,0.0,0.01294943381553308,0.0,0.02637584451050603,0.002029446508266104,0.0060015530400009615,0.0015305880936220156,0.008924881414955671,0.0,0.0,0.0009930919964868657,0.0015090328238999131,0.0037969825789046507,0.007357051170853198,0.0,0.00178799931301053,0.0,0.0018464169194461894,0.005822567325277814,0.0,0.0,0.011523163754834477,0.0,0.0,0.0,0.0,0.06415013335540162,0.0,0.0,0.0,0.04139268469105637,0.016537885385918966,0.033843097713663235,0.0,0.0,0.008181179322693247,0.04484104958451139,0.0,0.0,0.0,0.0030046668426798873,0.002428063098065869,0.0,0.0,0.00195366742169005,0.0018480122310762818,0.0037632538487515485,0.0,0.0,3,0,1,1,0,0,33,0,0,1,0,1,10,0,0,4,0,0,0,6,2,0,28,56,2,1,0,0,1
Backdoor.Graybird-a9b74966b43fc58513bdebe3503b486e27223be89656081715866bd929bcb6c1.json,0.0,0.016138772540261106,0.012311963474063773,0.015812415148711345,0.0,0.0,0.0,0.0,0.0,0.0,0.015259228284247502,0.0,0.14842162198260164,0.0,0.0,0.0,0.0,0.0,0.0,0.058334166814630786,0.0,0.011956089909557184,0.0,0.0,0.007912963883608815,0.0,0.0,0.0,0.012598212255524039,0.006865531748025065,0.13507524498578688,0.0,0.04811755680105888,0.07173478124430994,0.0,0.0,0.07854576656061654,0.4138503421407726,0.03921039419741897,0.01515386577097926,0.1043765469678903,0.6233535041670012,0.006383170578109474,0.3009911749520393,0.0,0.060526275766237404,0.41187804717518134,0.014671784679110922,0.017691642735645278,0.015214559005083473,0.03614646923435669,0.0,0.04618778316279828,0.0,0.11578687751292394,0.005939355462862746,0.01463673169367598,0.006719103005341155,0.036380673884042265,0.0,0.0,0.0,0.0,0.0,0.03229659556252631,0.0,0.007849108200735692,0.0,0.008105554671606783,0.02556039066101399,0.0,0.0,0.026780475881787353,0.0,0.0,0.0,0.0,0.24266531029708746,0.0,0.0,0.0,0.0,0.054449539295493725,0.1091514468703251,0.0,0.0,0.03591442191625868,0.07619882772357241,0.0,0.0,0.0,0.01319013658660082,0.010658913477345553,0.0,0.0,0.00428818592644706,0.00811255790337951,0.04405398656960518,0.0,0.0,2,0,1,2,0,0,7,0,0,1,0,0,11,0,0,4,0,0,0,0,1,0,21,21,2,0,0,0,1
Backdoor.Graybird-aa7c621dd35e31ae61d7a2b36dc4e515485c4e56c4ce9a133dea31594a5ab6e8.json,0.002537321887759501,0.009023079658205072,0.008923102655855058,0.0049114530144201245,0.0,0.0,0.0,0.0,0.0,0.0,0.004739629085725084,0.0,0.04610085276890679,0.0,0.0,0.0,0.0,0.0,0.003202353829568816,0.018119023359233894,0.0032300496628958073,0.003713649893119476,0.003079178206993491,0.0,0.0024578250667998285,0.7088284879572909,0.0,0.0,0.00391309783968964,0.0021324849039384606,0.04195536943090226,0.11464966805518219,0.014945668778267057,0.022281353244753842,0.0,0.0,0.027882166427256005,0.1528642946280896,0.017398626058462256,0.0047069027103718315,0.03242012693310717,0.19361820558701134,0.0019826599594413375,0.09349008355959622,0.0,0.03401888223116706,0.15905104916741844,0.015494360184633203,0.005495154992253682,0.008506358059440647,0.3380682995599504,0.0,0.014346266823306626,0.0,0.03596425993390956,0.009224038522087244,0.010001809496435369,0.010435015271045284,0.01130010619718499,0.0,0.0,0.0,0.008230447173878466,0.0,0.010031561285184488,0.007665007818744141,0.012189955098717089,0.0,0.002517645188986493,0.00793924625562491,0.011463704545091552,0.0,0.01016670568567075,0.0,0.0,0.0,0.0,0.11445626649678914,0.0,0.0,0.0062653366910217865,0.0,0.0157849340512164,0.1337294708618453,0.0,0.0,0.011155284889932846,0.13806286127017492,0.0,0.0,0.0,0.004096953911822467,0.0,0.0,0.0,0.0013319422426471507,0.0025198204445358416,0.46181791678324813,0.0,0.0,2,0,0,3,0,0,10,0,0,1,0,0,12,0,0,10,2,0,0,2,1,0,54,74,2,1,0,0,1
Backdoor.Graybird-abfe016fe929fdfce4bfc9426a4bf7e6b99e4faeba2a4d3603912c414cff4b01.json,0.0,0.005243100684169668,0.00499982758550076,0.003210671864827349,0.0,0.0,0.0,0.0,0.0,0.0,0.006971284434320502,0.0,0.03424618634313023,0.0,0.0,0.0,0.0,0.0,0.0,0.01316067620062763,0.0,0.0024276545439100633,0.0,0.0,0.001606707784330357,0.43934257729556603,0.0,0.0,0.0025580359012538673,0.0013940292746651942,0.05158830740624869,0.0006245647714566547,0.010468019074103161,0.014565570262643945,0.0,0.0,0.022214015597879295,0.7937550271695402,0.055731016288230746,0.0049231280627709505,0.02516716276171602,0.12786192494041734,0.062212177428797207,0.06111551511209822,0.0,0.0228237487998392,0.09888779487146801,0.004170697528885178,0.0035922443876982707,0.003707134380722968,0.21202859469006927,0.0,0.0100997242360042,0.0,0.023510239672479883,0.0036179143983661698,0.004160733137849524,0.0013642972799056468,0.007387006030667802,0.0,0.0,0.0008851974709256363,0.0006725419417261616,0.0033844592322616203,0.007377462009628992,0.0,0.0015937420455433395,0.0,0.0016458128684452525,0.0051899742308499554,0.0,0.0,0.015708938622834,0.0,0.0,0.0,0.0,0.06508848607787983,0.0,0.0,0.0,0.0,0.010318788248120764,0.02462547984365946,0.0,0.0,0.0072923347194984185,0.016761315871381906,0.0,0.0,0.0,0.0026782246755822376,0.002164266071279529,0.0,0.0,0.0008707055674739362,0.0016472348573700368,0.2873598350390071,0.0,0.0,3,0,0,2,0,0,31,0,0,1,0,1,11,0,0,4,0,0,0,0,1,0,41,23,8,1,0,0,1
Backdoor.Graybird-ac449976a1b7cb50b8e71f28be4ef44bd6f6642e3b0c5ccdfb26822e79b98537.json,0.012197834242084097,0.01314461932132905,0.012256176499244723,0.005366170639736082,0.0,0.0,0.0,0.0,0.0,0.0,0.011392565175813236,0.03783342040803878,0.06593761751476608,0.0,0.0,0.0,0.0,0.0,0.0,0.027275231517949597,0.008469834543071899,0.006491953876527383,0.00807421949001437,0.021483426840015023,0.002148302536515386,0.5415441571159172,0.0,0.0,0.005130461558183858,0.0027959004020025745,0.08731376814399743,0.040919668589013074,0.02239458564750528,0.029213076434498587,0.0,0.0,0.054072862101383325,0.26267210816129904,0.041060401366663835,0.017279412968537047,0.047819272472958946,0.253852778904063,0.08404936692051287,0.12257482419911775,0.0,0.053992073447743906,0.3845749299492882,0.026289549131365463,0.10086574790258236,0.014044120385660396,0.3620076215188058,0.0,0.02025626259415621,0.0,0.047152731830004346,0.01048114990284147,0.01668974341379284,0.004560448601118671,0.025072496800569895,0.006972844751104917,0.0,0.0,0.011690181907614953,0.0,0.014248408836567786,0.012282831921899438,0.0031964493908445486,0.0,0.0033008839513877838,0.038552384064561594,0.007014028019864037,0.0,0.03473765470075472,0.0,0.0,0.0016532109357923939,0.0,0.13989667189155466,0.0,0.0,0.00821448130336439,0.04933246554902094,0.018724611215402632,0.1827410972703136,0.0,0.0,0.013000614322698799,0.21204518397659813,0.0,0.0,0.0,0.010743030412918707,0.002893804546146403,0.0,0.0,0.006985236509357904,0.0033037359283718407,0.3528283621982217,0.0,0.0,10,0,0,3,15,0,17,0,0,1,0,0,15,0,0,12,3,0,0,8,2,0,60,126,2,1,0,0,1
Backdoor.Graybird-ac4add28458e73105e8f654da05566e4015098744e8aebb3204aee72caa57e9e.json,0.002017437468703883,0.0071742962819891735,0.007094804061659291,0.003905121137712335,0.0,0.0,0.0,0.0,0.0,0.0,0.0037685030627879227,0.0,0.03665502125050411,0.0,0.0,0.0,0.0,0.0,0.0025462077298849437,0.014406527133030476,0.002568228827070287,0.0029527418165469803,0.0024482701692572625,0.0,0.0019542291442021364,0.0062621457397809815,0.0,0.0,0.003111323887827657,0.0016955495348876404,0.033358926477379806,0.09115853105781065,0.011883376852409705,0.01771601668130722,0.0,0.0,0.02216925157598114,0.9502466328189443,0.06086843661737279,0.0037424821561891078,0.02577740693071488,0.15394681473361108,0.0015764229635869534,0.07433443838374505,0.0,0.022065951211432296,0.12646229379684742,0.012319644165319046,0.0043692255331060975,0.006763448324832099,0.003967524947488525,0.0,0.011406789325779678,0.0,0.028595365008632342,0.007334079691268023,0.007952489327542346,0.008296933430426218,0.008984771602102214,0.0,0.0,0.0,0.006544070183949891,0.0041164976815035665,0.007976145125284443,0.006094486492250829,0.009692294965257787,0.0,0.002001792425969428,0.006312534860725901,0.009114849476130327,0.0,0.008083599121776492,0.0,0.0,0.0,0.0,0.09618388898411709,0.0,0.0,0.004981600897974292,0.0,0.012550680916587818,0.10632897878986135,0.0,0.0,0.008869623448087298,0.10977447942518113,0.0,0.0,0.0,0.003257508780867387,0.002632383980180361,0.0,0.0,0.0010590340151278976,0.0020035219826608484,0.004079930687426033,0.0,0.0,2,0,1,3,0,0,31,0,0,1,0,0,12,0,0,10,2,0,0,2,1,0,61,74,5,1,0,0,1
Backdoor.Graybird-ad74a71d3a7f3b6b6210cc7dd1d30b3663949dd5ef418dbd619adf39ca5c48ba.json,0.0028922949874171967,0.00914259092274197,0.005812257676262586,0.01119713742515026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05804692626500903,0.0023886542811932814,0.0,0.0,0.0,0.0,0.0,0.01825182680581531,0.05278215655943235,0.0,0.025399152601114396,0.0035099573831823138,0.028017288635672308,0.0,0.0,0.0,0.0,0.011151357383553384,0.2066197873409258,0.0,0.01089076970698746,0.02190417203810958,0.025398530085427518,0.0,0.003329773573006666,0.35755763550552483,0.645517474943042,0.06941447087521528,0.027900088728177973,0.0023097328297311146,0.0,0.01130017734468166,0.0,0.0,0.22246410965010557,0.31924988133318144,0.0540250389615883,0.010022289605965757,0.03016658859726498,0.056880338033208515,0.0,0.020127162517963856,0.0,0.0,0.01892607828663031,0.029020904468157496,0.0,0.033688766422107684,0.05456118489613434,0.0027139035780358485,0.006174207859066153,0.009381892467033753,0.056065278378603874,0.008576237772908538,0.0,0.0,0.0,0.005739731009557157,0.04826641246644737,0.036588957431166774,0.0,0.03160645880037423,0.006369938942047372,0.0,0.004312020452665645,0.0,0.15274393511731796,0.0,0.05621274725742917,0.0,0.01391052852736184,0.01285232665796469,0.20181974362667945,0.0,0.02092669708700876,0.02260607469702619,0.37321057126871515,0.0,0.0,0.0,0.13076337730747686,0.0,0.003244014944762109,0.0,0.009109691341541099,0.0,0.0077989120748861935,0.0,0.0,3,0,1,0,18,0,28,0,0,0,2,4,26,7,0,12,4,0,2,2,0,0,74,174,0,0,0,0,1
Backdoor.Graybird-ad90f50d4ca71148c1a52506f79f120410d3181462295f8524580688548a0396.json,0.0,0.001678049052345145,0.0,0.004110289086327534,0.0,0.0,0.0,0.0,0.0,0.0,0.003966493346693745,0.0,0.08066896484515736,0.0,0.0,0.006165941372236383,0.0,0.0,0.0,0.010108946544564896,0.0,0.0020719156607103806,0.0,0.0,0.0020569007824179143,0.0,0.0,0.0,0.001637393587700558,0.0017846306177992292,0.061863196020747815,0.0,0.0017868154025997875,0.0,0.0,0.0,0.01895886172106696,0.9710961250724368,0.056786085934525575,0.0,0.06782926229735946,0.1620348998559184,0.0,0.07823983432329075,0.0,0.007492018090074441,0.06221277030093709,0.003051034310766211,0.0018395106723833978,0.003163905589057463,0.006263957217834552,0.0,0.00554126826985987,0.0,0.03009771337935684,0.0015438797747992401,0.0030437449547951498,0.0017465678388171465,0.008729367812228614,0.0,0.0,0.004532904833843591,0.0,0.004332770968556594,0.0104939965699203,0.0,0.002040302096262449,0.0,0.0021069629523388566,0.0059059412795813915,0.0,0.0,0.0015469630344727228,0.0,0.0,0.0,0.0,0.014017460572227636,0.0,0.0,0.0,0.0,0.01509722379650148,0.0063050878637462395,0.0,0.0,0.008298326490410549,0.006602390316672069,0.0,0.0,0.0,0.003428652356341227,0.0,0.0,0.0,0.0022293474649955802,0.0021087833767872246,0.008588565622486114,0.0,0.0,0,0,1,0,0,0,26,0,0,0,0,0,4,0,0,3,0,0,0,0,1,0,12,11,0,0,0,0,1
Backdoor.Graybird-ad96e019652bae1367bbbde130c9e6e7098048b89b82f89353ea0aa688f49b10.json,0.0112464992206245,0.008887591180570226,0.007062682025706946,0.006803020928937093,0.0,0.0,0.0,0.0,0.0,0.0,0.011817039150665377,0.0,0.058050783695673056,0.0,0.0,0.0,0.0,0.0,0.0,0.022308690367932964,0.0,0.00411512240820972,0.0,0.0,0.0027235338006921083,0.6952757796124797,0.0,0.0,0.004336132125825525,0.002363022004208028,0.0874474501908086,0.0010587010795448984,0.017744361515303207,0.02469012929641104,0.0,0.0,0.037655025338127306,0.20018822282092869,0.03181124735574115,0.009388355519103282,0.04266091140998667,0.2145497393075964,0.10545599498206312,0.1035970403441357,0.0,0.04464067545289073,0.2088127481792243,0.006059792827737967,0.0060892211425491866,0.00628397141538393,0.3414396180091398,0.0,0.019565787597429808,0.0,0.039852257538578066,0.010221224054200227,0.007052867638477162,0.002312623236317962,0.013484939695804214,0.0,0.0,0.0015005001257014138,0.0011400272834538577,0.0,0.012505551627062505,0.0,0.0027015555491508025,0.0,0.00278982091239003,0.008797536415952632,0.0,0.0,0.03277323747511058,0.0,0.0,0.0,0.0,0.09486458071906997,0.0,0.0,0.0,0.06254176733048569,0.024987714318705796,0.04696054147952868,0.0,0.0,0.01236125217554241,0.06556648239863364,0.0,0.0,0.0,0.004539864374178015,0.0036686520450746433,0.0,0.0,0.0014759348691737483,0.0027922313288569383,0.4529880183791806,0.0,0.0,3,0,0,2,0,0,15,0,0,1,0,1,12,0,0,4,0,0,0,6,1,0,29,56,2,1,0,0,1
Backdoor.Graybird-ad9900cf8bf77c5291d6583fa7d2bf68ad622e2404b85bd87fc99b4a76cf9ee1.json,0.006449124213768883,0.022934008407533745,0.02267989634166384,0.012483465622902971,0.0,0.0,0.0,0.0,0.0,0.0,0.012046739851372829,0.0,0.11717477679975442,0.0,0.0,0.0,0.0,0.0,0.0,0.046053215730961716,0.016419667991790746,0.009439003211502312,0.015652726466460383,0.0,0.006247066731254759,0.020018144972055587,0.0,0.0,0.009945941092666425,0.005420147950416325,0.10663818027967012,0.06313789223320122,0.037987483919118596,0.056632631208319115,0.0,0.0,0.07086824714901695,0.38853597119962885,0.0442221781718909,0.01196355905324953,0.08240240492402985,0.49212039824409975,0.005039337111222334,0.2376242307056536,0.0,0.045508405033951274,0.3910784574157979,0.04401528344620525,0.013967063970054417,0.021620654437568356,0.01268295132042876,0.0,0.03646398085860264,0.0,0.09141054617034006,0.004688957319014642,0.025421651118109453,0.00530454649685542,0.028721538582074078,0.0,0.0,0.0,0.020919370307436683,0.0,0.02549727139401946,0.01948219016320412,0.006196654430889716,0.0,0.006399111846352586,0.020179223421840295,0.011654942940885527,0.0,0.025840768618291952,0.0,0.0,0.0,0.0,0.2909140867159822,0.0,0.0,0.015924638791951762,0.0,0.04012064882013646,0.3399008903009837,0.0,0.0,0.028353445513640347,0.35091509119716946,0.0,0.0,0.0,0.010413249025633202,0.0,0.0,0.0,0.003385404512465056,0.006404640704674471,0.013042277738443249,0.0,0.0,2,0,1,3,0,0,10,0,0,1,0,0,11,0,0,10,2,0,0,2,1,0,54,74,2,1,0,0,1
Backdoor.Graybird-ada0d13de57259ca50f6c6137799d46819ad67d2730c83da6e11cf07eec1f93f.json,0.0,0.004709551820934605,0.0042771759050260994,0.0032959396549613676,0.0,0.0,0.0,0.0,0.0,0.0,0.0031806333904823,0.0,0.030937001397032617,0.0,0.0,0.0,0.0,0.0,0.0,0.0121591731456116,0.0,0.002492127260800162,0.0,0.0,0.0016493781125136266,0.45629574763754627,0.0,0.0,0.0026259712361514833,0.0014310513686807786,0.028155082709712356,0.0,0.010029623056879499,0.01495239708289398,0.0,0.0,0.01637207879389459,0.7868580916979392,0.047870511585515335,0.003158671629273704,0.021756246402842745,0.1299317981548557,0.0013305080112627993,0.06273859748734775,0.0,0.010213030349017684,0.08585185602108115,0.003058186651321084,0.0036876458343287665,0.0031713225263814886,0.21765956866548541,0.0,0.009627381059080667,0.0,0.024134615587176878,0.0012379991930932894,0.0030508802073886893,0.0014005297630247718,0.007583187299405329,0.0,0.0,0.0,0.0,0.0034743424005464433,0.0067319020550415335,0.0,0.0016360680346161772,0.0,0.001689521734431781,0.0053278075729504175,0.0,0.0,0.005582122124128069,0.0,0.0,0.0,0.0,0.037467522106530614,0.0,0.0,0.0,0.0,0.01059283066286172,0.022751526490602685,0.0,0.0,0.007486001743918133,0.015882882886246473,0.0,0.0,0.0,0.0027493519377827227,0.0,0.0,0.0,0.0008938294314879503,0.0016909814879922291,0.29728708028975714,0.0,0.0,2,0,1,2,0,0,28,0,0,1,0,0,11,0,0,4,0,0,0,0,1,0,20,21,2,1,0,0,1
